dates,days.returns,MA.50.Returns,Days.Returns.0,temp.0,Days.Returns.1,temp.1,Days.Returns.2,temp.2,Days.Returns.3,temp.3,Days.Returns.4,temp.4,Days.Returns.5,temp.5,Days.Returns.6,temp.6,Days.Returns.7,temp.7,Days.Returns.8,temp.8,Days.Returns.9,temp.9,Days.Returns.10,temp.10
0095-10-12,0.006,0.029335669,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0,0,0,0,0.006,1,0.006,1,0.006,1,0.006,1
0095-10-13,0.002,0.037655933,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0,0,0,0,0.002,1,0.002,1,0.002,1,0.002,1
0095-10-16,-0.003,0.036127316,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,0,0,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0095-10-17,0.006,0.034639398,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0,0,0,0,0.006,1,0.006,1,0.006,1,0.006,1
0095-10-18,0.001,0.023499185,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0,0,0,0,0.001,1,0.001,1,0.001,1,0.001,1
0095-10-19,0.005,0.022233879,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0,0,0,0,0.005,1,0.005,1,0.005,1,0.005,1
0095-10-20,-0.005,0.040266587,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,0,0,0,0,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0095-10-23,-0.004,0.038932132,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,0,0,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0095-10-24,0.003,0.035474208,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0,0,0,0,0.003,1,0.003,1,0.003,1,0.003,1
0095-10-25,-0.007,0.039992679,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,0,0,0,0,-0.007,1,-0.007,1,-0.007,1,-0.007,1
0095-10-26,-0.01,0.038296853,-0.01,1,-0.01,1,-0.01,1,-0.01,1,-0.01,1,0,0,0,0,-0.01,1,-0.01,1,-0.01,1,-0.01,1
0095-10-27,0.005,0.032221073,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0,0,0,0,0.005,1,0.005,1,0.005,1,0.005,1
0095-10-30,0.006,0.029517626,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0,0,0,0,0.006,1,0.006,1,0.006,1,0.006,1
0095-10-31,-0.003,0.019866872,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,0,0,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0095-11-01,0.005,0.024563833,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0,0,0,0,0.005,1,0.005,1,0.005,1,0.005,1
0095-11-02,0.009,0.033398378,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0,0,0,0,0.009,1,0.009,1,0.009,1,0.009,1
0095-11-03,0.001,0.032800758,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0,0,0,0,0.001,1,0.001,1,0.001,1,0.001,1
0095-11-06,-0.004,0.032675622,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,0,0,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0095-11-07,-0.004,0.036615209,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,0,0,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0095-11-08,0.009,0.045589585,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0,0,0,0,0.009,1,0.009,1,0.009,1,0.009,1
0095-11-09,0.003,0.043562743,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0,0,0,0,0.003,1,0.003,1,0.003,1,0.003,1
0095-11-10,-0.001,0.040111901,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,0,0,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0095-11-13,-0.001,0.052180789,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,0,0,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0095-11-14,-0.005,0.047762025,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,0,0,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0095-11-15,0.008,0.035447233,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0,0,0.008,1,0.008,1,0.008,1,0.008,1
0095-11-16,0.006,0.03084299,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0,0,0.006,1,0.006,1,0.006,1,0.006,1
0095-11-17,0.005,0.033787605,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0,0,0.005,1,0.005,1,0.005,1,0.005,1
0095-11-20,-0.005,0.030615842,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,0,0,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0095-11-21,0.006,0.030761834,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0,0,0.006,1,0.006,1,0.006,1,0.006,1
0095-11-22,-0.003,0.033646026,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0095-11-24,0.003,0.032461254,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0,0,0.003,1,0.003,1,0.003,1,0.003,1
0095-11-27,0.002,0.043804384,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0,0,0.002,1,0.002,1,0.002,1,0.002,1
0095-11-28,0.009,0.046636523,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0,0,0.009,1,0.009,1,0.009,1,0.009,1
0095-11-29,0.002,0.046458173,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0,0,0.002,1,0.002,1,0.002,1,0.002,1
0095-11-30,-0.004,0.040226858,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0095-12-01,0.003,0.050105303,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0,0,0.003,1,0.003,1,0.003,1,0.003,1
0095-12-04,0.011,0.048480544,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0,0,0.011,1,0.011,1,0.011,1,0.011,1
0095-12-05,0.007,0.044604444,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0,0,0.007,1,0.007,1,0.007,1,0.007,1
0095-12-06,0.004,0.04834272,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0,0,0.004,1,0.004,1,0.004,1,0.004,1
0095-12-07,-0.006,0.038773912,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,0,0,-0.006,1,-0.006,1,-0.006,1,-0.006,1
0095-12-08,0.002,0.023400843,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0,0,0.002,1,0.002,1,0.002,1,0.002,1
0095-12-11,0.003,0.027124858,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0,0,0.003,1,0.003,1,0.003,1,0.003,1
0095-12-12,-0.001,0.026131669,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0095-12-13,0.005,0.030592858,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0,0,0.005,1,0.005,1,0.005,1,0.005,1
0095-12-14,-0.008,0.037629418,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,0,0,-0.008,1,-0.008,1,-0.008,1,-0.008,1
0095-12-15,-0.001,0.037208807,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0095-12-18,-0.015,0.042571591,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,0,0,-0.015,1,-0.015,1,-0.015,1,-0.015,1
0095-12-19,0.008,0.036931115,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0,0,0.008,1,0.008,1,0.008,1,0.008,1
0095-12-20,-0.01,0.033962595,-0.01,1,-0.01,1,-0.01,1,-0.01,1,-0.01,1,-0.01,1,0,0,-0.01,1,-0.01,1,-0.01,1,-0.01,1
0095-12-21,0.008,0.027904276,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0,0,0.008,1,0.008,1,0.008,1,0.008,1
0095-12-22,0.002,0.02483856,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0,0,0.002,1,0.002,1,0.002,1,0.002,1
0095-12-26,0.004,0.023427377,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0,0,0.004,1,0.004,1,0.004,1,0.004,1
0095-12-27,0,0.02264553,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
0095-12-28,-0.001,0.023503929,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0095-12-29,0.003,0.022986233,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0,0,0.003,1,0.003,1,0.003,1,0.003,1
0096-01-02,0.008,0.020376211,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0,0,0.008,1,0.008,1,0.008,1,0.008,1
0096-01-03,0.001,0.014919127,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0,0,0.001,1,0.001,1,0.001,1,0.001,1
0096-01-04,-0.006,0.009774476,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,0,0,-0.006,1,-0.006,1,-0.006,1,-0.006,1
0096-01-05,-0.002,0.017396459,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0096-01-08,0.003,0.014265872,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0,0,0.003,1,0.003,1,0.003,1,0.003,1
0096-01-09,-0.015,0.015960457,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,0,0,-0.015,1,-0.015,1,-0.015,1,-0.015,1
0096-01-10,-0.018,0.013375198,-0.018,1,-0.018,1,-0.018,1,-0.018,1,-0.018,1,-0.018,1,0,0,-0.018,1,-0.018,1,-0.018,1,-0.018,1
0096-01-11,0.007,0.012732134,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0,0,0.007,1,0.007,1,0.007,1,0.007,1
0096-01-12,-0.001,0.009757595,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-01-15,-0.003,0.011204764,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0096-01-16,0.014,0.005862174,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0,0,0.014,1,0.014,1,0.014,1,0.014,1
0096-01-17,-0.003,0.005674074,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0096-01-18,0.003,0.00967197,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0,0,0.003,1,0.003,1,0.003,1,0.003,1
0096-01-19,0.006,0.006944937,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0,0,0.006,1,0.006,1,0.006,1,0.006,1
0096-01-22,0.003,0.007958192,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0,0,0.003,1,0.003,1,0.003,1,0.003,1
0096-01-23,-0.001,0.009077205,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-01-24,0.012,0.010224878,0.012,1,0.012,1,0.012,1,0.012,1,0.012,1,0.012,1,0,0,0.012,1,0.012,1,0.012,1,0.012,1
0096-01-25,-0.005,0.013096782,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,0,0,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0096-01-26,0.007,0.022204455,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0,0,0.007,1,0.007,1,0.007,1,0.007,1
0096-01-29,0.004,0.023285151,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0,0,0.004,1,0.004,1,0.004,1,0.004,1
0096-01-30,0.009,0.022544754,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0,0,0.009,1,0.009,1,0.009,1,0.009,1
0096-01-31,0.009,0.025805258,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0,0,0.009,1,0.009,1,0.009,1,0.009,1
0096-02-01,0.004,0.026980126,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0,0,0.004,1,0.004,1,0.004,1,0.004,1
0096-02-02,-0.004,0.030524834,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0096-02-05,0.009,0.033391305,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0,0,0.009,1,0.009,1,0.009,1,0.009,1
0096-02-06,0.008,0.040855532,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0,0,0.008,1,0.008,1,0.008,1,0.008,1
0096-02-07,0.006,0.039044599,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0,0,0.006,1,0.006,1,0.006,1,0.006,1
0096-02-08,0.009,0.036927076,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0,0,0.009,1,0.009,1,0.009,1,0.009,1
0096-02-09,0,0.03849583,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
0096-02-12,0.008,0.0420637,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0,0,0.008,1,0.008,1,0.008,1,0.008,1
0096-02-13,-0.001,0.034193308,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-02-14,-0.007,0.031131552,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,0,0,-0.007,1,-0.007,1,-0.007,1,-0.007,1
0096-02-15,-0.006,0.030516072,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,0,0,-0.006,1,-0.006,1,-0.006,1,-0.006,1
0096-02-16,-0.005,0.029008509,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,0,0,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0096-02-20,-0.011,0.027673795,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,0,0,-0.011,1,-0.011,1,-0.011,1,-0.011,1
0096-02-21,0.012,0.035389548,0.012,1,0.012,1,0.012,1,0.012,1,0.012,1,0.012,1,0,0,0.012,1,0.012,1,0.012,1,0.012,1
0096-02-22,0.017,0.031537205,0.017,1,0.017,1,0.017,1,0.017,1,0.017,1,0.017,1,0,0,0.017,1,0.017,1,0.017,1,0.017,1
0096-02-23,0,0.025671361,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
0096-02-26,-0.013,0.025748211,-0.013,1,-0.013,1,-0.013,1,-0.013,1,-0.013,1,-0.013,1,0,0,-0.013,1,-0.013,1,-0.013,1,-0.013,1
0096-02-27,-0.005,0.023288854,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,0,0,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0096-02-28,-0.004,0.024595729,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0096-02-29,-0.007,0.023592757,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,0,0,-0.007,1,-0.007,1,-0.007,1,-0.007,1
0096-03-01,0.006,0.015736296,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0,0,0.006,1,0.006,1,0.006,1,0.006,1
0096-03-04,0.01,0.013693823,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0,0,0.01,1,0.01,1,0.01,1,0.01,1
0096-03-05,0.008,0.016547312,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0,0,0.008,1,0.008,1,0.008,1,0.008,1
0096-03-06,-0.006,0.022222028,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,0,0,-0.006,1,-0.006,1,-0.006,1,-0.006,1
0096-03-07,0.003,0.023804107,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0,0,0.003,1,0.003,1,0.003,1,0.003,1
0096-03-08,-0.031,0.020308932,-0.031,1,-0.031,1,-0.031,1,-0.031,1,-0.031,1,-0.031,1,0,0,-0.031,1,-0.031,1,-0.031,1,-0.031,1
0096-03-11,0.01,0.026006389,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0,0,0.01,1,0.01,1,0.01,1,0.01,1
0096-03-12,-0.005,0.026200399,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,0,0,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0096-03-13,0.002,0.030833781,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0,0,0.002,1,0.002,1,0.002,1,0.002,1
0096-03-14,0.004,0.024160365,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0,0,0.004,1,0.004,1,0.004,1,0.004,1
0096-03-15,0.001,0.018910076,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0,0,0.001,1,0.001,1,0.001,1,0.001,1
0096-03-18,0.017,0.02042304,0.017,1,0.017,1,0.017,1,0.017,1,0.017,1,0.017,1,0,0,0.017,1,0.017,1,0.017,1,0.017,1
0096-03-19,-0.001,0.012398256,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-03-20,-0.003,0.001571987,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0096-03-21,-0.001,0.006161965,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-03-22,0.002,0.011598042,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0,0,0.002,1,0.002,1,0.002,1,0.002,1
0096-03-25,-0.001,0.007722468,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-03-26,0.005,0.011615997,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0,0,0.005,1,0.005,1,0.005,1,0.005,1
0096-03-27,-0.006,0.020266887,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,0,0,-0.006,1,-0.006,1,-0.006,1,-0.006,1
0096-03-28,0,0.020586992,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
0096-03-29,-0.005,0.015778215,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,0,0,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0096-04-01,0.013,0.011094256,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0,0,0.013,1,0.013,1,0.013,1,0.013,1
0096-04-02,0.002,0.019430398,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0,0,0.002,1,0.002,1,0.002,1,0.002,1
0096-04-03,0.001,0.020985238,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0,0,0.001,1,0.001,1,0.001,1,0.001,1
0096-04-04,0,0.018921655,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
0096-04-08,-0.018,0.01712121,-0.018,1,-0.018,1,-0.018,1,-0.018,1,-0.018,1,-0.018,1,0,0,-0.018,1,-0.018,1,-0.018,1,-0.018,1
0096-04-09,-0.003,0.010964132,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0096-04-10,-0.014,0.01827293,-0.014,1,-0.014,1,-0.014,1,-0.014,1,-0.014,1,-0.014,1,0,0,-0.014,1,-0.014,1,-0.014,1,-0.014,1
0096-04-11,-0.004,0.023232887,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0096-04-12,0.009,0.026957587,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0,0,0.009,1,0.009,1,0.009,1,0.009,1
0096-04-15,0.009,0.020490125,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0,0,0.009,1,0.009,1,0.009,1,0.009,1
0096-04-16,0.004,0.025481906,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0,0,0.004,1,0.004,1,0.004,1,0.004,1
0096-04-17,-0.005,0.021510138,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,0,0,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0096-04-18,0.003,0.023504198,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0,0,0.003,1,0.003,1,0.003,1,0.003,1
0096-04-19,0.002,0.025234995,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0,0,0.002,1,0.002,1,0.002,1,0.002,1
0096-04-22,0.004,0.033348317,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0,0,0.004,1,0.004,1,0.004,1,0.004,1
0096-04-23,0.006,0.034541143,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0,0,0.006,1,0.006,1,0.006,1,0.006,1
0096-04-24,-0.002,0.02985432,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0096-04-25,0.004,0.031940166,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0,0,0.004,1,0.004,1,0.004,1,0.004,1
0096-04-26,0.001,0.042480991,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0,0,0.001,1,0.001,1,0.001,1,0.001,1
0096-04-29,0.001,0.048138192,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0,0,0.001,1,0.001,1,0.001,1,0.001,1
0096-04-30,0,0.05110087,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
0096-05-01,0.001,0.042933981,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0,0,0.001,1,0.001,1,0.001,1,0.001,1
0096-05-02,-0.017,0.043909847,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,0,0,-0.017,1,-0.017,1,-0.017,1,-0.017,1
0096-05-03,-0.003,0.046240516,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0096-05-06,-0.001,0.043753068,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-05-07,-0.004,0.047352132,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0096-05-08,0.01,0.037940001,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0,0,0.01,1,0.01,1,0.01,1,0.01,1
0096-05-09,0.001,0.035728771,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0,0,0.001,1,0.001,1,0.001,1,0.001,1
0096-05-10,0.01,0.018560043,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0,0,0.01,1,0.01,1,0.01,1,0.01,1
0096-05-13,0.014,0.026316271,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0,0,0.014,1,0.014,1,0.014,1,0.014,1
0096-05-14,0.006,0.015127231,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0,0,0.006,1,0.006,1,0.006,1,0.006,1
0096-05-15,0,0.021776823,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
0096-05-16,-0.001,0.02315771,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-05-17,0.006,0.026096883,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0,0,0.006,1,0.006,1,0.006,1,0.006,1
0096-05-20,0.006,0.025460257,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0,0,0.006,1,0.006,1,0.006,1,0.006,1
0096-05-21,-0.001,0.023699847,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0096-05-22,0.008,0.025782021,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0,0,0.008,1,0.008,1,0.008,1,0.008,1
0096-05-23,-0.004,0.032795937,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0096-05-24,0.004,0.032743907,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0,0,0.004,1,0.004,1,0.004,1,0.004,1
0096-05-28,-0.009,0.025572423,-0.009,1,-0.009,1,-0.009,1,-0.009,1,-0.009,1,-0.009,1,0,0,-0.009,1,-0.009,1,-0.009,1,-0.009,1
0096-05-29,-0.006,0.022820151,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,0,0,-0.006,1,-0.006,1,-0.006,1,-0.006,1
0096-05-30,0.006,0.024697083,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0,0,0.006,1,0.006,1,0.006,1,0.006,1
0096-05-31,-0.004,0.008566004,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0096-06-03,-0.002,-0.010659808,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0096-06-04,0.007,-0.004318488,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0,0,0.007,1,0.007,1,0.007,1,0.007,1
0096-06-05,0.009,-0.006410514,0,0,0,0,0.009,1,0.009,1,0.009,1,0.009,1,0,0,0.009,1,0.009,1,0.009,1,0.009,1
