,,,,TICKERS,,,,,,,,,,CLOSING PRICES,,,
,,,,,,,,,,,,,,Closing time is 12:30 pm CHICAGO TIME,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
YYYYMMDD,Lead Contract,,GC0,GC1,GC2,GC3,GC4,GC5,,,,GC0,GC1,GC2,GC3,GC4,GC5
19970304,GCJ97,,GCJ97,,,,,,,,,360.8,,,,,
19970305,GCJ97,,GCJ97,,,,,,,,,353.5,,,,,
19970306,GCJ97,,GCJ97,,,,,,,,,353.5,,,,,
19970307,GCJ97,,GCJ97,,,,,,,,,350.1,,,,,
19970310,GCJ97,,GCJ97,,,,,,,,,352.4,,,,,
19970311,GCJ97,,GCJ97,,,,,,,,,352.9,,,,,
19970312,GCJ97,,GCJ97,,,,,,,,,353.6,,,,,
19970313,GCJ97,,GCJ97,,,,,,,,,355,,,,,
19970314,GCJ97,,GCJ97,,,,,,,,,354.2,,,,,
19970317,GCJ97,,GCJ97,,,,,,,,,350.7,,,,,
19970318,GCJ97,,GCJ97,,,,,,,,,348.7,,,,,
19970319,GCJ97,,GCJ97,,,,,,,,,353.4,,,,,
19970320,GCJ97,,GCJ97,,,,,,,,,353.2,,,,,
19970321,GCJ97,,GCJ97,,,,,,,,,352,,,,,
19970324,GCJ97,,GCJ97,,,,,,,,,350.8,,,,,
19970325,GCJ97,,GCJ97,,,,,,,,,348.8,,,,,
19970326,GCM97,,GCM97,,,,,,,,,352.2,,,,,
19970327,GCM97,,GCM97,,,,,,,,,351.8,,,,,
19970331,GCM97,,GCM97,,,,,,,,,353.5,,,,,
19970401,GCM97,,GCM97,,,,,,,,,353.7,,,,,
19970402,GCM97,,GCM97,,,,,,,,,353.9,,,,,
19970403,GCM97,,GCM97,,,,,,,,,351,,,,,
19970404,GCM97,,GCM97,,,,,,,,,351.2,,,,,
19970407,GCM97,,GCM97,,,,,,,,,351.6,,,,,
19970408,GCM97,,GCM97,,,,,,,,,351.6,,,,,
19970409,GCM97,,GCM97,,,,,,,,,351,,,,,
19970410,GCM97,,GCM97,,,,,,,,,350.6,,,,,
19970411,GCM97,,GCM97,,,,,,,,,348.3,,,,,
19970414,GCM97,,GCM97,,,,,,,,,349.2,,,,,
19970415,GCM97,,GCM97,,,,,,,,,342.3,,,,,
19970416,GCM97,,GCM97,,,,,,,,,343.1,,,,,
19970417,GCM97,,GCM97,,,,,,,,,345.1,,,,,
19970418,GCM97,,GCM97,,,,,,,,,344.4,,,,,
19970421,GCM97,,GCM97,,,,,,,,,345,,,,,
19970422,GCM97,,GCM97,,,,,,,,,343.7,,,,,
19970423,GCM97,,GCM97,,,,,,,,,342.9,,,,,
19970424,GCM97,,GCM97,,,,,,,,,343,,,,,
19970425,GCM97,,GCM97,,,,,,,,,344.1,,,,,
19970428,GCM97,,GCM97,,,,,,,,,341.7,,,,,
19970429,GCM97,,GCM97,,,,,,,,,341.4,,,,,
19970430,GCM97,,GCM97,,,,,,,,,341.4,,,,,
19970501,GCM97,,GCM97,,,,,,,,,341.9,,,,,
19970502,GCM97,,GCM97,,,,,,,,,341.7,,,,,
19970505,GCM97,,GCM97,,,,,,,,,343.6,,,,,
19970506,GCM97,,GCM97,,,,,,,,,341.9,,,,,
19970507,GCM97,,GCM97,,,,,,,,,342.4,,,,,
19970508,GCM97,,GCM97,,,,,,,,,345.7,,,,,
19970509,GCM97,,GCM97,,,,,,,,,347.9,,,,,
19970512,GCM97,,GCM97,,,,,,,,,349.2,,,,,
19970513,GCM97,,GCM97,,,,,,,,,350,,,,,
19970514,GCM97,,GCM97,,,,,,,,,350,,,,,
19970515,GCM97,,GCM97,,,,,,,,,348.4,,,,,
19970516,GCM97,,GCM97,,,,,,,,,345.6,,,,,
19970519,GCM97,,GCM97,,,,,,,,,342.3,,,,,
19970520,GCM97,,GCM97,,,,,,,,,342.7,,,,,
19970521,GCM97,,GCM97,,,,,,,,,343.7,,,,,
19970522,GCM97,,GCM97,,,,,,,,,343.3,,,,,
19970523,GCM97,,GCM97,,,,,,,,,343.1,,,,,
19970527,GCM97,,GCM97,,,,,,,,,344.4,,,,,
19970528,GCM97,,GCM97,,,,,,,,,344.4,,,,,
19970529,GCQ97,,GCQ97,,,,,,,,,347.7,,,,,
19970530,GCQ97,,GCQ97,,,,,,,,,347.3,,,,,
19970602,GCQ97,,GCQ97,,,,,,,,,346.6,,,,,
19970603,GCQ97,,GCQ97,,,,,,,,,345.8,,,,,
19970604,GCQ97,,GCQ97,,,,,,,,,344.4,,,,,
19970605,GCQ97,,GCQ97,,,,,,,,,344.8,,,,,
19970606,GCQ97,,GCQ97,,,,,,,,,346.7,,,,,
19970609,GCQ97,,GCQ97,,,,,,,,,345.9,,,,,
19970610,GCQ97,,GCQ97,,,,,,,,,346,,,,,
19970611,GCQ97,,GCQ97,,,,,,,,,345.9,,,,,
19970612,GCQ97,,GCQ97,,,,,,,,,344.8,,,,,
19970613,GCQ97,,GCQ97,,,,,,,,,343.2,,,,,
19970616,GCQ97,,GCQ97,,,,,,,,,343.7,,,,,
19970617,GCQ97,,GCQ97,,,,,,,,,344,,,,,
19970618,GCQ97,,GCQ97,,,,,,,,,342.5,,,,,
19970619,GCQ97,,GCQ97,,,,,,,,,341.5,,,,,
19970620,GCQ97,,GCQ97,,,,,,,,,340,,,,,
19970623,GCQ97,,GCQ97,,,,,,,,,339.7,,,,,
19970624,GCQ97,,GCQ97,,,,,,,,,340,,,,,
19970625,GCQ97,,GCQ97,,,,,,,,,340.2,,,,,
19970626,GCQ97,,GCQ97,,,,,,,,,340,,,,,
19970627,GCQ97,,GCQ97,,,,,,,,,336.2,,,,,
19970630,GCQ97,,GCQ97,,,,,,,,,335.4,,,,,
19970701,GCQ97,,GCQ97,,,,,,,,,335.1,,,,,
19970702,GCQ97,,GCQ97,,,,,,,,,332.5,,,,,
19970703,GCQ97,,GCQ97,,,,,,,,,325.2,,,,,
19970707,GCQ97,,GCQ97,,,,,,,,,319.5,,,,,
19970708,GCQ97,,GCQ97,,,,,,,,,321.6,,,,,
19970709,GCQ97,,GCQ97,,,,,,,,,318.9,,,,,
19970710,GCQ97,,GCQ97,,,,,,,,,320.3,,,,,
19970711,GCQ97,,GCQ97,,,,,,,,,322.9,,,,,
19970714,GCQ97,,GCQ97,,,,,,,,,321.5,,,,,
19970715,GCQ97,,GCQ97,,,,,,,,,319.8,,,,,
19970716,GCQ97,,GCQ97,,,,,,,,,319.9,,,,,
19970717,GCQ97,,GCQ97,,,,,,,,,323,,,,,
19970718,GCQ97,,GCQ97,,,,,,,,,327.6,,,,,
19970721,GCQ97,,GCQ97,,,,,,,,,326.8,,,,,
19970722,GCQ97,,GCQ97,,,,,,,,,327.2,,,,,
19970723,GCQ97,,GCQ97,,,,,,,,,324.9,,,,,
19970724,GCQ97,,GCQ97,,,,,,,,,329,,,,,
19970725,GCQ97,,GCQ97,,,,,,,,,327,,,,,
19970728,GCQ97,,GCQ97,,,,,,,,,328.6,,,,,
19970729,GCQ97,,GCQ97,,,,,,,,,325.7,,,,,
19970730,GCZ97,,GCZ97,,,,,,,,,330.3,,,,,
19970731,GCZ97,,GCZ97,,,,,,,,,328.9,,,,,
19970801,GCZ97,,GCZ97,,,,,,,,,328.9,,,,,
19970804,GCZ97,,GCZ97,,,,,,,,,327.9,,,,,
19970805,GCZ97,,GCZ97,,,,,,,,,323.1,,,,,
19970806,GCZ97,,GCZ97,,,,,,,,,323.2,,,,,
19970807,GCZ97,,GCZ97,,,,,,,,,325.8,,,,,
19970808,GCZ97,,GCZ97,,,,,,,,,330.5,,,,,
19970811,GCZ97,,GCZ97,,,,,,,,,332,,,,,
19970812,GCZ97,,GCZ97,,,,,,,,,329.7,,,,,
19970813,GCZ97,,GCZ97,,,,,,,,,331,,,,,
19970814,GCZ97,,GCZ97,,,,,,,,,327.2,,,,,
19970815,GCZ97,,GCZ97,,,,,,,,,328.4,,,,,
19970818,GCZ97,,GCZ97,,,,,,,,,327,,,,,
19970819,GCZ97,,GCZ97,,,,,,,,,326.6,,,,,
19970820,GCZ97,,GCZ97,,,,,,,,,324.4,,,,,
19970821,GCZ97,,GCZ97,,,,,,,,,327,,,,,
19970822,GCZ97,,GCZ97,,,,,,,,,330.5,,,,,
19970825,GCZ97,,GCZ97,,,,,,,,,328.3,,,,,
19970826,GCZ97,,GCZ97,,,,,,,,,328.7,,,,,
19970827,GCZ97,,GCZ97,,,,,,,,,328.2,,,,,
19970828,GCZ97,,GCZ97,,,,,,,,,328.8,,,,,
19970829,GCZ97,,GCZ97,,,,,,,,,327.4,,,,,
19970902,GCZ97,,GCZ97,,,,,,,,,325.4,,,,,
19970903,GCZ97,,GCZ97,,,,,,,,,325.2,,,,,
19970904,GCZ97,,GCZ97,,,,,,,,,324.5,,,,,
19970905,GCZ97,,GCZ97,,,,,,,,,324.9,,,,,
19970908,GCZ97,,GCZ97,,,,,,,,,324.4,,,,,
19970909,GCZ97,,GCZ97,,,,,,,,,324,,,,,
19970910,GCZ97,,GCZ97,,,,,,,,,323.9,,,,,
19970911,GCZ97,,GCZ97,,,,,,,,,327.6,,,,,
19970912,GCZ97,,GCZ97,,,,,,,,,326.3,,,,,
19970915,GCZ97,,GCZ97,,,,,,,,,324.1,,,,,
19970916,GCZ97,,GCZ97,,,,,,,,,322.5,,,,,
19970917,GCZ97,,GCZ97,,,,,,,,,322.2,,,,,
19970918,GCZ97,,GCZ97,,,,,,,,,322.3,,,,,
19970919,GCZ97,,GCZ97,,,,,,,,,322.8,,,,,
19970922,GCZ97,,GCZ97,,,,,,,,,322.8,,,,,
19970923,GCZ97,,GCZ97,,,,,,,,,323.7,,,,,
19970924,GCZ97,,GCZ97,,,,,,,,,325.3,,,,,
19970925,GCZ97,,GCZ97,,,,,,,,,328.9,,,,,
19970926,GCZ97,,GCZ97,,,,,,,,,328.8,,,,,
19970929,GCZ97,,GCZ97,,,,,,,,,329.6,,,,,
19970930,GCZ97,,GCZ97,,,,,,,,,336.4,,,,,
19971001,GCZ97,,GCZ97,,,,,,,,,337.3,,,,,
19971002,GCZ97,,GCZ97,,,,,,,,,333.3,,,,,
19971003,GCZ97,,GCZ97,,,,,,,,,336.4,,,,,
19971006,GCZ97,,GCZ97,,,,,,,,,334.8,,,,,
19971007,GCZ97,,GCZ97,,,,,,,,,333.5,,,,,
19971008,GCZ97,,GCZ97,,,,,,,,,334.6,,,,,
19971009,GCZ97,,GCZ97,,,,,,,,,329.2,,,,,
19971010,GCZ97,,GCZ97,,,,,,,,,330.6,,,,,
19971013,GCZ97,,GCZ97,,,,,,,,,330.2,,,,,
19971014,GCZ97,,GCZ97,,,,,,,,,329.2,,,,,
19971015,GCZ97,,GCZ97,,,,,,,,,328.1,,,,,
19971016,GCZ97,,GCZ97,,,,,,,,,327.9,,,,,
19971017,GCZ97,,GCZ97,,,,,,,,,326.1,,,,,
19971020,GCZ97,,GCZ97,,,,,,,,,325.5,,,,,
19971021,GCZ97,,GCZ97,,,,,,,,,324.2,,,,,
19971022,GCZ97,,GCZ97,,,,,,,,,324,,,,,
19971023,GCZ97,,GCZ97,,,,,,,,,324.7,,,,,
19971024,GCZ97,,GCZ97,,,,,,,,,314.9,,,,,
19971027,GCZ97,,GCZ97,,,,,,,,,312.4,,,,,
19971028,GCZ97,,GCZ97,,,,,,,,,313.7,,,,,
19971029,GCZ97,,GCZ97,,,,,,,,,314.2,,,,,
19971030,GCZ97,,GCZ97,,,,,,,,,318.4,,,,,
19971031,GCZ97,,GCZ97,,,,,,,,,313,,,,,
19971103,GCZ97,,GCZ97,,,,,,,,,314.5,,,,,
19971104,GCZ97,,GCZ97,,,,,,,,,315.4,,,,,
19971105,GCZ97,,GCZ97,,,,,,,,,314.6,,,,,
19971106,GCZ97,,GCZ97,,,,,,,,,313.8,,,,,
19971107,GCZ97,,GCZ97,,,,,,,,,309.9,,,,,
19971110,GCZ97,,GCZ97,,,,,,,,,311.7,,,,,
19971111,GCZ97,,GCZ97,,,,,,,,,311.8,,,,,
19971112,GCZ97,,GCZ97,,,,,,,,,309.6,,,,,
19971113,GCZ97,,GCZ97,,,,,,,,,308.4,,,,,
19971114,GCZ97,,GCZ97,,,,,,,,,303.3,,,,,
19971117,GCZ97,,GCZ97,,,,,,,,,304.1,,,,,
19971118,GCZ97,,GCZ97,,,,,,,,,307.1,,,,,
19971119,GCZ97,,GCZ97,,,,,,,,,304.8,,,,,
19971120,GCZ97,,GCZ97,,,,,,,,,304.4,,,,,
19971121,GCZ97,,GCZ97,,,,,,,,,305.1,,,,,
19971124,GCZ97,,GCZ97,,,,,,,,,304.8,,,,,
19971125,GCG98,,GCG98,,,,,,,,,303.1,,,,,
19971126,GCG98,,GCG98,,,,,,,,,298.6,,,,,
19971201,GCG98,,GCG98,,,,,,,,,295.6,,,,,
19971202,GCG98,,GCG98,,,,,,,,,296,,,,,
19971203,GCG98,,GCG98,,,,,,,,,294.3,,,,,
19971204,GCG98,,GCG98,,,,,,,,,290.2,,,,,
19971205,GCG98,,GCG98,,,,,,,,,290,,,,,
19971208,GCG98,,GCG98,,,,,,,,,290,,,,,
19971209,GCG98,,GCG98,,,,,,,,,285.1,,,,,
19971210,GCG98,,GCG98,,,,,,,,,287.3,,,,,
19971211,GCG98,,GCG98,,,,,,,,,286,,,,,
19971212,GCG98,,GCG98,,,,,,,,,284.6,,,,,
19971215,GCG98,,GCG98,,,,,,,,,287.1,,,,,
19971216,GCG98,,GCG98,,,,,,,,,285.9,,,,,
19971217,GCG98,,GCG98,,,,,,,,,290.2,,,,,
19971218,GCG98,,GCG98,,,,,,,,,288.4,,,,,
19971219,GCG98,,GCG98,,,,,,,,,290.4,,,,,
19971222,GCG98,,GCG98,,,,,,,,,293.1,,,,,
19971223,GCG98,,GCG98,,,,,,,,,295.1,,,,,
19971224,GCG98,,GCG98,,,,,,,,,297.9,,,,,
19971226,GCG98,,GCG98,,,,,,,,,296.2,,,,,
19971229,GCG98,,GCG98,,,,,,,,,292.1,,,,,
19971230,GCG98,,GCG98,,,,,,,,,291.6,,,,,
19971231,GCG98,,GCG98,,,,,,,,,289.9,,,,,
19980102,GCG98,,GCG98,,,,,,,,,289.4,,,,,
19980105,GCG98,,GCG98,,,,,,,,,283.3,,,,,
19980106,GCG98,,GCG98,,,,,,,,,283,,,,,
19980107,GCG98,,GCG98,,,,,,,,,284.1,,,,,
19980108,GCG98,,GCG98,,,,,,,,,282,,,,,
19980109,GCG98,,GCG98,,,,,,,,,280,,,,,
19980112,GCG98,,GCG98,,,,,,,,,279.3,,,,,
19980113,GCG98,,GCG98,,,,,,,,,282.4,,,,,
19980114,GCG98,,GCG98,,,,,,,,,284,,,,,
19980115,GCG98,,GCG98,,,,,,,,,284.9,,,,,
19980116,GCG98,,GCG98,,,,,,,,,291.1,,,,,
19980120,GCG98,,GCG98,,,,,,,,,289.6,,,,,
19980121,GCG98,,GCG98,,,,,,,,,292.3,,,,,
19980122,GCG98,,GCG98,,,,,,,,,292,,,,,
19980123,GCG98,,GCG98,,,,,,,,,298.3,,,,,
19980126,GCG98,,GCG98,,,,,,,,,298.9,,,,,
19980127,GCG98,,GCG98,,,,,,,,,300.3,,,,,
19980128,GCJ98,,GCJ98,,,,,,,,,304.7,,,,,
19980129,GCJ98,,GCJ98,,,,,,,,,305,,,,,
19980130,GCJ98,,GCJ98,,,,,,,,,303.8,,,,,
19980202,GCJ98,,GCJ98,,,,,,,,,304.6,,,,,
19980203,GCJ98,,GCJ98,,,,,,,,,296.6,,,,,
19980204,GCJ98,,GCJ98,,,,,,,,,300.5,,,,,
19980205,GCJ98,,GCJ98,,,,,,,,,300.6,,,,,
19980206,GCJ98,,GCJ98,,,,,,,,,301.1,,,,,
19980209,GCJ98,,GCJ98,,,,,,,,,302.2,,,,,
19980210,GCJ98,,GCJ98,,,,,,,,,301.7,,,,,
19980211,GCJ98,,GCJ98,,,,,,,,,301.6,,,,,
19980212,GCJ98,,GCJ98,,,,,,,,,300.6,,,,,
19980213,GCJ98,,GCJ98,,,,,,,,,301.6,,,,,
19980217,GCJ98,,GCJ98,,,,,,,,,299.4,,,,,
19980218,GCJ98,,GCJ98,,,,,,,,,299.5,,,,,
19980219,GCJ98,,GCJ98,,,,,,,,,299.8,,,,,
19980220,GCJ98,,GCJ98,,,,,,,,,298.3,,,,,
19980223,GCJ98,,GCJ98,,,,,,,,,294.1,,,,,
19980224,GCJ98,,GCJ98,,,,,,,,,292.6,,,,,
19980225,GCJ98,,GCJ98,,,,,,,,,292.9,,,,,
19980226,GCJ98,,GCJ98,,,,,,,,,294.5,,,,,
19980227,GCJ98,,GCJ98,,,,,,,,,300.4,,,,,
19980302,GCJ98,,GCJ98,,,,,,,,,300.3,,,,,
19980303,GCJ98,,GCJ98,,,,,,,,,297.7,,,,,
19980304,GCJ98,,GCJ98,,,,,,,,,296.1,,,,,
19980305,GCJ98,,GCJ98,,,,,,,,,294.6,,,,,
19980306,GCJ98,,GCJ98,,,,,,,,,295.1,,,,,
19980309,GCJ98,,GCJ98,,,,,,,,,295,,,,,
19980310,GCJ98,,GCJ98,,,,,,,,,296.2,,,,,
19980311,GCJ98,,GCJ98,,,,,,,,,294.9,,,,,
19980312,GCJ98,,GCJ98,,,,,,,,,295.1,,,,,
19980313,GCJ98,,GCJ98,,,,,,,,,295.6,,,,,
19980316,GCJ98,,GCJ98,,,,,,,,,294.8,,,,,
19980317,GCJ98,,GCJ98,,,,,,,,,294,,,,,
19980318,GCJ98,,GCJ98,,,,,,,,,291.8,,,,,
19980319,GCJ98,,GCJ98,,,,,,,,,292.2,,,,,
19980320,GCJ98,,GCJ98,,,,,,,,,292.1,,,,,
19980323,GCJ98,,GCJ98,,,,,,,,,294.2,,,,,
19980324,GCJ98,,GCJ98,,,,,,,,,300.5,,,,,
19980325,GCJ98,,GCJ98,,,,,,,,,299.2,,,,,
19980326,GCJ98,,GCJ98,,,,,,,,,301.2,,,,,
19980327,GCM98,,GCM98,,,,,,,,,305.5,,,,,
19980330,GCM98,,GCM98,,,,,,,,,304.1,,,,,
19980331,GCM98,,GCM98,,,,,,,,,304.7,,,,,
19980401,GCM98,,GCM98,,,,,,,,,301.7,,,,,
19980402,GCM98,,GCM98,,,,,,,,,304.2,,,,,
19980403,GCM98,,GCM98,,,,,,,,,307.7,,,,,
19980406,GCM98,,GCM98,,,,,,,,,312,,,,,
19980407,GCM98,,GCM98,,,,,,,,,309.5,,,,,
19980408,GCM98,,GCM98,,,,,,,,,310.6,,,,,
19980409,GCM98,,GCM98,,,,,,,,,309.4,,,,,
19980413,GCM98,,GCM98,,,,,,,,,312.1,,,,,
19980414,GCM98,,GCM98,,,,,,,,,310.9,,,,,
19980415,GCM98,,GCM98,,,,,,,,,309.3,,,,,
19980416,GCM98,,GCM98,,,,,,,,,309.6,,,,,
19980417,GCM98,,GCM98,,,,,,,,,308.8,,,,,
19980420,GCM98,,GCM98,,,,,,,,,309.7,,,,,
19980421,GCM98,,GCM98,,,,,,,,,312.8,,,,,
19980422,GCM98,,GCM98,,,,,,,,,314.7,,,,,
19980423,GCM98,,GCM98,,,,,,,,,315.7,,,,,
19980424,GCM98,,GCM98,,,,,,,,,314,,,,,
19980427,GCM98,,GCM98,,,,,,,,,311.2,,,,,
19980428,GCM98,,GCM98,,,,,,,,,309.4,,,,,
19980429,GCM98,,GCM98,,,,,,,,,312.4,,,,,
19980430,GCM98,,GCM98,,,,,,,,,311.2,,,,,
19980501,GCM98,,GCM98,,,,,,,,,307,,,,,
19980504,GCM98,,GCM98,,,,,,,,,305.2,,,,,
19980505,GCM98,,GCM98,,,,,,,,,304.3,,,,,
19980506,GCM98,,GCM98,,,,,,,,,301.6,,,,,
19980507,GCM98,,GCM98,,,,,,,,,298.3,,,,,
19980508,GCM98,,GCM98,,,,,,,,,300.7,,,,,
19980511,GCM98,,GCM98,,,,,,,,,301.3,,,,,
19980512,GCM98,,GCM98,,,,,,,,,298.4,,,,,
19980513,GCM98,,GCM98,,,,,,,,,299.3,,,,,
19980514,GCM98,,GCM98,,,,,,,,,298.7,,,,,
19980515,GCM98,,GCM98,,,,,,,,,303.3,,,,,
19980518,GCM98,,GCM98,,,,,,,,,300.2,,,,,
19980519,GCM98,,GCM98,,,,,,,,,300,,,,,
19980520,GCM98,,GCM98,,,,,,,,,299.9,,,,,
19980521,GCM98,,GCM98,,,,,,,,,301.1,,,,,
19980522,GCM98,,GCM98,,,,,,,,,300,,,,,
19980526,GCM98,,GCM98,,,,,,,,,295.4,,,,,
19980527,GCM98,,GCM98,,,,,,,,,293.7,,,,,
19980528,GCQ98,,GCQ98,,,,,,,,,296.5,,,,,
19980529,GCQ98,,GCQ98,,,,,,,,,294.7,,,,,
19980601,GCQ98,,GCQ98,,,,,,,,,291.5,,,,,
19980602,GCQ98,,GCQ98,,,,,,,,,293.7,,,,,
19980603,GCQ98,,GCQ98,,,,,,,,,294,,,,,
19980604,GCQ98,,GCQ98,,,,,,,,,294.9,,,,,
19980605,GCQ98,,GCQ98,,,,,,,,,293.8,,,,,
19980608,GCQ98,,GCQ98,,,,,,,,,297.4,,,,,
19980609,GCQ98,,GCQ98,,,,,,,,,296,,,,,
19980610,GCQ98,,GCQ98,,,,,,,,,295.7,,,,,
19980611,GCQ98,,GCQ98,,,,,,,,,289.3,,,,,
19980612,GCQ98,,GCQ98,,,,,,,,,286.6,,,,,
19980615,GCQ98,,GCQ98,,,,,,,,,287.7,,,,,
19980616,GCQ98,,GCQ98,,,,,,,,,289.4,,,,,
19980617,GCQ98,,GCQ98,,,,,,,,,294.2,,,,,
19980618,GCQ98,,GCQ98,,,,,,,,,294.8,,,,,
19980619,GCQ98,,GCQ98,,,,,,,,,301.1,,,,,
19980622,GCQ98,,GCQ98,,,,,,,,,297.4,,,,,
19980623,GCQ98,,GCQ98,,,,,,,,,296.3,,,,,
19980624,GCQ98,,GCQ98,,,,,,,,,293.5,,,,,
19980625,GCQ98,,GCQ98,,,,,,,,,294.9,,,,,
19980626,GCQ98,,GCQ98,,,,,,,,,293.8,,,,,
19980629,GCQ98,,GCQ98,,,,,,,,,294.9,,,,,
19980630,GCQ98,,GCQ98,,,,,,,,,298.8,,,,,
19980701,GCQ98,,GCQ98,,,,,,,,,297.7,,,,,
19980702,GCQ98,,GCQ98,,,,,,,,,294.8,,,,,
19980706,GCQ98,,GCQ98,,,,,,,,,294.4,,,,,
19980707,GCQ98,,GCQ98,,,,,,,,,296.4,,,,,
19980708,GCQ98,,GCQ98,,,,,,,,,293.5,,,,,
19980709,GCQ98,,GCQ98,,,,,,,,,291.8,,,,,
19980710,GCQ98,,GCQ98,,,,,,,,,291.5,,,,,
19980713,GCQ98,,GCQ98,,,,,,,,,292.2,,,,,
19980714,GCQ98,,GCQ98,,,,,,,,,294.1,,,,,
19980715,GCQ98,,GCQ98,,,,,,,,,294.4,,,,,
19980716,GCQ98,,GCQ98,,,,,,,,,293.8,,,,,
19980717,GCQ98,,GCQ98,,,,,,,,,294.9,,,,,
19980720,GCQ98,,GCQ98,,,,,,,,,295.3,,,,,
19980721,GCQ98,,GCQ98,,,,,,,,,295.6,,,,,
19980722,GCQ98,,GCQ98,,,,,,,,,295.1,,,,,
19980723,GCQ98,,GCQ98,,,,,,,,,293.8,,,,,
19980724,GCQ98,,GCQ98,,,,,,,,,291.2,,,,,
19980727,GCQ98,,GCQ98,,,,,,,,,290.5,,,,,
19980728,GCQ98,,GCQ98,,,,,,,,,291.7,,,,,
19980729,GCQ98,,GCQ98,,,,,,,,,289.7,,,,,
19980730,GCZ98,,GCZ98,,,,,,,,,293.8,,,,,
19980731,GCZ98,,GCZ98,,,,,,,,,292.4,,,,,
19980803,GCZ98,,GCZ98,,,,,,,,,288.4,,,,,
19980804,GCZ98,,GCZ98,,,,,,,,,293.1,,,,,
19980805,GCZ98,,GCZ98,,,,,,,,,291.6,,,,,
19980806,GCZ98,,GCZ98,,,,,,,,,291.7,,,,,
19980807,GCZ98,,GCZ98,,,,,,,,,289.8,,,,,
19980810,GCZ98,,GCZ98,,,,,,,,,290,,,,,
19980811,GCZ98,,GCZ98,,,,,,,,,288.8,,,,,
19980812,GCZ98,,GCZ98,,,,,,,,,287.2,,,,,
19980813,GCZ98,,GCZ98,,,,,,,,,289,,,,,
19980814,GCZ98,,GCZ98,,,,,,,,,288.3,,,,,
19980817,GCZ98,,GCZ98,,,,,,,,,289.1,,,,,
19980818,GCZ98,,GCZ98,,,,,,,,,289.1,,,,,
19980819,GCZ98,,GCZ98,,,,,,,,,287.8,,,,,
19980820,GCZ98,,GCZ98,,,,,,,,,289.1,,,,,
19980821,GCZ98,,GCZ98,,,,,,,,,288.8,,,,,
19980824,GCZ98,,GCZ98,,,,,,,,,288.7,,,,,
19980825,GCZ98,,GCZ98,,,,,,,,,287,,,,,
19980826,GCZ98,,GCZ98,,,,,,,,,285.3,,,,,
19980827,GCZ98,,GCZ98,,,,,,,,,281.2,,,,,
19980828,GCZ98,,GCZ98,,,,,,,,,278.7,,,,,
19980831,GCZ98,,GCZ98,,,,,,,,,279.2,,,,,
19980901,GCZ98,,GCZ98,,,,,,,,,282.2,,,,,
19980902,GCZ98,,GCZ98,,,,,,,,,283.7,,,,,
19980903,GCZ98,,GCZ98,,,,,,,,,288.6,,,,,
19980904,GCZ98,,GCZ98,,,,,,,,,290.1,,,,,
19980908,GCZ98,,GCZ98,,,,,,,,,289.2,,,,,
19980909,GCZ98,,GCZ98,,,,,,,,,288.2,,,,,
19980910,GCZ98,,GCZ98,,,,,,,,,293.8,,,,,
19980911,GCZ98,,GCZ98,,,,,,,,,296.4,,,,,
19980914,GCZ98,,GCZ98,,,,,,,,,293.3,,,,,
19980915,GCZ98,,GCZ98,,,,,,,,,292.2,,,,,
19980916,GCZ98,,GCZ98,,,,,,,,,291.5,,,,,
19980917,GCZ98,,GCZ98,,,,,,,,,293.3,,,,,
19980918,GCZ98,,GCZ98,,,,,,,,,293.9,,,,,
19980921,GCZ98,,GCZ98,,,,,,,,,294.5,,,,,
19980922,GCZ98,,GCZ98,,,,,,,,,291.2,,,,,
19980923,GCZ98,,GCZ98,,,,,,,,,291.4,,,,,
19980924,GCZ98,,GCZ98,,,,,,,,,296.6,,,,,
19980925,GCZ98,,GCZ98,,,,,,,,,298,,,,,
19980928,GCZ98,,GCZ98,,,,,,,,,297.3,,,,,
19980929,GCZ98,,GCZ98,,,,,,,,,296.5,,,,,
19980930,GCZ98,,GCZ98,,,,,,,,,298,,,,,
19981001,GCZ98,,GCZ98,,,,,,,,,301.8,,,,,
19981002,GCZ98,,GCZ98,,,,,,,,,302.4,,,,,
19981005,GCZ98,,GCZ98,,,,,,,,,299.7,,,,,
19981006,GCZ98,,GCZ98,,,,,,,,,297.7,,,,,
19981007,GCZ98,,GCZ98,,,,,,,,,301.4,,,,,
19981008,GCZ98,,GCZ98,,,,,,,,,302.5,,,,,
19981009,GCZ98,,GCZ98,,,,,,,,,299.3,,,,,
19981012,GCZ98,,GCZ98,,,,,,,,,297.2,,,,,
19981013,GCZ98,,GCZ98,,,,,,,,,298.2,,,,,
19981014,GCZ98,,GCZ98,,,,,,,,,297.4,,,,,
19981015,GCZ98,,GCZ98,,,,,,,,,299.4,,,,,
19981016,GCZ98,,GCZ98,,,,,,,,,301.6,,,,,
19981019,GCZ98,,GCZ98,,,,,,,,,299.3,,,,,
19981020,GCZ98,,GCZ98,,,,,,,,,297.2,,,,,
19981021,GCZ98,,GCZ98,,,,,,,,,297.6,,,,,
19981022,GCZ98,,GCZ98,,,,,,,,,293.7,,,,,
19981023,GCZ98,,GCZ98,,,,,,,,,293.3,,,,,
19981026,GCZ98,,GCZ98,,,,,,,,,292.8,,,,,
