,Date,Lead.Contract,CL0,CL1,CL2,CL3,CL4,CL0.value,CL1.value,CL2.value,CL3.value,CL4.value
5414,20111018,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,27.95,26.84,25.73,25.14,25.1
5415,20111019,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,27,26.1,25.09,24.62,24.48
5416,20111020,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,26.66,25.81,24.9,24.52,24.47
5417,20111021,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,26.59,25.78,24.82,24.41,24.32
5418,20111024,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,27.09,26.3,25.35,24.65,24.63
5419,20111025,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,27.25,26.34,25.41,24.95,24.94
5420,20111026,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,26.53,25.82,24.99,24.64,24.75
5421,20111027,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,26.97,26.19,25.36,24.96,24.96
5422,20111028,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,26.44,25.73,25.01,24.72,24.7
5423,20111031,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,25.86,25.25,24.55,24.2,24.28
5424,20111101,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,25.56,25,24.38,24.11,24.23
5425,20111102,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,25.56,24.98,24.36,24.1,24.35
5426,20111103,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,25.66,24.94,24.32,24.07,24.22
5427,20111104,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,25.57,24.82,24.18,23.92,24.08
5428,20111107,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,25.44,24.76,24.18,23.92,24.13
5429,20111108,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,26,25.28,24.62,24.31,24.51
5430,20111109,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,25.58,24.87,24.35,24.05,24.22
5431,20111110,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,25.61,24.93,24.35,24.1,24.33
5432,20111111,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,25,24.39,23.93,23.87,24.11
5433,20111114,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.85,24.25,23.89,23.8,24.09
5434,20111115,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.89,24.23,23.85,23.71,24
5435,20111116,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.57,23.96,23.57,23.5,23.83
5436,20111117,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.15,23.61,23.24,23.26,23.63
5437,20111118,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.95,23.49,23.1,23.15,23.51
5438,20111121,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.99,23.47,23.07,23.09,23.45
5439,20111122,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.54,23.13,22.8,22.88,23.25
5440,20111123,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.27,22.89,22.65,22.74,23.09
5441,20111125,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,22.9,22.53,22.29,22.35,22.72
5442,20111128,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.12,22.81,22.58,22.71,23.08
5443,20111129,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.28,22.93,22.62,22.73,23.05
5444,20111130,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.68,23.28,22.91,22.99,23.35
5445,20111201,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.68,23.32,22.96,23.11,23.5
5446,20111202,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.45,23.15,22.83,22.97,23.34
5447,20111205,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.97,23.54,23.12,23.23,23.58
5448,20111206,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.15,23.72,23.31,23.43,23.78
5449,20111207,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.12,22.78,22.47,22.63,23.01
5450,20111208,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.11,23.68,23.27,23.38,23.77
5451,20111209,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.35,22.97,22.57,22.63,23.03
5452,20111212,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.42,22.92,22.49,22.62,22.93
5453,20111213,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.44,23.04,22.65,22.82,23.25
5454,20111214,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,22.82,22.4,22.08,22.36,22.83
5455,20111215,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,22.76,22.38,22.07,22.35,22.83
5456,20111216,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,22.94,22.53,22.22,22.5,22.99
5457,20111219,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23,22.67,22.39,22.7,23.17
5458,20111220,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.54,23.09,22.72,22.97,23.45
5459,20111221,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.32,22.91,22.62,22.93,23.36
5460,20111222,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.41,22.97,22.67,22.99,23.5
5461,20111223,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.68,23.14,22.74,23.01,23.5
5462,20111227,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.75,23.2,22.79,23.04,23.54
5463,20111228,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.2,22.84,22.47,22.76,23.29
5464,20111229,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.47,23.14,22.76,22.98,23.5
5465,20111230,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.24,22.9,22.53,22.81,23.24
5466,20120103,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.47,23.93,23.4,23.59,24.1
5467,20120104,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.49,23.98,23.51,23.68,24.2
5468,20120105,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.14,22.72,22.4,22.62,23.11
5469,20120106,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.28,22.89,22.54,22.82,23.28
5470,20120109,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.32,22.92,22.59,22.87,23.33
5471,20120110,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.28,22.82,22.53,22.79,23.24
5472,20120111,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.44,22.99,22.72,22.99,23.49
5473,20120112,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.35,22.9,22.67,22.94,23.44
5474,20120113,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.75,23.21,22.89,23.26,23.75
5475,20120117,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.92,23.36,22.94,23.31,23.84
5476,20120118,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.97,23.4,22.98,23.35,23.88
5477,20120119,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.45,23.77,23.2,23.5,23.98
5478,20120120,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.83,24.14,23.5,23.74,24.18
5479,20120123,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.99,24.29,23.64,23.84,24.25
5480,20120124,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,25.16,24.47,23.79,24,24.42
5481,20120125,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.65,24.06,23.57,23.76,24.2
5482,20120126,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.57,24,23.5,23.81,24.29
5483,20120127,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.19,23.65,23.18,23.51,24.06
5484,20120130,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.98,23.42,22.93,23.25,23.84
5485,20120131,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.8,23.24,22.77,23.13,23.75
5486,20120201,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.58,23.05,22.61,23.01,23.73
5487,20120202,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.52,22.96,22.52,22.9,23.72
5488,20120203,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,23.95,23.26,22.72,23.09,23.92
5489,20120206,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.36,23.57,23.01,23.35,24.18
5490,20120207,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.51,23.7,23.13,23.48,24.24
5491,20120208,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.44,23.6,23.1,23.45,24.18
5492,20120209,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.55,23.72,23.21,23.48,24.15
5493,20120210,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.48,23.64,23.11,23.45,24.18
5494,20120213,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.73,23.88,23.32,23.64,24.3
5495,20120214,SBAH12.b01,SBAH12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,24.2,23.28,22.77,23.13,23.85
5496,20120215,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,23.46,22.87,23.18,23.89,23.6
5497,20120216,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,23.78,23.14,23.47,24.19,23.95
5498,20120217,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,23.73,23.13,23.45,24.2,23.97
5499,20120221,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,24.36,23.63,23.88,24.45,24.07
5500,20120222,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,24.68,23.87,24.05,24.6,24.22
5501,20120223,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,24.66,23.83,23.99,24.52,24.09
5502,20120224,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,25.05,24.18,24.27,24.79,24.32
5503,20120227,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,25.7,24.73,24.63,25.11,24.48
5504,20120228,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,25.46,24.62,24.56,25.05,24.45
5505,20120229,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,24.94,24.22,24.34,24.9,24.42
5506,20120301,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,24.71,24.05,24.23,24.8,24.32
5507,20120302,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,24.95,24.22,24.26,24.76,24.28
5508,20120305,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,24.83,24.1,24.11,24.59,24.22
5509,20120306,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,24.27,23.5,23.51,24.18,23.76
5510,20120307,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,23.9,23.09,23.17,23.86,23.5
5511,20120308,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,24.12,23.17,23.25,23.89,23.57
5512,20120309,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,23.66,22.75,22.9,23.59,23.26
5513,20120312,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,23.76,22.85,22.95,23.69,23.33
5514,20120313,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,23.97,23.09,23.16,23.82,23.42
5515,20120314,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,24.34,23.41,23.42,24.02,23.65
5516,20120315,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,25.41,24.28,24.12,24.66,24.25
5517,20120316,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,25.34,24.23,24.1,24.69,24.35
5518,20120319,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,25.6,24.45,24.28,24.85,24.38
5519,20120320,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,25.69,24.59,24.38,24.84,24.32
5520,20120321,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,25.63,24.5,24.28,24.74,24.25
5521,20120322,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,25.89,24.7,24.43,24.91,24.35
5522,20120323,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,25.85,24.69,24.42,24.88,24.37
5523,20120326,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,25.04,24,23.91,24.45,24.05
5524,20120327,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,24.52,23.67,23.7,24.33,24.06
5525,20120328,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,24.37,23.5,23.53,24.16,23.87
5526,20120329,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,24.54,23.64,23.67,24.32,24.05
5527,20120330,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,24.8,23.86,23.85,24.46,24.14
5528,20120402,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,24.68,23.88,24,24.63,24.3
5529,20120403,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,24.33,23.53,23.71,24.45,24.17
5530,20120404,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,24.54,23.66,23.86,24.62,24.3
5531,20120405,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,24.68,23.81,24.07,24.84,24.45
5532,20120409,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,24.59,23.79,24.03,24.83,24.42
5533,20120410,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,23.96,23.27,23.59,24.41,24.12
5534,20120411,SBAK12.b01,SBAK12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,24,23.3,23.58,24.39,24.14
5535,20120412,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,23.4,23.72,24.52,24.24,24
5536,20120413,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,23.03,23.42,24.25,24.01,23.76
5537,20120416,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,22.32,22.69,23.49,23.33,23.15
5538,20120417,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,22.54,22.83,23.58,23.35,23.22
5539,20120418,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,22.04,22.34,23.15,23.01,22.87
5540,20120419,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,21.81,22.21,23.09,22.89,22.78
5541,20120420,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,21.58,22.03,22.95,22.92,22.76
5542,20120423,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,21.6,22.04,22.91,22.78,22.65
5543,20120424,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,21.54,21.93,22.81,22.74,22.62
5544,20120425,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,21.8,22.15,22.97,22.87,22.71
5545,20120426,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,21.3,21.69,22.56,22.48,22.35
5546,20120427,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,21.05,21.47,22.35,22.3,22.2
5547,20120430,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,21.39,21.8,22.7,22.68,22.64
5548,20120501,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,20.97,21.4,22.22,22.24,22.12
5549,20120502,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,20.56,21.03,21.92,21.95,21.95
5550,20120503,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,20.69,21.13,22,22,22.01
5551,20120504,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,20.9,21.23,22.02,22.03,22.03
5552,20120507,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,20.96,21.3,22.1,22.04,22.08
5553,20120508,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,20.62,21.01,21.9,21.93,21.92
5554,20120509,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,20.26,20.68,21.64,21.73,21.75
5555,20120510,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,20.62,20.97,21.9,21.91,21.92
5556,20120511,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,20.35,20.72,21.64,21.73,21.8
5557,20120514,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,20.19,20.57,21.51,21.6,21.65
5558,20120515,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,20.5,20.87,21.74,21.8,21.87
5559,20120516,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,20.64,20.98,21.85,21.86,21.88
5560,20120517,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,20.8,21.14,22,22.01,22
5561,20120518,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,20.45,20.85,21.76,21.81,21.85
5562,20120521,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,20.39,20.73,21.63,21.71,21.63
5563,20120522,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,19.84,20.24,21.18,21.22,21.23
5564,20120523,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,19.43,19.88,20.87,21,21.05
5565,20120524,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,19.7,20.13,21.06,21.13,21.15
5566,20120525,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,19.68,20.11,21.01,21.08,21.11
5567,20120529,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,19.48,19.88,20.76,20.86,20.89
5568,20120530,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,19.48,19.84,20.76,20.81,20.83
5569,20120531,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,19.45,19.8,20.73,20.77,20.73
5570,20120601,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,19.04,19.39,20.38,20.42,20.49
5571,20120604,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,18.9,19.27,20.38,20.53,20.64
5572,20120605,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,19.11,19.46,20.46,20.58,20.69
5573,20120606,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,20.07,20.12,20.97,21,21.02
5574,20120607,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,19.81,19.76,20.71,20.79,20.84
5575,20120608,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,19.97,19.95,20.84,20.9,20.97
5576,20120611,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,20.4,20.07,20.87,20.9,20.93
5577,20120612,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,20.35,19.93,20.77,20.78,20.83
5578,20120613,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,19.93,19.65,20.52,20.6,20.67
5579,20120614,SBAN12.b01,SBAN12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,20.03,19.57,20.44,20.53,20.62
5580,20120615,SBAV12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,SBAV13.b01,19.96,20.66,20.74,20.82,20.91
5581,20120618,SBAV12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,SBAV13.b01,19.97,20.55,20.56,20.52,20.57
5582,20120619,SBAV12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,SBAV13.b01,20.6,21.15,21.06,20.97,20.97
5583,20120620,SBAV12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,SBAV13.b01,20.75,21.29,21.22,21.14,21.12
5584,20120621,SBAV12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,SBAV13.b01,20.88,21.42,21.39,21.31,21.33
5585,20120622,SBAV12.b01,SBAV12.b01,SBAH13.b01,SBAK13.b01,SBAN13.b01,SBAV13.b01,19.8,20.57,20.57,20.57,20.64
