"","EK"
"2001-01-12",-2.09580838323353
"2001-01-16",1.07033639143731
"2001-01-17",1.36157337367625
"2001-01-18",-1.34328358208955
"2001-01-19",-1.0590015128593
"2001-01-22",3.05810397553517
"2001-01-23",-0.148367952522255
"2001-01-24",-0.445765230312036
"2001-01-25",-0.149253731343284
"2001-01-26",-0.298953662182362
"2001-01-29",1.08545727136432
"2001-01-30",2.2781205505458
"2001-01-31",1.20649651972157
"2001-02-01",0.160476845483724
"2001-02-02",-1.62508583199817
"2001-02-05",4.2810609585854
"2001-02-06",-0.178491744756801
"2001-02-07",1.3857845328565
"2001-02-08",-0.661375661375655
"2001-02-09",-0.599201065246345
"2001-02-12",0.915382897968305
"2001-02-13",1.06194690265486
"2001-02-14",-0.481611208406302
"2001-02-15",-1.34183897932248
"2001-02-16",-2.22965440356745
"2001-02-20",-2.05245153933865
"2001-02-21",-2.23515715948778
"2001-02-22",3.04834484401048
"2001-02-23",2.68084122948925
"2001-02-26",3.44361917623228
"2001-02-27",-0.174064403829413
"2001-02-28",-1.91804707933741
"2001-03-01",-0.399999999999999
"2001-03-02",-1.87416331994646
"2001-03-05",0.727603456116417
"2001-03-06",0.225733634311516
"2001-03-07",2.45495495495496
"2001-03-08",1.38491976258517
"2001-03-09",-2.601908065915
"2001-03-12",-1.78094390026715
"2001-03-13",-0.362647325475967
"2001-03-14",-4.27661510464059
"2001-03-15",2.68536121673004
"2001-03-16",-2.4299930571627
"2001-03-19",1.04364326375713
"2001-03-20",-2.67605633802817
"2001-03-21",-1.08538350217077
"2001-03-22",-0.975371860521821
"2001-03-23",0.172371337109087
"2001-03-26",0.0983284169124856
"2001-03-27",-1.1787819253438
"2001-03-28",-1.09343936381711
"2001-03-29",2.71356783919599
"2001-03-30",-2.42172211350294
"2001-04-02",-0.25068939583856
"2001-04-03",-3.56873586328224
"2001-04-04",-0.0521240552514882
"2001-04-05",5.0586701434159
"2001-04-06",-2.03524447753785
"2001-04-09",2.78692677983279
"2001-04-10",5.42272615232931
"2001-04-11",0.0935234977788149
"2001-04-12",-0.770847932726011
"2001-04-16",2.40112994350283
"2001-04-17",-2.29885057471264
"2001-04-18",2.47058823529411
"2001-04-19",1.49253731343285
"2001-04-20",-2.48868778280543
"2001-04-23",0.44083526682134
"2001-04-24",-1.68630168630168
"2001-04-25",2.18515037593985
"2001-04-26",-1.21867095884112
"2001-04-27",-1.69925512104284
"2001-04-30",3.00734075301919
"2001-05-01",0.919540229885054
"2001-05-02",4.10022779043281
"2001-05-03",-0.656455142231957
"2001-05-04",0.837004405286349
"2001-05-07",2.14067278287461
"2001-05-08",2.22412318220701
"2001-05-09",-0.20920502092049
"2001-05-10",-0.985324947589111
"2001-05-11",-0.508151598560226
"2001-05-14",0.12768674185996
"2001-05-15",0.467587672688642
"2001-05-16",1.98857626401523
"2001-05-17",0.248911014312378
"2001-05-18",0.351748396441137
"2001-05-21",0.5360824742268
"2001-05-22",-1.35356849876948
"2001-05-23",-1.45530145530146
"2001-05-24",-0.569620253164549
"2001-05-25",0.0424358158285509
"2001-05-29",3.54188759278898
"2001-05-30",-3.19541171650963
"2001-05-31",0.148116800677106
"2001-06-01",1.37333615043313
"2001-06-04",0.750312630262623
"2001-06-05",1.48944973107157
"2001-06-06",-0.428047289033838
"2001-06-07",-0.184237461617202
"2001-06-08",-1.14848236259228
"2001-06-11",0.186721991701237
"2001-06-12",0.352039759784638
"2001-06-13",-2.9508873297565
"2001-06-14",-1.25451839251542
"2001-06-15",0.645994832041353
"2001-06-18",-0.064184852374842
"2001-06-19",0.449582530507388
"2001-06-20",1.34271099744245
"2001-06-21",3.49106203995795
"2001-06-22",-0.772200772200777
"2001-06-25",-3.80913372926479
"2001-06-26",-0.745156482861404
"2001-06-27",-2.83140283140283
"2001-06-28",2.64900662251656
"2001-06-29",0.387096774193548
"2001-07-02",0.257069408740354
"2001-07-03",-0.897435897435886
"2001-07-05",-0.582147477360938
"2001-07-06",-2.25547603556712
"2001-07-09",0.332815620146436
"2001-07-10",-0.530738611233972
"2001-07-11",-2.08981769675411
"2001-07-12",3.51952770208902
"2001-07-13",0.307084887036616
"2001-07-16",-2.25235075442815
"2001-07-17",2.97539149888143
"2001-07-18",-1.56419726265479
"2001-07-19",0.684175678658122
"2001-07-20",-0.241122314774221
"2001-07-23",-1.99956053614589
"2001-07-24",-0.919282511210771
"2001-07-25",-0.113147770988905
"2001-07-26",0.249207068418667
"2001-07-27",-2.14689265536724
"2001-07-30",-1.15473441108545
"2001-07-31",1.19158878504674
"2001-08-01",0.09235742322789
"2001-08-02",0.322952710495964
"2001-08-03",0.390894458496194
"2001-08-06",-0.778744846541448
"2001-08-07",0.369344413665735
"2001-08-08",-0.827966881324746
"2001-08-09",0.672541743970314
"2001-08-10",0.552868002764345
"2001-08-13",0.572737686139748
"2001-08-14",-0.34168564920273
"2001-08-15",0.75428571428571
"2001-08-16",1.02087114337569
"2001-08-17",-0.359308331461944
"2001-08-20",1.7579445571332
"2001-08-21",-1.08527131782946
"2001-08-22",2.41827138378864
"2001-08-23",0.0437254044599826
"2001-08-24",2.22902097902099
"2001-08-27",-0.256519880290732
"2001-08-28",-1.45735105015002
"2001-08-29",-0.0217485863418835
"2001-08-30",-1.97955188166195
"2001-08-31",-0.865512649800267
"2001-09-04",1.34318334452653
"2001-09-05",-0.15462778882262
"2001-09-06",-0.309734513274338
"2001-09-07",0.244118952507766
"2001-09-10",-4.29488598627409
"2001-09-17",-5.78302105019662
"2001-09-18",-2.20967345936656
"2001-09-19",-5.57368817474265
"2001-09-20",-13.3741026322787
"2001-09-21",-4.32780847145487
"2001-09-24",1.79659929419313
"2001-09-25",3.75039394894422
"2001-09-26",-2.06561360874848
"2001-09-27",-0.527295285359807
"2001-09-28",1.43436233239788
"2001-10-01",-0.153704272978802
"2001-10-02",1.50862068965518
"2001-10-03",3.06339096148013
"2001-10-04",-0.02942907592701
"2001-10-05",-0.147188695908146
"2001-10-08",-2.12264150943396
"2001-10-09",-2.04819277108434
"2001-10-10",4.08979089790897
"2001-10-11",4.84490398818316
"2001-10-12",0
"2001-10-15",-1.40884756269372
"2001-10-16",0.400114318376681
"2001-10-17",-2.64730999146029
"2001-10-18",0.0292397660818655
"2001-10-19",0.0876936568254929
"2001-10-22",0.350467289719619
"2001-10-23",-0.552968568102438
"2001-10-24",-10.1258413813287
"2001-10-25",1.88863562357538
"2001-10-26",-0.767018216682641
"2001-10-29",-3.80032206119163
"2001-10-30",-6.93003013056579
"2001-10-31",-8.02158273381295
"2001-11-01",4.81032459913962
"2001-11-02",-8.0223880597015
"2001-11-05",5.59837728194727
"2001-11-06",1.22935074913561
"2001-11-07",-0.872865275142316
"2001-11-08",1.0719754977029
"2001-11-09",-0.946969696969697
"2001-11-12",0.420650095602306
"2001-11-13",0.761614623000759
"2001-11-14",3.09901738473167
"2001-11-15",4.91202346041056
"2001-11-16",2.13137665967854
"2001-11-19",4.61854259322613
"2001-11-20",-2.19097449313276
"2001-11-21",-3.00902708124373
"2001-11-23",2.68872802481902
"2001-11-26",0.704934541792551
"2001-11-27",-0.0666666666666653
"2001-11-28",-2.16811207471648
"2001-11-29",0.579611319468127
"2001-11-30",2.61016949152542
"2001-12-03",0.693756194251737
"2001-12-04",3.70734908136483
"2001-12-05",0.506168933881683
"2001-12-06",-0.0629524708844809
"2001-12-07",0.251968503937002
"2001-12-10",-0.282752120640904
"2001-12-11",-2.42596093257719
"2001-12-12",0.452050371327093
"2001-12-13",-1.96078431372549
"2001-12-14",0.262295081967208
"2001-12-17",0.85022890778287
"2001-12-18",1.16731517509727
"2001-12-19",-1.76282051282052
"2001-12-20",-0.554649265905377
"2001-12-21",3.6745406824147
"2001-12-24",-3.35443037974684
"2001-12-26",0.130975769482643
"2001-12-27",-0.130804447351207
"2001-12-28",-0.196463654223964
"2001-12-31",-3.44488188976378
"2002-01-02",-0.407747196738026
"2002-01-03",0.204708290685781
"2002-01-04",-1.63432073544433
"2002-01-07",-3.288335064036
"2002-01-08",3.32856120257695
"2002-01-09",-1.73190162798753
"2002-01-10",-0.951709552344024
"2002-01-11",-3.27402135231317
"2002-01-14",-0.2943340691685
"2002-01-15",-0.959409594095947
"2002-01-16",-2.01192250372578
"2002-01-17",2.05323193916349
"2002-01-18",-2.19821162444113
"2002-01-22",-0.495238095238091
"2002-01-23",1.45482388973966
"2002-01-24",6.56603773584905
"2002-01-25",1.13314447592068
"2002-01-28",0.735294117647062
"2002-01-29",-3.99721932568647
"2002-01-30",3.25850832729905
"2002-01-31",-0.42075736325386
"2002-02-01",-0.528169014084502
"2002-02-04",-2.12389380530974
"2002-02-05",-0.759493670886066
"2002-02-06",-0.327988338192419
"2002-02-07",-0.109689213893971
"2002-02-08",0.475841874084916
"2002-02-11",0.546448087431702
"2002-02-12",0.289855072463762
"2002-02-13",1.40895953757226
"2002-02-14",3.84752404702529
"2002-02-15",1.50943396226416
"2002-02-19",-0.0675904021628914
"2002-02-20",3.88907676699357
"2002-02-21",-0.130208333333331
"2002-02-22",-1.04302477183833
"2002-02-25",3.98550724637681
"2002-02-26",1.1403230915426
"2002-02-27",-0.845599749451925
"2002-02-28",-0.505369551484524
"2002-03-01",2.98412698412698
"2002-03-04",3.23674475955612
"2002-03-05",-4.29979098238281
"2002-03-06",1.18564742589704
"2002-03-07",-1.35676842429849
"2002-03-08",0.500156298843389
"2002-03-11",-0.311041990668745
"2002-03-12",-0.156006240249601
"2002-03-13",-3.125
"2002-03-14",4.35483870967742
"2002-03-15",-1.08191653786708
"2002-03-18",-0.156250000000002
"2002-03-19",0.156494522691708
"2002-03-20",-0.312500000000004
"2002-03-21",-0.846394984326018
"2002-03-22",1.45431552323745
"2002-03-25",-0.997195387971342
"2002-03-26",-1.38495435945861
"2002-03-27",-1.05330354293009
"2002-03-28",0.548387096774199
"2002-04-01",-0.384985563041389
"2002-04-02",-0.161030595813207
"2002-04-03",-1.25806451612903
"2002-04-04",0.065338124795817
"2002-04-05",1.69768201110023
"2002-04-08",-0.353130016051363
"2002-04-09",4.47809278350516
"2002-04-10",5.76626580326857
"2002-04-11",-1.13702623906706
"2002-04-12",-1.17959304040106
"2002-04-15",1.49209191286183
"2002-04-16",-0.0882093501911236
"2002-04-17",-0.706297822248366
"2002-04-18",-0.563129816241864
"2002-04-19",0.0894187779433715
"2002-04-22",1.57832042882669
"2002-04-23",2.22808560539431
"2002-04-24",-2.66704903928879
"2002-04-25",-2.23924572775486
"2002-04-26",-1.74804098854731
"2002-04-29",-1.87116564417179
"2002-04-30",0.687714910909667
"2002-05-01",0.993480285625583
"2002-05-02",-1.01444820166
"2002-05-03",4.5031055900621
"2002-05-06",-2.5854383358098
"2002-05-07",0.854179377669314
"2002-05-08",4.20447670901392
"2002-05-09",0.580551523947738
"2002-05-10",-1.01010101010101
"2002-05-13",-2.12827988338192
"2002-05-14",-1.10217456061959
"2002-05-15",1.77710843373493
"2002-05-16",-0.0591891092038947
"2002-05-17",3.13888066331062
"2002-05-20",-0.803904679873676
"2002-05-21",1.62083936324169
"2002-05-22",-1.11079464540017
"2002-05-23",0.748847926267275
"2002-05-24",0.743281875357362
"2002-05-28",0.0283768444948865
"2002-05-29",-1.02127659574468
"2002-05-30",-2.78016623674405
"2002-05-31",-1.91627358490566
"2002-06-03",-3.66696723775175
"2002-06-04",-1.59126365054602
"2002-06-05",0.856055802155991
"2002-06-06",-1.22602955045582
"2002-06-07",-1.17759388924252
"2002-06-10",0.61191626409017
"2002-06-11",-2.04865556978232
"2002-06-12",-0.0653594771241932
"2002-06-13",-1.96206671026814
"2002-06-14",-1.50100066711141
"2002-06-17",3.58956992888587
"2002-06-18",1.27492644655116
"2002-06-19",-0.581020012911555
"2002-06-20",-0.616883116883121
"2002-06-21",-4.11630186213655
"2002-06-24",0.0340715502555298
"2002-06-25",-2.28201634877384
"2002-06-26",0.0348553502962635
"2002-06-27",1.04529616724739
"2002-06-28",0.58620689655173
"2002-07-01",-3.29105245114844
"2002-07-02",-0.531726338177959
"2002-07-03",-3.24305060584462
"2002-07-05",5.70902394106814
"2002-07-08",-2.36933797909408
"2002-07-09",-3.64025695931477
"2002-07-10",-1.33333333333333
"2002-07-11",11.036036036036
"2002-07-12",-2.29885057471264
"2002-07-15",1.93771626297579
"2002-07-16",-2.91921249151392
"2002-07-17",-1.25874125874127
"2002-07-18",1.62889518413598
"2002-07-19",-3.13588850174216
"2002-07-22",-1.6906474820144
"2002-07-23",-1.17087449688985
"2002-07-24",5.10921880784894
"2002-07-25",-1.02148643888693
"2002-07-26",1.77935943060498
"2002-07-29",6.95804195804195
"2002-07-30",1.60183066361556
"2002-07-31",-0.965250965250956
"2002-08-01",-0.714749837556863
"2002-08-02",-4.35209424083769
"2002-08-05",-2.77112555593568
"2002-08-06",1.68895144264601
"2002-08-07",1.79930795847752
"2002-08-08",2.95717199184228
"2002-08-09",0.46219874546055
"2002-08-12",-0.098586920801844
"2002-08-13",-2.13815789473684
"2002-08-14",0.605042016806722
"2002-08-15",1.03575008352823
"2002-08-16",-0.694444444444436
"2002-08-19",0.799200799200794
"2002-08-20",-0.132144037000328
"2002-08-21",1.19086999669203
"2002-08-22",2.97482837528604
"2002-08-23",-0.0634920634920621
"2002-08-26",0.317662007623881
"2002-08-27",-1.83660544648511
"2002-08-28",0.516129032258065
"2002-08-29",-1.41206675224647
"2002-08-30",-0.585937499999999
"2002-09-03",-4.55140798952194
"2002-09-04",0.617495711835333
"2002-09-05",-3.61404705080122
"2002-09-06",0.707463742483195
"2002-09-09",2.80997541271514
"2002-09-10",-0.580799453365214
"2002-09-11",-0.824742268041244
"2002-09-12",-2.91060291060291
"2002-09-13",1.21341898643826
"2002-09-16",-0.528913963328627
"2002-09-17",-2.12690535271181
"2002-09-18",2.82506338283231
"2002-09-19",-1.65551250440295
"2002-09-20",-4.62034383954156
"2002-09-23",1.99023657529103
"2002-09-24",-0.405007363770248
"2002-09-25",4.4731977818854
"2002-09-26",2.54777070063694
"2002-09-27",-3.93374741200828
"2002-09-30",-2.15517241379311
"2002-10-01",2.5330396475771
"2002-10-02",-2.43465807375582
"2002-10-03",0.183486238532113
"2002-10-04",-1.61172161172162
"2002-10-07",-3.72300819061802
"2002-10-08",3.20959010054138
"2002-10-09",-1.87336080929187
"2002-10-10",5.34555173730431
"2002-10-11",3.15331641899239
"2002-10-14",2.95151089248067
"2002-10-15",3.58361774744028
"2002-10-16",0
"2002-10-17",6.88632619439867
"2002-10-18",-0.493218249075205
"2002-10-21",3.09789343246592
"2002-10-22",0.45072115384615
"2002-10-23",1.16661681124738
"2002-10-24",0.916617386162041
"2002-10-25",1.20128918839729
"2002-10-28",-0.260567458019677
"2002-10-29",-0.75471698113209
"2002-10-30",-2.33986545773617
"2002-10-31",-1.31775980832584
"2002-11-01",1.91198786039452
"2002-11-04",2.59082787373438
"2002-11-05",0.290275761973859
"2002-11-06",1.70767004341535
"2002-11-07",-2.24815025611838
"2002-11-08",-0.727802037845706
"2002-11-11",-1.81818181818183
"2002-11-12",1.07526881720432
"2002-11-13",-0.236406619385359
"2002-11-14",1.59952606635071
"2002-11-15",1.28279883381926
"2002-11-18",-1.32412204951065
"2002-11-19",-0.262543757292892
"2002-11-20",1.28692600175491
"2002-11-21",4.88016170950043
"2002-11-22",2.50550660792951
"2002-11-25",-1.10126242277732
"2002-11-26",-0.0271591526344324
"2002-11-27",1.3311600108666
"2002-11-29",-1.01876675603216
"2002-12-02",-0.514626218851584
"2002-12-03",-2.23250748706779
"2002-12-04",0.501253132832099
"2002-12-05",0.443336104183975
"2002-12-06",1.13103448275861
"2002-12-09",-0.600109110747406
"2002-12-10",1.45444566410538
"2002-12-11",3.38111982688667
"2002-12-12",-2.48560962846676
"2002-12-13",-1.2342366514623
"2002-12-16",1.54849225753871
"2002-12-17",0
"2002-12-18",-0.561797752808991
"2002-12-19",-3.28221684153887
"2002-12-20",1.27955493741306
"2002-12-23",0
"2002-12-24",-1.67536391101346
"2002-12-26",0.921787709497222
"2002-12-27",-1.35621367284805
"2002-12-30",-0.30864197530864
"2002-12-31",-1.37911623979736
"2003-01-02",2.28310502283106
"2003-01-03",4.43638392857142
"2003-01-06",3.31285065455518
"2003-01-07",1.2671321437807
"2003-01-08",-0.357507660878431
"2003-01-09",2.63967196309583
"2003-01-10",0.474406991260936
"2003-01-13",-0.720675944333994
"2003-01-14",0.0750938673341528
"2003-01-15",-2.10105052526262
"2003-01-16",-0.843127235564635
"2003-01-17",-0.515331100231906
"2003-01-21",-2.64180264180263
"2003-01-22",-11.731843575419
"2003-01-23",-0.542495479204339
"2003-01-24",-2.78787878787879
"2003-01-27",-3.30423940149626
"2003-01-28",-1.54738878143134
"2003-01-29",-1.2770137524558
"2003-01-30",-0.829187396351575
"2003-01-31",1.33779264214048
"2003-02-03",4.29042904290429
"2003-02-04",-1.4240506329114
"2003-02-05",0.353130016051374
"2003-02-06",-2.27127319257838
"2003-02-07",-1.80032733224223
"2003-02-10",0
"2003-02-11",0.166666666666669
"2003-02-12",-0.366056572379366
"2003-02-13",-0.267201068804281
"2003-02-14",2.47823174815808
"2003-02-18",1.1437908496732
"2003-02-19",-1.22778675282714
"2003-02-20",-0.621524370297682
"2003-02-21",-1.18499012508229
"2003-02-24",-2.2651565622918
"2003-02-25",0.204498977505108
"2003-02-26",-0.54421768707483
"2003-02-27",0.95759233926129
"2003-02-28",0.271002710027107
"2003-03-03",-0.506756756756764
"2003-03-04",-1.56196943972836
"2003-03-05",1.89720593308038
"2003-03-06",-1.18483412322274
"2003-03-07",0.959232613908864
"2003-03-10",-2.40922972514421
"2003-03-11",-0.208623087621705
"2003-03-12",-3.55400696864111
"2003-03-13",4.55202312138729
"2003-03-14",-0.760193503800976
"2003-03-17",5.43175487465182
"2003-03-18",-0.297225891677675
"2003-03-19",1.98741305067903
"2003-03-20",-0.0324780772978175
"2003-03-21",3.44379467186484
"2003-03-24",-4.64824120603015
"2003-03-25",0.131752305665346
"2003-03-26",0.493421052631586
"2003-03-27",0.327332242225852
"2003-03-28",-0.554649265905377
"2003-03-31",-2.88713910761155
"2003-04-01",1.24999999999999
"2003-04-02",3.20320320320321
"2003-04-03",-0.355641771742643
"2003-04-04",1.23296560674886
"2003-04-07",1.41025641025641
"2003-04-08",0.474083438685204
"2003-04-09",-1.82447310474992
"2003-04-10",0.44857417494393
"2003-04-11",0.0318979266347624
"2003-04-14",1.59438775510204
"2003-04-15",-0.596359070935335
"2003-04-16",-1.73665929902116
"2003-04-17",0.931876606683802
"2003-04-21",-0.286532951289398
"2003-04-22",1.05363984674329
"2003-04-23",-5.21327014218009
"2003-04-24",-0.333333333333338
"2003-04-25",-2.04013377926421
"2003-04-28",2.56060088767497
"2003-04-29",0.699067909454064
"2003-04-30",-1.12396694214876
"2003-05-01",-0.0668672684720815
"2003-05-02",1.50552024088324
"2003-05-05",1.35135135135135
"2003-05-06",1.10569105691057
"2003-05-07",-1.19009327758122
"2003-05-08",-0.878906249999999
"2003-05-09",-0.591133004926107
"2003-05-12",0.42946812025107
"2003-05-13",-0.921052631578939
"2003-05-14",-0.564409030544494
"2003-05-15",0.233722871452422
"2003-05-16",0.766155896069289
"2003-05-19",-1.88429752066116
"2003-05-20",-0.64016172506739
"2003-05-21",-1.28857239742285
"2003-05-22",1.44280316042598
"2003-05-23",2.53979004402303
"2003-05-27",4.88771466314399
"2003-05-28",-0.0944584382871572
"2003-05-29",-5.42073747242357
"2003-05-30",2.09930023325558
"2003-06-02",1.17493472584856
"2003-06-03",0.19354838709677
"2003-06-04",0.837089504185453
"2003-06-05",-0.223499361430397
"2003-06-06",0.0960000000000036
"2003-06-09",-1.69437340153453
"2003-06-10",0.487804878048776
"2003-06-11",0.90614886731392
"2003-06-12",-0.224502886465684
"2003-06-13",-0.900032144005147
"2003-06-16",2.30295167045086
"2003-06-17",1.42675967025998
"2003-06-18",-10.0656455142232
"2003-06-19",-0.312825860271115
"2003-06-20",-0.662482566248261
"2003-06-23",-2.49210249210248
"2003-06-24",-0.359971202303821
"2003-06-25",-1.55346820809248
"2003-06-26",2.20183486238533
"2003-06-27",-1.18491921005387
"2003-06-30",-0.617732558139528
"2003-07-01",0
"2003-07-02",-0.365630712979895
"2003-07-03",0.440366972477068
"2003-07-07",1.02301790281329
"2003-07-08",-1.12115732368896
"2003-07-09",-0.14630577907827
"2003-07-10",-1.46520146520147
"2003-07-11",-0.817843866171
"2003-07-14",0.637181409295359
"2003-07-15",-1.08007448789573
"2003-07-16",0.150602409638564
"2003-07-17",-1.05263157894737
"2003-07-18",-0.0759878419452871
"2003-07-21",-3.42205323193917
"2003-07-22",-3.18897637795275
"2003-07-23",9.23139487596584
"2003-07-24",-2.2338049143708
"2003-07-25",4.72201066260472
"2003-07-28",0.618181818181824
"2003-07-29",0.867365377665336
"2003-07-30",0.501612325331424
"2003-07-31",-1.49732620320856
"2003-08-01",-0.289540354686928
"2003-08-04",-0.18148820326679
"2003-08-05",-2.1090909090909
"2003-08-06",1.52303120356611
"2003-08-07",0.073179656055628
"2003-08-08",-0.182815356489948
"2003-08-11",0.183150183150186
"2003-08-12",-0.219378427787943
"2003-08-13",-0.293147673140338
"2003-08-14",-0.88202866593165
"2003-08-15",0.593251761216167
"2003-08-18",0.552893475856993
"2003-08-19",3.2258064516129
"2003-08-20",0.248579545454546
"2003-08-21",1.09812256464753
"2003-08-22",-1.29642606867553
"2003-08-25",-1.52644657436991
"2003-08-26",0.144196106705129
"2003-08-27",0.683945284377242
"2003-08-28",-1.46585627457991
"2003-08-29",1.19738751814224
"2003-09-02",6.84833273574758
"2003-09-03",-0.570469798657724
"2003-09-04",-1.11373607829902
"2003-09-05",-1.70648464163823
"2003-09-08",-0.138888888888886
"2003-09-09",-1.98191933240612
"2003-09-10",-1.4544164597375
"2003-09-11",0.215982721382285
"2003-09-12",-0.395114942528734
"2003-09-15",0.432744320230801
"2003-09-16",1.11310592459605
"2003-09-17",-1.13636363636364
"2003-09-18",-0.395114942528734
"2003-09-19",0.252434186801299
"2003-09-22",0.539568345323736
"2003-09-23",-0.715563506261178
"2003-09-24",-2.73873873873874
"2003-09-25",-17.9325676176362
"2003-09-26",-3.38600451467269
"2003-09-29",-2.14953271028036
"2003-09-30",0
"2003-10-01",-0.0477554918815738
"2003-10-02",-2.05446727185858
"2003-10-03",4.58536585365854
"2003-10-06",-0.419776119402984
"2003-10-07",-1.17096018735363
"2003-10-08",1.09004739336491
"2003-10-09",1.45335208626349
"2003-10-10",3.28096118299446
"2003-10-13",2.63982102908277
"2003-10-14",-0.26155187445511
"2003-10-15",-0.786713286713286
"2003-10-16",2.95154185022027
"2003-10-17",-0.51347881899872
"2003-10-20",-0.559139784946232
"2003-10-21",2.24913494809688
"2003-10-22",-1.60744500846023
"2003-10-23",-1.11779879621669
"2003-10-24",0.782608695652173
"2003-10-27",1.16479723899914
"2003-10-28",0.724946695095956
"2003-10-29",3.34462320067739
"2003-10-30",-0.409668168783291
"2003-10-31",0.493624023035792
"2003-11-03",-0.900532132623819
"2003-11-04",0.413052457662114
"2003-11-05",0.658165364047718
"2003-11-06",0.449530036779728
"2003-11-07",1.70870626525631
"2003-11-10",-2.40000000000001
"2003-11-11",-0.491803278688514
"2003-11-12",3.21252059308072
"2003-11-13",-0.758180367118906
"2003-11-14",-0.924809006835547
"2003-11-17",-0.689935064935072
"2003-11-18",-0.531262770739677
"2003-11-19",0.69843878389483
"2003-11-20",-1.99918400652796
"2003-11-21",1.74854288093256
"2003-11-24",0.327332242225852
"2003-11-25",-1.06035889070146
"2003-11-26",0.577081615828512
"2003-11-28",-0.163934426229505
"2003-12-01",-0.410509031198678
"2003-12-02",-1.31904369332234
"2003-12-03",-0.751879699248119
"2003-12-04",0.589225589225577
"2003-12-05",-0.836820083682006
"2003-12-08",1.30801687763714
"2003-12-09",-0.999583506872145
"2003-12-10",-0.504838031131683
"2003-12-11",0.930232558139545
"2003-12-12",-0.879765395894432
"2003-12-15",-0.887573964497045
"2003-12-16",0.639658848614082
"2003-12-17",0.423728813559313
"2003-12-18",-0.548523206751051
"2003-12-19",4.20025456088247
"2003-12-22",-0.0407166123778421
"2003-12-23",1.87372708757638
"2003-12-24",-0.159936025589775
"2003-12-26",-0.480576692030426
"2003-12-29",1.69014084507042
"2003-12-30",0.277008310249309
"2003-12-31",1.30228887134965
"2004-01-02",-1.44137125048695
"2004-01-05",1.50197628458498
"2004-01-06",2.57009345794393
"2004-01-07",0
"2004-01-08",1.67046317388004
"2004-01-09",0.448095593726652
"2004-01-12",-2.11895910780669
"2004-01-13",0.113938473224463
"2004-01-14",-0.379362670713194
"2004-01-15",-0.723533891850728
"2004-01-16",-0.268507863444573
"2004-01-20",1.34615384615385
"2004-01-21",4.21252371916508
"2004-01-22",12.7093954843409
"2004-01-23",-3.45718901453958
"2004-01-26",0.401606425702815
"2004-01-27",-0.366666666666665
"2004-01-28",-2.54265640682503
"2004-01-29",-0.75523515276347
"2004-01-30",-1.72950536146662
"2004-02-02",0.668778599084834
"2004-02-03",2.37762237762238
"2004-02-04",-0.887978142076508
"2004-02-05",-0.206753962784282
"2004-02-06",1.38121546961325
"2004-02-09",0.374659400544957
"2004-02-10",-0.067865626060399
"2004-02-11",-0.271646859083186
"2004-02-12",-0.749063670411993
"2004-02-13",-0.411663807890214
"2004-02-17",0.137788494660693
"2004-02-18",-0.825593395252845
"2004-02-19",0.450919181408264
"2004-02-20",-0.725138121546964
"2004-02-23",-0.208695652173909
"2004-02-24",-1.21993726036947
"2004-02-25",2.18772053634439
"2004-02-26",-1.17403314917127
"2004-02-27",-0.279524807826701
"2004-03-01",1.71688857743519
"2004-03-02",-4.06476059249053
"2004-03-03",-0.0359066427289105
"2004-03-04",0.682471264367821
"2004-03-05",-0.85622547270782
"2004-03-08",-3.45448002878734
"2004-03-09",-1.75177040626164
"2004-03-10",-0.986342943854317
"2004-03-11",-2.56704980842912
"2004-03-12",3.14589068029886
"2004-03-15",-1.94433854365231
"2004-03-16",-1.0108864696734
"2004-03-17",1.53181461115475
"2004-03-18",-1.08317214700194
"2004-03-19",0.469299960891674
"2004-03-22",-1.94628260023355
"2004-03-23",-0.238189757840422
"2004-03-24",-1.31317150815757
"2004-03-25",3.06451612903225
"2004-03-26",-0.0782472613458512
"2004-03-29",0.587314017227886
"2004-03-30",0.9342156481121
"2004-03-31",0.925568839182422
"2004-04-01",-4.08865112724494
"2004-04-02",0.278884462151396
"2004-04-05",0.119189511322994
"2004-04-06",1.38888888888889
"2004-04-07",-0.234833659491203
"2004-04-08",-0.196155355041182
