Row.names,AAPL,AXP,BA,CAT,CSCO,CVX,KO,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,DIS,WBA,GE,T,BAC,AA,C,MO,IP,GT,SHLD,HPQ,AIG,DD,KFT,SBC,UK,HON
02/01/98,23.80949333,-0.630245405,-0.127713921,1.030927835,4.147974739,1.217532468,0.374882849,-0.738916285,1.123595506,NA,-0.636942675,0.955794504,3.380782918,-1.233396584,1.02739726,-0.261780105,1.751713633,1.533018868,1.450676983,2.559999738,1.508801382,1.409553641,0,0,0.429184549,NA,-0.068679274,-0.158478605,0.631310229,-1.394422311,0.851783282,2.303754266,-0.102774923,1.30980216,-0.696055684,0.138121547,4.782606988,-2.062868369,NA,3.507017452,NA,1.144640999,NA,NA,2.474526929,1.771338577
05/01/98,-2.307717491,0.211415518,-0.511508951,1.403061224,-0.215281816,-2.886928629,-0.746965453,-0.744416903,-1.111111111,NA,-1.388892308,0.769230769,2.581755594,-0.096061479,1.638421695,-0.262467192,-0.149700599,0.580720093,-0.571973308,6.864273886,5.450041432,2.007722008,1.218583397,-0.125794204,-0.085470085,NA,-3.024055391,0.952380952,-0.815558282,0.202020202,1.773648697,-2.835696414,2.777777778,1.63012457,-0.700934579,1.24137931,2.074690538,0.300902708,NA,-0.677634494,NA,-0.617283951,NA,NA,-3.125,-1.265817727
06/01/98,19.2913483,-2.039380793,-1.542416452,-0.754716981,-1.294498382,-2.559867878,-0.470366886,-2.062500083,-3.575076609,NA,0.650054194,-1.115678215,-1.845637584,-1.538461538,-4.669260534,0.263157895,0.299850075,-1.385681293,0.575263663,-0.145994731,-3.210647535,-0.302800908,-1.58013544,0.503778338,-1.112061591,NA,2.409634878,0.628930818,-0.379509218,-0.60483871,-1.327795554,-0.429184549,-1.301301301,-2.433626073,0.470588235,-0.272479564,0.406501322,-0.3,NA,0.292398123,NA,-2.277432712,NA,NA,2.93255132,0.480763418
07/01/98,-7.590720038,-0.933239892,0.522193211,-1.774397972,-2.950819672,3.559322034,0.094517958,-1.531589086,3.177966102,NA,1.076429746,-0.950118765,-0.512820513,0.9765625,1.107867947,-0.787401575,0.822122571,-1.522248244,-1.191608008,-0.877192982,1.132683495,-1.06302202,-0.382262997,0.877201003,-0.346020761,NA,-2.006917353,-0.3125,0.063493011,-0.202839757,0.841037488,0.603448276,0.60851927,0.623587485,-3.278688525,2.459016393,-0.674765136,-0.100300903,NA,0.874636946,NA,-2.648305085,NA,NA,-0.427350427,-0.478463143
08/01/98,3.92864,-2.028982858,-3.636363636,-3.35483871,1.12612973,-3.764320786,0.661000944,-0.3888529,-2.156057495,NA,-0.425988498,-0.059952038,2.147766323,1.160541586,-3.86389481,-1.851851852,-1.186063751,1.010701546,0.723585892,-0.442468437,-0.639997456,-1.151189563,-2.148887183,0.372662828,-0.868055556,NA,-1.412430039,-1.410658307,-0.824873047,-2.235772358,-0.917428548,-0.942587832,-1.008064516,-4.225351915,-2.663438257,-0.666666667,-2.717392179,-2.409638554,NA,0.481694058,NA,-0.761697497,NA,NA,-1.716738197,-1.282048671
09/01/98,0,-2.95858521,-2.69541779,-2.937249666,-3.340757119,-3.231292517,-3.752345216,-2.927775268,-2.41343127,NA,-3.529411885,-3.959208158,-3.280067283,-1.147227533,-2.219563682,-2.156334232,-0.825206302,-3.119482048,-2.681992337,-6.370379248,-4.7504,-2.01863354,-5.019607843,-1.98019802,-4.028021016,NA,-0.787967646,-2.861685215,-1.727444958,0.207900208,-2.441074747,-0.951557093,-3.869653768,-2.705884668,-5.099502488,-3.355704698,-4.608939392,-4.012345679,NA,-4.889742084,NA,-4.605263158,NA,NA,-3.639010189,-3.409096606
12/01/98,0.343620392,-0.304875271,0.55401662,2.200825309,2.649765801,3.075571178,3.021442495,1.072381746,1.075268817,NA,3.104216518,0.062460962,5.217391304,2.030947776,0.736196348,2.203856749,0.226928896,3.219927096,1.968503937,1.107605063,3.381228649,4.358161648,2.477291495,-1.767676768,1.733576642,NA,1.805051833,3.436988543,-1.627609394,3.526970954,2.760998026,1.484716157,-1.588983051,-0.120924013,-0.917431193,3.055555556,-1.756949983,0.750267953,NA,0.302419835,NA,0.459770115,NA,NA,0.906344411,-2.521002338
13/01/98,6.849333984,1.299689648,-0.688705234,-0.807537012,0.561163636,1.79028133,-1.040681173,-1.856759721,2.234042553,NA,1.720433548,1.997503121,1.73553719,0.663507109,0.974429271,1.617250674,1.58490566,0.058858152,2.027027027,2.503912112,1.144731346,-1.442672741,0.88638195,-1.285347044,1.793721973,NA,1.347518049,0,0.595634492,0.200400802,0.335854912,0.946643718,0,-0.121057821,5.026455026,3.234501348,1.639339664,2.872340426,NA,2.713565049,NA,-0.343249428,NA,NA,-1.19760479,1.379304722
14/01/98,1.281968442,0.679250487,2.635228849,0.678426052,1.785717921,1.172529313,-1.147227533,1.959457255,1.248699272,NA,0.951374175,0.489596083,-1.949634444,0.188323917,0.723763543,-0.132625995,-0.074294205,3.411764706,-0.756859035,0.610686963,0.646723346,-0.693374422,-0.399361022,1.822916667,2.026431718,NA,0,0.474683544,1.578948514,3,-0.418415386,0.42625746,4.736275565,0.181808084,1.259445844,-1.82767624,0.733136888,1.861427094,NA,-1.369862919,NA,1.951779564,NA,NA,0.757575758,3.061225858
15/01/98,-2.848061336,-2.398803324,-4.594594595,-1.886792453,0.767547368,0.745033113,-1.353965184,-1.921800398,-2.158273381,NA,-0.62827223,0.791717418,-0.165700083,-1.221804511,-1.07784427,-0.531208499,-1.858736059,-1.080773606,0.905627455,0.455225449,-2.570278554,-0.77579519,0.080192462,-3.836317136,-2.07253886,NA,-0.349892099,0.62992126,-0.841965704,-2.13592233,-2.268907624,0.424448217,-1.130524152,-0.786446403,-0.995024876,-4.255319149,-2.183398606,-0.913705584,NA,1.58730647,NA,-2.13963964,NA,NA,-0.15037594,-3.300327335
16/01/98,-1.954417834,0.768048469,-1.558073654,-0.412087912,0.761690507,0.903861956,1.960784314,-1.148652948,2.205882353,NA,0,1.510574018,-0.663900415,3.139866794,2.179176671,1.602136182,0.909090909,0.977573318,2.220119725,-0.453162538,1.566359068,-0.781860829,0.16025641,2.393617021,0.529100529,NA,0.140445258,0.469483568,0.45721477,2.976190476,0.94583528,0.422654269,2.182952183,1.097563541,1.884422111,0.694444444,3.869042388,2.56147541,NA,-0.390627903,NA,1.611047181,NA,NA,-1.807228916,-0.853242972
20/01/98,1.328967442,0.533541128,0.143884892,-0.689655172,2.807782386,1.54723127,1.442307692,1.503761619,0.102774923,NA,2.42360034,3.214285714,1.921470343,2.306273063,1.599526006,0.919842313,0,5.239179954,1.894642514,1.213960428,4.951301427,1.812450749,8.96,-0.389602078,0.175438596,NA,1.683029341,4.049844237,3.381010901,3.66088632,2.98125784,1.767676768,2.238046796,2.834738141,0.123304562,-3.724137931,5.300857348,2.097902098,NA,0.490194555,NA,2.378255946,NA,NA,1.226993865,-1.721174489
21/01/98,-0.820059812,-0.985597556,1.149425287,4.166666667,-0.210090749,-1.202886929,-0.663507109,-0.808080808,0.308008214,NA,-0.102883951,-7.612456747,0.573770492,-1.713255185,-1.924198179,-1.302083333,-1.051051051,-1.298701299,-0.589572046,-0.149934618,-2.242843619,0.309597523,-0.660792952,0,0.350262697,NA,-0.482751636,-2.54491018,-0.503139926,-2.230483271,0,-0.661703888,-3.084577114,0.293260021,-1.477832512,1.432664756,-1.088431773,-2.348336595,NA,-1.560980405,NA,-0.442477876,NA,NA,-0.909090909,1.751317723
22/01/98,1.818515716,-1.914236025,2.840909091,-2.8,-2.736838829,-2.029220779,-0.095419847,-1.086220774,-2.456499488,NA,-1.956739096,-0.74906367,-0.244498778,-1.28440367,-0.832346223,1.055408971,-1.972685888,-1.206140351,1.186131387,-3.303303303,-0.474683532,-1.388888889,2.58684405,0.130369741,4.188481675,NA,0.900898724,-1.689708141,-2.402024681,0.950570342,-0.496277916,2.497918401,-1.950718686,-1.461988269,-3.375,-5.225988701,0.412651971,0.400801603,NA,-1.48661589,NA,-0.555555556,NA,NA,0.458715596,1.376930732
23/01/98,1.298763636,-1.249029841,-2.071823204,-0.137174211,-0.108228571,-1.905550953,-2.483285578,-1.509947597,-0.839454355,NA,0.63025208,-0.188679245,0.89869281,-0.557620818,-0.959228777,-1.697127937,1.00619195,0.277469478,-0.270513977,-0.310559006,-0.715421285,-1.877934272,1.296829971,-1.432283333,0.083752094,NA,0,-1.25,2.202070697,-0.753295669,-1.496259352,-1.705930138,-0.837696335,2.492576601,-0.64683053,1.788375559,-2.054787427,-0.998003992,NA,-0.804827904,NA,0.111731844,NA,NA,1.217656012,-0.848897135
26/01/98,-0.3206357,0.395256557,0.282087447,0.274725275,-1.841816749,2.111486486,-1.175318315,1.184666733,2.010582011,NA,-1.774536893,-1.071203529,0.647773279,0.46728972,-1.089588336,-0.132802125,0.536398467,0.940785833,2.53164557,0,-0.40032537,0.159489633,-0.640113798,-1.056803081,4.853556485,NA,-0.274726873,-2.056962025,-1.267430622,-1.518026565,0.843884557,0.41322314,0.739176346,0.347425695,-1.953125,-1.317715959,2.097894704,-0.403225806,NA,-0.202837698,NA,3.348214286,NA,NA,-0.45112782,1.712332946
27/01/98,-1.60761514,5.196848272,1.265822785,1.643835616,4.635761589,1.157981803,0.297324083,-0.068872727,0.20746888,NA,2.550478301,-1.656050955,1.93081255,0.372093023,3.059967567,0.664893617,-1.75304878,0.438596491,2.425046914,0.934579439,1.205787812,3.025477707,-0.715819613,2.536706859,0.798084597,NA,0.964183149,1.615508885,5.51989868,0.963391137,2.092044798,2.469135802,2.725366876,0.40392143,4.913678619,0.148367953,0.136986125,0.708502024,NA,3.048770969,NA,-3.239740821,NA,NA,1.812688822,-0.841754215
28/01/98,0.326776334,-0.67364553,4.583333333,3.773584906,4.430379747,-0.408830744,1.383399209,-0.137833773,-1.966873706,NA,0.414511102,0.518134715,2.131018153,-0.834105653,0.712589101,0.660501982,4.887509697,2.729257642,2.625911938,0.771614815,1.429706152,-2.00927357,0.288392213,1.5625,3.008709422,NA,0.136431304,3.33863275,2.189787116,0.381679389,0,-1.044176707,-1.326530612,3.563218476,1.518987342,-2.962962963,3.967169814,-0.301507538,NA,0,NA,3.348214286,NA,NA,3.412462908,6.791177078
29/01/98,-3.583123683,0.979651588,0.929614874,0.779220779,3.03030303,1.067323481,0.974658869,-0.759142029,2.639915523,NA,0,1.224226804,1.391035549,0,0.76651701,0.656167979,0.961538462,0.212539851,-0.503355705,0.612557367,2.036026989,-1.577287066,-0.35945363,1.538461538,1.614142967,NA,0.408714452,-1.076923077,1.190479433,2.281368821,1.14754626,1.623376623,0.723888314,4.716978932,0,1.679389313,0.394734193,0.403225806,NA,-4.536478187,NA,0,NA,NA,-1.147776184,0.635924913
30/01/98,-1.013449087,-0.074629251,0.263157895,-1.030927835,-1.078428235,-2.843216897,0,0.13907983,-2.366255144,NA,-0.103202477,0.572883514,-1.219512195,0.093457944,0.351082491,-1.694915254,-2.124542125,-0.424178155,0.632380438,-2.435311787,0.383727389,0.480769231,0.468913131,3.535353535,-1.664145234,NA,0.474898608,-0.933125972,0.588232583,-1.486988848,0.48622365,-0.638977636,-1.642710472,1.006898108,-1.122194514,-0.3003003,-4.193970068,0.602409639,NA,-0.619835673,NA,-2.159827214,NA,NA,1.741654572,-1.579772508
02/02/98,-3.41305591,3.510083845,1.443569554,4.6875,1.387509173,1.170568562,2.992277992,5,2.002107482,NA,2.169421559,1.835443038,2.546296296,2.801120448,3.731774555,1.061007958,4.041916168,0.319488818,3.812313932,2.808112044,1.070333945,1.435406699,-0.035844618,2.195121951,4,NA,0.337616508,2.51177394,1.812866867,5.849056604,1.370965126,1.125401929,2.60960334,2.360960903,5.170239596,2.560240964,4.240771712,1.19760479,NA,2.70269716,NA,4.635761589,NA,NA,2.567760342,4.012838974
03/02/98,3.533661761,0.360750024,0,0.497512438,-1.46627566,0.41322314,1.21836926,-0.132273016,0.516528926,NA,1.516683568,-1.180857676,3.912716328,0.999091735,2.754352782,1.968503937,1.726618705,-1.27388535,0.645682002,1.36569577,-0.075638126,2.279874214,1.077586207,-0.477326969,0.961538462,NA,0.672944226,2.909647779,-0.746697223,1.782531194,-1.272874463,-0.079491256,1.627670397,-1.281394157,2.158273381,1.174743025,2.755899686,1.183431953,NA,-2.429146593,NA,1.160337553,NA,NA,4.589707928,0.154319122
04/02/98,-0.341275011,0.431338436,-1.811125485,-1.237623762,2.480161905,0.082304527,-0.648148148,-1.258280238,1.233299075,NA,0.398409574,-1.06918239,1.448225923,-1.079136691,0.218825391,0,-0.636492221,-1.075268817,0.60144603,1.047913772,-1.438306702,-1.152959262,-0.92395167,0.599528058,-0.805860806,NA,-1.336899051,2.380952381,0.289344888,-1.576182137,-0.886379394,-0.079554495,0.800800801,-1.24610808,-0.117370892,-1.596516691,-2.68198682,-0.292397661,NA,0.414940853,NA,-0.625651721,NA,NA,0.531914894,0.770416639
05/02/98,0.342443686,-0.64423081,-1.317523057,-2.005012531,-0.290416254,1.480263158,0.745573159,0.469485714,0.609137056,NA,0.099209524,1.271455817,-1.213418986,0.181818182,0.054581657,-0.128700129,-0.355871886,-1.52173913,-0.876843342,-4.000009102,-1.996925346,-0.933125972,0.860832138,-0.476758009,0,NA,-1.355011812,-0.436046512,0,-0.533807829,-0.243902439,-1.99044586,0.993048659,-0.946374448,-0.352526439,2.802359882,-1.312336327,-1.368523949,NA,1.962808113,NA,0.524658972,NA,NA,-1.71957672,0.305809164
06/02/98,1.023825032,-0.144092874,-0.801068091,3.836317136,2.427178177,0.729335494,-0.555041628,-0.667558864,0.100908174,NA,0.891972221,-1.569365976,1.21017341,1.270417423,2.073107692,0.644329897,0.071428571,0.883002208,1.728988134,1.388898765,1.410658272,2.982731554,0.142247511,0.119752805,0.221565731,NA,0,0.583941606,0.230817067,-0.357781753,1.303996088,0.974817222,1.966568338,0.318471352,-0.117924528,1.721664275,1.595740389,0.792864222,NA,0.709216213,NA,1.461377871,NA,NA,0.67294751,0.60975855
09/02/98,3.716282688,-1.443008009,-0.134589502,3.448275862,-2.938382648,-1.609010459,0.279069767,-0.537632258,0,NA,-0.884086416,0,-1.980997592,-1.254480287,3.474071073,0.512163892,-0.499643112,1.312910284,-0.592882846,-2.283114542,-0.154564447,-0.609756098,0,3.708141627,-0.515843773,NA,-0.343406147,-1.306240929,-0.805988141,1.256732496,-0.804507783,-0.56315366,-0.578592093,-0.582006204,0.354191263,-1.269393512,0,2.654867257,NA,-1.307844458,NA,-0.102880658,NA,NA,0.401069519,-0.15151332
10/02/98,1.302847937,1.610549163,4.851752022,-1.666666667,1.171874963,-1.226492232,0.834879406,0,0.100806452,NA,1.486620369,2.933673469,0.509832484,1.270417423,-0.929752097,1.910828025,-1.291248207,1.457883369,1.312124658,0.467299688,4.024770378,1.610429448,-0.639204545,0.346013354,3.111111111,NA,-0.895939046,1.470588235,0.754497923,1.063829787,0.567723601,0.161812298,-0.09699321,1.117617968,2.352941176,-0.857142857,-0.392667525,5.555555556,NA,3.363905323,NA,3.192584964,NA,NA,5.193075899,4.097111177
11/02/98,-2.250805248,0.720460418,1.156812339,-0.484261501,0.193047098,1.07615894,1.379944802,-2.027026983,1.007049345,NA,-0.097659372,1.796778191,-1.376811594,-0.806451613,-0.052134308,0.375,2.180232558,0.053219798,-0.196229827,-0.155048667,-0.372021429,1.132075472,0.142959257,-1.26436046,-0.646551724,NA,0.347712134,-0.434782609,2.131331748,0.701754386,1.209677388,-1.292407108,1.067961165,-0.736844279,-0.459770115,-1.873198847,1.314060842,-1.996370236,NA,-1.380663649,NA,-0.499001996,NA,NA,-1.772151899,-1.60350032
12/02/98,1.97370651,1.430613829,0.127064803,1.216545012,0.578034682,1.392301392,0.54446461,-1.793107822,0.598205384,NA,1.85728563,0.182592818,-0.073475386,0.54200542,-0.365150548,1.99252802,0.924608819,0.265957447,-0.117973414,0.776407453,0.746821192,0.223880597,-1.213418986,4.307326338,0.939985539,NA,-0.831600719,4.075691412,-0.620415673,3.484320557,0.079676173,0.245499182,0.192122959,1.537641398,1.385681293,0.146842878,-0.259407237,2.222222222,NA,-0.200005017,NA,0,NA,NA,-1.159793814,-0.444439096
13/02/98,0.645264783,-0.352608984,2.284263959,3.004807692,-0.574712644,0.646203554,-0.992779783,0.632022486,0.099108028,NA,0.575815721,-0.486026731,-1.397058824,-0.718778077,-0.994771066,3.540903541,-0.775193798,-0.106100796,-0.787401575,0.770406087,-0.815416476,0.893521966,0.578034682,3.906257143,-1.575931232,NA,-0.628936948,-1.118881119,1.19183423,-3.198653199,-0.875793653,-0.081632653,-1.342281879,-0.052214977,-0.455580866,-1.759530792,0.130040954,-0.996376812,NA,-0.801602174,NA,-0.902708124,NA,NA,-1.564537158,1.041666043
17/02/98,0.640984221,0.778487101,4.218362283,0.583430572,0.096342197,-0.561797753,-0.091157703,-0.348916128,-1.584158416,NA,1.908393835,-0.366300366,0.969425802,0.633484163,2.16816845,-1.533018868,0.142045455,1.858736059,-1.984126984,8.562691131,1.046335426,-1.697416974,1.364942529,-2.363050321,0.800582242,NA,0.914210698,1.272984441,1.402127531,-0.695652174,0.321287711,0.408496732,0.485908649,-1.253922844,1.14416476,2.23880597,0.779223975,-0.274473925,NA,-0.40403632,NA,-0.809716599,NA,NA,-0.132450331,-0.736379973
18/02/98,4.777048708,-0.421350229,-1.428571429,-2.088167053,0.86621749,1.694915254,0.912408759,0.280114286,2.716297787,NA,0.187262921,0.735294118,2.732644018,1.438848921,0.879920497,0.598802395,-0.283687943,3.649635036,0.16194332,0.563380282,2.218934964,1.351351351,-0.070871722,2.860285827,-0.36101083,NA,0.418113454,1.675977654,1.659292554,-1.050788091,0.480384295,1.057770545,0.193423598,-1.693119566,0.904977376,-1.459854015,-0.128867898,1.651376147,NA,2.434073818,NA,-0.816326531,NA,NA,-1.458885942,0.59347659
19/02/98,-0.60786383,-2.186181891,-1.811594203,-1.658767773,-0.095422898,-0.476190476,-0.542495479,0.139662567,-0.293829579,NA,0.373834778,0,4.169662114,0.088652482,-1.795795939,-0.952380952,-0.426742532,-1.609657948,0.161681487,1.120448179,-0.289430976,-2.222222222,-1.134751773,0.320848748,-0.942028986,NA,-1.665509932,-0.549450549,-0.598474935,0.17699115,-0.796815278,-0.885668277,-0.482625483,-1.345532861,-1.121076233,-1.925925926,-1.419357154,-0.541516245,NA,2.871289477,NA,-1.33744856,NA,NA,-0.269179004,-0.442484385
20/02/98,-2.140671945,1.514064117,-1.35301353,1.445783133,0.573065903,1.036682616,1.181818182,0.139467782,1.080550098,NA,-0.18621676,-0.121654501,1.38026225,-0.708591674,0.156739812,1.802884615,0.5,1.993865031,0.1614205,-0.138495291,1.378805193,1.060606061,1.649928264,0,0.877834674,NA,0.494004302,0.276243094,0.164198066,3.886925795,0.481927711,-0.081234768,0.969932105,-1.582101333,1.700680272,1.057401813,0.78534142,0.090744102,NA,0,NA,-0.31282586,NA,NA,1.349527665,-0.148146365
23/02/98,6.2500175,0.852268821,1.122194514,-1.06888361,-0.284900285,-2.762430939,-0.539083558,-1.671309229,-2.818270165,NA,2.332083512,0.243605359,2.586793737,2.765388046,1.147623161,-0.118063754,-2.203269367,4.761904762,5.237711523,3.606102315,2.362204779,0.374812594,-0.917431193,1.70575693,-0.435097897,NA,0.210677883,1.790633609,-0.273217489,0.170068027,-0.639485851,-0.406504065,3.458213256,-2.328166512,-0.780379041,-1.195814649,-1.298701709,-0.090661831,NA,-0.866218907,NA,-0.627615063,NA,NA,-1.19840213,-0.148366164
24/02/98,0.294098657,-1.549291309,-0.739827374,0.960384154,-1.333330286,2.353896104,-1.264679313,-1.203963767,0.4,NA,-5.013667968,-0.364520049,-1.924353019,1.5625,-1.18617188,-1.891252955,-1.453488372,-2.057416268,0.612557427,-7.630530002,-2.097902145,-0.896191187,-0.641025641,0,-1.165331391,NA,-0.700777395,1.48849797,-1.863017421,-0.339558574,-1.206757813,-1.87755102,-1.39275766,0.056760777,-1.011235955,-0.302571861,-1.052628073,-0.54446461,NA,-2.815536259,NA,-1.263157895,NA,NA,-2.156334232,-1.485887677
25/02/98,4.692042814,1.859800331,1.863354037,1.070154578,3.088799905,0.872323553,0.457456542,1.362009462,0.099601594,NA,2.207290527,2.682926829,1.759133965,1.538461538,2.192066733,0.963855422,0.589970501,-0.830483635,3.424657534,4.347826087,1.000004594,0.602863602,0.215053763,1.467505241,3.168754606,NA,0.352857704,1.733333333,-0.614180314,0.170357751,0.488599336,1.663893511,3.766478343,1.418037403,1.70261067,-0.455235205,0.797873431,0.547445255,NA,3.296708712,NA,2.025586354,NA,NA,0.964187328,1.659127058
26/02/98,5.322164706,0.140446225,5.243902439,0.117647059,-0.374534831,0.943396226,0.364298725,2.616685655,0.39800995,NA,-1.877931268,0.237529691,-1.795212766,0.168350168,1.1235922,2.863961814,1.173020528,-0.689655172,0.662251656,-1.944444444,2.121640687,0.074906367,0.858369099,0.619834711,2.785714286,NA,0.351624504,-0.917431193,-1.123601312,0,-0.162079736,-0.081833061,-0.54446461,0.894854565,0,3.963414634,-0.923485885,0.181488203,NA,0.580271716,NA,3.134796238,NA,NA,1.500682128,1.632049287
27/02/98,0.53188067,1.051892453,0.579374276,2.58519389,-0.939843637,0.778816199,-0.362976407,0.895936064,1.090188305,NA,-2.200962995,-1.007109005,-2.843601896,1.344537815,0.252528485,1.276102088,-1.086956522,1.240079365,-0.877192982,-0.566572238,-1.939060345,1.646706587,0.567375887,-0.308001643,-0.694927033,NA,0.630689931,-1.984126984,1.761367865,-0.170068027,0.974025999,-0.900900901,0,1.49667633,-0.669642857,2.052785924,-0.665780244,0.362318841,NA,3.076918907,NA,-0.607902736,NA,NA,-0.134408602,-0.583943951
02/03/98,-3.703703704,1.734904757,-2.764976959,-1.832760596,-0.948769611,2.086553323,-0.910746812,0.341527869,-0.392156863,NA,1.174168334,-2.393776182,-2.299651568,-0.829187396,-0.251892385,-2.520045819,4.322344322,-0.587947085,-1.696165192,0.56980057,-0.776833898,-2.798232695,-0.070521862,0.82389284,0.909727082,NA,2.855150006,1.214574899,-2.289222723,-1.533219761,-1.527326084,1.73553719,-0.638686131,-3.659207001,-1.348314607,-0.287356322,3.217158329,-1.263537906,NA,-2.611940151,NA,2.038735984,NA,NA,1.211305518,-0.440523328
03/03/98,1.648369231,1.364262757,-0.710900474,-1.86697783,-1.149425287,1.438304315,0.275735294,-0.953027114,1.181102362,NA,-0.386841018,0.183936235,-2.639087019,-0.334448161,1.26262303,0.705052879,-0.280898876,0,1.425356339,0.424938244,-0.92526916,-0.303030303,-1.764290755,2.553619445,0.069348128,NA,0.880170053,3.333333333,0.571423184,0.865051903,0.897956548,-0.487408611,1.285583104,2.324260679,1.366742597,1.008645533,-0.259744134,1.096892139,NA,-1.1494204,NA,0.3996004,NA,NA,0.531914894,0
04/03/98,5.675674694,-1.076717213,1.789976134,-0.951248514,1.162790698,-0.298507463,0.824931256,0.343640412,-1.26459144,NA,0.097081162,-3.05997552,1.318681319,-1.593959732,-2.29426122,0.583430572,1.267605634,-1.52784623,-2.588757396,2.115646636,-2.370689655,-0.151975684,0.933908046,2.390438247,-1.03950104,NA,-1.275170378,0,-2.840901816,-0.171526587,-1.213592233,-0.897959184,0.181323663,-1.052629298,-0.898876404,-1.569186876,1.041673796,-0.27124774,NA,-3.100777787,NA,-0.995024876,NA,NA,-1.058201058,-0.442484385
05/03/98,-1.534542971,-0.272113812,-1.992966002,-1.680672269,-5.172413793,1.27245509,0.818181818,-1.643835652,-0.78817734,NA,-0.193983323,-0.063131313,-12.5813449,-1.449275362,-1.582436753,-0.812064965,-1.043115438,-0.950950951,-2.733485194,0.966859669,0.735837528,-1.750380518,0,-1.361867704,-0.56022409,NA,0.339901962,0.903225806,-1.578948102,-1.546391753,0.081902703,-0.988467875,-1.719457014,-1.287791623,0.907029478,-1.304347826,-1.28866016,-0.63463282,NA,-0.900001437,NA,-1.206030151,NA,NA,-1.737967914,-1.629631465
06/03/98,1.558458182,1.841749111,0.358851675,4.151404151,4.040407273,-0.14781966,1.713255185,1.671309229,-0.297914598,NA,2.623906706,-0.821225521,3.391232423,2.249134948,0.933609928,0.701754386,0.702740689,2.981303689,3.356752537,1.778376862,0.803503853,3.640588691,1.708185053,0.986193294,1.267605634,NA,3.319780869,2.685421995,0.415918572,0.523560209,2.454991752,3.327787022,1.749539595,1.247872914,0.224719101,4.992657856,2.088774295,1.824817518,NA,-0.605450017,NA,2.543234995,NA,NA,0.816326531,0.451813913
09/03/98,-6.905386082,-1.071669011,0.238379023,-0.586166471,-4.902999459,-2.9607698,2.925531915,-0.410958913,-0.398406375,NA,0.568181818,-2.038216561,-3.92,0.423011844,-2.517992106,0.580720093,0.348918353,1.030421982,-3.814264653,-0.1344,0.72464,1.943198804,1.399580126,0.8789125,0.764951321,NA,-1.377047912,2.241594022,0.177517446,1.736111111,0.319483698,0.322061192,-0.542986425,-0.168067223,-0.448430493,-0.979020979,2.429668392,-1.792114695,NA,-2.131975999,NA,1.091269841,NA,NA,0.4048583,1.049472229
10/03/98,5.769230769,-0.067699548,-0.356718193,1.886792453,0.255323962,1.983218917,0.086132644,1.788175005,1.5,NA,2.354051977,1.430429129,0.582847627,1.095197978,2.530311103,1.270207852,0.278164117,1.651287033,2.395043949,2.018833743,1.151074506,0.953079179,0,2.420129182,0.069013112,NA,-0.265956635,-0.609013398,0.059067627,-0.853242321,0.318473893,-0.722311396,1.819836215,2.637485909,4.054054054,-0.706214689,0.749056577,2.554744526,NA,2.074689646,NA,0.392541708,NA,NA,1.075268817,0.148366164
11/03/98,8.571461818,1.490510515,-0.357995227,0.115740741,2.036656553,0.523560209,-0.258175559,1.689184828,0.78817734,NA,2.299902048,1.666666667,0.496688742,1.25,2.570697462,1.938426454,0.485436893,-0.812231247,-0.996932515,-0.527704485,-0.426742542,0.58097313,1.518288475,-0.56710775,-0.206896552,NA,2.000004555,-0.12254902,-1.003542511,-0.344234079,0.317462857,1.535974131,0.35746202,-1.312196976,2.164502165,1.422475107,2.850060301,0.444839858,NA,-1.422764082,NA,-0.391006843,NA,NA,1.595744681,-0.148146365
12/03/98,3.349281271,-0.734313946,-1.317365269,3.583815029,2.095808383,-1.488095238,-1.121656601,-1.196013314,-0.097751711,NA,0,1.134930643,0.658978583,0.082304527,0.45112782,0.111856823,-0.414078675,-0.529865125,1.471727343,-2.785137401,-1.500000034,-2.74368231,-0.135961931,1.615975665,-0.621976503,NA,-0.653598556,0.736196319,1.07334676,0.172711572,0.237341766,1.114649682,0.267141585,-1.329642225,1.694915254,-2.384291725,-0.481925144,0.620017715,NA,2.06184923,NA,-0.981354269,NA,NA,-1.701570681,-1.186941248
13/03/98,0.462933196,-0.739738629,0.606796117,0.334821429,0.977520235,0.151057402,-1.483420593,-1.34498779,0.684931507,NA,-0.359706485,-0.623441397,0.327332242,-1.151315789,0,-2.346368715,-0.485100485,-0.629539952,0.610687023,-2.182810178,-0.362579269,-2.078693393,0.272294078,-1.870907278,0.417246175,NA,1.381575296,0.12180268,0.058997929,0.862068966,-1.104977399,0.31496063,-1.687388988,-2.302075256,0.625,0,-1.210656112,-2.904929577,NA,-0.20201816,NA,-0.396432111,NA,NA,-0.665778961,-2.402404789
