"","AAPL","AXP","BA","CAT","CSCO","CVX","KO","DWDP","XOM","GS","HD","IBM","INTC","JNJ","JPM","MCD","MMM","MRK","MSFT","NKE","PFE","PG","TRV","UNH","UTX","V","VZ","WMT","DIS","WBA","GE","T","BAC","NKE.1","AA","BAC.1","C","MO","IP","GT","SHLD","HPQ"
"1999-07-02",1.654018,40.154388,44.0625,30.96875,33.53125,48.125,32.40625,44.208332,39.75,70.9375,42.666668,132.25,31.75,48.71875,56.708332,41.0625,44.4375,75.25,46,7,38.625,42.4375,31.3125,7.695313,35,NA,56.207672,48.75,27.921598,28.75,37.5625,56.125,37.21875,7,75.069717,37.21875,367.03125,41,50.295856,58,NA,23.103996
"1999-07-06",1.691964,40.336742,43.375,29.65625,33.34375,49.15625,31.8125,44.041668,40.03125,70.5,43.041668,131,31.9375,48.4375,57.375,40.6875,45.25,73.9375,44.78125,6.9375,37.9375,42.71875,30.8125,7.8125,34.9375,NA,56.207672,49.1875,27.551775,27.75,37.979168,55.75,37.5625,6.9375,76.271217,37.5625,366.5625,40.5,49.926037,57.25,NA,22.79178
"1999-07-07",1.78125,39.607327,43.625,31.0625,33.125,49.84375,31.5,44.625,40.21875,68,43.708332,132.8125,32.1875,48.9375,56.416668,41.0625,45.1875,74.6875,46.15625,6.859375,37.75,43.125,31.0625,7.601563,35.0625,NA,57.50045,48,27.675049,28.0625,39.3125,56.8125,37.46875,6.859375,73.579857,37.46875,365.625,37.875,51.097141,58.3125,NA,22.550522
"1999-07-08",1.946429,39.023792,44.375,30.59375,33.21875,49.0625,31.5625,43.833332,39.8125,67.25,43.666668,134,32.875,47.84375,57,40.625,45.375,75.3125,46.28125,6.742188,37.1875,42.6875,29.8125,7.632813,35.15625,NA,56.151466,47,27.428501,28.5625,39,56.375,37.625,6.742188,74.829422,37.625,361.875,38.25,51.220413,57.9375,NA,24.026453
"1999-07-09",1.986607,38.950851,44.5625,30.59375,33.53125,48.625,31.8125,44.25,39.71875,67.25,43.875,137.375,33.125,48.03125,56.791668,44.5625,44.78125,75.1875,46.625,6.890625,37,43.375,29.125,7.570313,34.96875,NA,56.263882,47.9375,27.243589,28.5625,39.041668,56.4375,37.25,6.890625,74.973602,37.25,367.03125,38.75,51.035503,57.4375,NA,24.225136
"1999-07-12",1.946429,39.461441,44.6875,30.5,32.8125,49.46875,31.53125,43.5625,39.71875,68.375,43.583332,137.8125,32.71875,48.71875,56.083332,43.9375,44.15625,75,47.09375,6.84375,37.375,43.5,30.25,7.257813,35.09375,NA,56.601128,47.4375,27.428501,29.125,38.458332,55.8125,37.3125,6.84375,74.637177,37.3125,365.625,38.8125,52.761341,58.3125,NA,24.324478
"1999-07-13",1.917411,38.841438,46.3125,29.9375,32.625,48.5625,31.21875,42.75,39.21875,67.875,43.416668,137.875,32.6875,48.375,55.208332,44.75,44.71875,74.625,46.8125,6.734375,37.25,44.46875,31.5625,7.320313,34.1875,NA,55.982841,47.5625,27.181953,28.375,38.520832,55.0625,36.90625,6.734375,74.541061,36.90625,357.65625,38.75,52.268246,58,NA,24.821186
"1999-07-14",1.997768,38.367317,47.625,29.90625,32.65625,48.15625,30.9375,41.895832,39.21875,67.625,44,137.25,34,48.0625,54.5,44.125,44,72.75,47.46875,6.84375,37.0625,45.4375,32.4375,6.992188,34.9375,NA,57.331825,47.625,27.120316,29.25,38.604168,54.875,36.96875,6.84375,73.916283,36.96875,355.78125,39,53.316074,57.875,NA,24.622501
"1999-07-15",1.901786,39.169674,46.75,29.75,33.28125,48.46875,32,41.708332,39.46875,67.9375,46.625,136.3125,33.84375,48.375,54.75,43.6875,43.90625,73,47.1875,7.195313,37.6875,45.6875,31.8125,7.617188,34.40625,NA,58.90564,47.5,27.736687,29.625,39.1875,57,37.34375,7.195313,72.666718,37.34375,360,38.8125,51.035503,59.125,NA,25.658493
"1999-07-16",1.895089,39.643795,46,29.46875,33,47.8125,32.5,42.0625,39.65625,68.0625,46.416668,136.25,33.5625,48.75,54.541668,44.125,43.96875,71.125,49.71875,7.375,37.8125,45,33,7.648438,35.125,NA,59.636341,48,27.613413,29.875,39.625,59.1875,37.75,7.375,73.339561,37.75,367.5,38.25,52.699703,58.625,NA,25.885559
"1999-07-19",1.944196,40.610271,45.4375,30.125,32.46875,47.5625,31.59375,41.708332,39.40625,69.4375,46.541668,134.625,33.78125,47.96875,54.75,43.4375,44.15625,70.625,49.1875,7.34375,37.125,44.875,33.75,7.546875,34.40625,NA,59.369331,48.0625,27.428501,29.75,40,57.0625,37,7.34375,73.291496,37,368.90625,37.4375,52.14497,58.5,NA,26.396458
"1999-07-20",1.888393,39.042027,45.25,30.09375,31.125,46.65625,31.46875,41.416668,38.96875,68.125,43.666668,128.25,32.46875,48.21875,53.916668,42.8125,44.71875,68.6875,46.65625,7.265625,35.75,45.3125,33.5,7.828125,34.09375,NA,58.624603,46.875,26.997042,28.75,39.1875,58.125,35.875,7.265625,72.426422,35.875,364.6875,37.3125,53.316074,57.625,NA,25.119209
"1999-07-21",1.930804,39.096733,44.875,30.3125,31.53125,47.125,31.3125,41.666668,39.0625,67.875,43.875,129,32.78125,48.71875,54.208332,43,45,68.6875,47.34375,7.140625,35.75,45,32.0625,7.710938,35.15625,NA,58.90564,45.4375,26.81213,28.5,38.979168,58.125,34.65625,7.140625,72.186119,34.65625,356.71875,37.875,53.62426,54.75,NA,25.559151
"1999-07-22",1.870536,39.972034,45.875,30.25,30.5625,46.8125,31.5625,42.333332,39.09375,66.5,42.666668,123.875,31.9375,49.1875,55.541668,42.25,45.34375,69.375,45.53125,6.78125,35.1875,44.875,33.0625,7.8125,35.09375,NA,58.624603,45.1875,26.627218,28.1875,38.333332,57.625,34.6875,6.78125,73.67598,34.6875,359.0625,38.25,53.994083,55.75,NA,23.898729
"1999-07-23",1.904018,39.55262,46.625,30.5,31.46875,46.90625,31.125,41.333332,39.5625,64.0625,43.083332,124.8125,32.09375,48.90625,54.375,42,44.75,69,45.125,6.921875,34.75,44.125,33.0625,7.78125,34.4375,NA,58.849434,44.9375,26.442308,28.25,38.395832,57.3125,34.3125,6.921875,71.27298,34.3125,355.3125,38.125,53.870808,55.1875,NA,24.466394
"1999-07-26",1.819196,39.826149,45.25,30,30.53125,46.1875,31.53125,40.333332,39,63.25,42.541668,123,31.4375,48.625,55.25,42.625,44.46875,68.3125,43.8125,6.921875,35.3125,43.65625,33.5625,8.25,34.53125,NA,58.174942,45.625,27.120316,28.5,38,57.1875,34.90625,6.921875,70.167603,34.90625,353.4375,38.375,53.254436,55,NA,23.99807
"1999-07-27",1.917411,41.540279,46.25,30.0625,31.46875,45.78125,31.25,41.770832,38.78125,65.5,41.625,126.25,33.78125,48.375,55.833332,42.1875,44.4375,68.75,44.40625,6.75,35.125,44.0625,33.625,7.96875,34.5,NA,57.837696,45.5625,27.859961,28.6875,38.75,58.1875,35.125,6.75,72.570602,35.125,354.375,38.25,52.884617,54.3125,NA,24.806993
"1999-07-28",1.941964,41.21204,46.4375,30.625,31.65625,46.125,30.6875,42.395832,39.46875,66.0625,43.416668,128.375,35.15625,47.875,55.291668,42,44.5625,68.5,45,6.8125,35.25,43.0625,32.8125,8.007813,35.09375,NA,58.624603,45.0625,27.983234,29.25,38,57.4375,35,6.8125,73.67598,35,356.71875,37.625,52.514793,53.125,NA,24.963102
"1999-07-29",1.924107,40.427917,45.25,29.4375,30.875,45.6875,30.75,40.583332,38.9375,65,42.791668,125.375,34.75,46.625,53.5,41.6875,45.40625,66.75,43.46875,6.703125,34,44.0625,31.5625,7.773438,34.25,NA,58.680809,44,27.366863,28.5,37.333332,56.4375,34.1875,6.703125,72.234177,34.1875,343.125,37.125,51.590237,53.3125,NA,24.182562
"1999-07-30",1.988839,38.440258,45.375,29.3125,31.0625,45.625,30.28125,41.333332,39.6875,64.3125,42.541668,125.6875,34.5,45.53125,51.375,41.6875,43.96875,67.625,42.90625,6.5,33.875,45.28125,31.125,7.625,33.34375,NA,57.556656,42.25,27.181953,28.3125,36.333332,57.125,33.1875,6.5,71.56134,33.1875,334.21875,37.25,50.295856,52.875,NA,23.771004
"1999-08-02",1.991071,37.947903,45.8125,29.28125,30.90625,45.625,30.03125,42.104168,38.9375,62.8125,41.583332,122.25,35.65625,45.96875,52.166668,42.75,44.59375,67.375,42.40625,6.265625,34.5625,45.0625,32.1875,7.734375,33.15625,NA,58.455978,42.375,26.81213,27.8125,35.958332,58.875,32.78125,6.265625,73.627922,32.78125,330.9375,37.3125,50.66568,54.5,NA,23.785194
"1999-08-03",1.973214,36.963188,47.0625,28.9375,30.5625,46.5,30.40625,41.5625,39.40625,60.8125,40.416668,119.375,36.46875,47.09375,52.541668,42.375,45.0625,67,42.375,6.15625,34.125,46.84375,32.125,7.164063,32.78125,NA,57.556656,41.9375,26.442308,27.1875,35.958332,58.125,32.3125,6.15625,74.637177,32.3125,330.9375,36.875,51.282051,54.1875,NA,24.636694
"1999-08-04",1.921875,36.033184,46.625,28.59375,30.25,46.78125,30.0625,39.541668,39.9375,60,39.25,118.5,36.40625,46,52.291668,42,45.875,64.5,42.46875,6.273438,33.3125,46.40625,32.5625,6.945313,32.5,NA,56.207672,40.9375,25.641026,26.3125,35.583332,57,31.625,6.273438,76.896004,31.625,329.53125,36.375,54.178993,54,NA,25.03406
"1999-08-05",1.955357,37.090839,46.25,28.0625,30.75,47.71875,30.4375,41.4375,41.09375,59.25,38.375,123.1875,35.71875,45.40625,52.416668,41.6875,47.21875,64,42.875,6,33.5625,46.96875,33.375,7.867188,32.375,NA,58.062527,41.375,25.517752,26.25,36.520832,57.625,31.5,6,75.934799,31.5,330,36,54.487179,52.6875,NA,25.857176
"1999-08-06",1.933036,35.905537,46.5625,28.875,31.125,47.90625,29.625,41.333332,40.1875,56.25,38.208332,123.5,35.78125,45.96875,50.5,40.3125,47.9375,62.3125,42.5625,6.132813,32.75,46.5625,31.9375,7.734375,32.09375,NA,57.50045,41.25,25.147928,26.125,35.666668,57.75,30.0625,6.132813,74.973602,30.0625,318.75,35.625,52.822979,53.625,NA,25.204359
"1999-08-09",1.944196,36.470833,46.6875,28.875,29.90625,48.3125,29.875,41.916668,40.1875,55.8125,37.291668,122.1875,36.71875,46.53125,50.416668,40.875,47.375,62.0625,41.90625,6.117188,33.5625,45.71875,32.25,7.546875,31.71875,NA,57.556656,40.1875,25.394478,25.25,35.020832,57.6875,30.3125,6.117188,78.578102,30.3125,319.6875,36.625,49.556213,55.8125,NA,24.452202
"1999-08-10",1.977679,36.324951,46.0625,29.4375,29.375,48.40625,29.90625,41.75,40.59375,57,37.75,119.3125,35.875,46.125,49.541668,39.75,47.625,62.25,41.46875,6.148438,32.8125,46.875,31.375,7.226563,31.09375,NA,56.825958,42.875,25.271204,24.6875,34.958332,55.875,30.125,6.148438,79.635422,30.125,316.875,35.875,49.802761,56.875,NA,24.225136
"1999-08-11",2.131696,37.054367,46.046799,29.625,31.46875,48.03125,29.71875,42.333332,40.96875,61.5,38.5,123.3125,38,46.25,51.291668,39.375,48.4375,60.9375,42.09375,6.25,33,46.625,31.5,7.1875,31.59375,NA,55.53318,43.375,25.517752,25.125,35.354168,55.5,30.73435,6.25,83.191856,30.73435,328.59375,36,50.927612,56.0625,NA,24.835377
"1999-08-12",2.142857,37.856724,45.75,30.5,30.84375,48.03125,30.0625,42.541668,40.90625,60.6875,39.583332,121.125,37.96875,47.375,50.458332,39.125,48.375,62,40.875,6.28125,34,46.03125,31.3125,7.546875,33.1875,NA,55.870426,44.375,25.764299,25,35.020832,55.0625,30.3125,6.28125,81.077217,30.3125,330.46875,35.4375,53.007889,56.0625,NA,23.402021
"1999-08-13",2.145089,39.297321,45.375,31.125,31.78125,48.375,29.90625,42.854168,40.78125,63.125,42.25,123.375,39.875,48.65625,52.75,40,48.84375,63.75,42.34375,6.382813,34.5,46.5,31.4375,7.867188,32.625,NA,57.725281,44.8125,26.81213,25.6875,35.916668,56,31.34375,6.382813,79.683479,31.34375,344.53125,35.375,53.254436,57.375,NA,24.069029
"1999-08-16",2.160714,39.643795,46.125,31.15625,31.75,47.9375,29.6875,43,40.78125,62.875,42.666668,127.375,39.28125,48.78125,53.5,40.875,49,64.8125,42.15625,6.40625,34.875,46.9375,31.3125,7.890625,33.3125,NA,58.118732,46,27.551775,25.8125,36.604168,55,31.25,6.40625,79.97184,31.25,347.34375,36.125,52.514793,56.9375,NA,25.03406
"1999-08-17",2.154018,40.920277,46.5,31,32.125,47.6875,30.0625,42.979168,40.90625,63,42.041668,128.5,39.5,49.15625,55.333332,41.625,48.96875,65,42.28125,6.726563,35.5625,47.6875,31.5625,7.9375,33.78125,NA,58.793224,46.9375,28.106508,25.75,37.145832,56.125,32.3125,6.726563,79.875717,32.3125,357.1875,36.9375,53.62426,56.625,NA,23.728428
"1999-08-18",2.147321,40.044975,46.125,30.5,31.65625,47.21875,29.25,42.375,41.28125,62.3125,41.75,123.875,39.25,48.09375,56.666668,42.0625,47.78125,64.8125,42.5,6.609375,34.75,47.375,31.3125,7.9375,33.53125,NA,58.062527,46.375,28.784517,25.5625,37.229168,54.6875,32.625,6.609375,79.97184,32.625,350.859009,36.9375,52.021698,57.125,NA,23.245913
"1999-08-19",2.098214,40.409683,45.1875,30.15625,31.125,47.25,29.03125,42.354168,40.90625,61.5625,41,122.9375,38.65625,47.90625,54.958332,41.1875,48.15625,65.5,41.90625,6.578125,35.25,47.125,32.5,7.828125,33.21875,NA,55.982841,46.0625,28.969427,25.5625,37,53.0625,32.125,6.578125,78.241676,32.125,342.1875,36.875,53.254436,57.1875,NA,23.217529
"1999-08-20",2.113839,41.686161,45.75,30.15625,32.0625,47.53125,29.40625,42.375,41.28125,62.3125,41.875,121.75,39.96875,49.46875,55.833332,41.375,48.21875,67.625,41.6875,6.585938,36.9375,48.625,32.8125,7.8125,33.78125,NA,54.914894,46.6875,29.462524,25.8125,37.604168,51.875,32.625,6.585938,81.02916,32.625,347.34375,37.5,53.62426,56.625,NA,23.813578
"1999-08-23",2.169643,42.707344,45.9375,31.46875,32.875,47.96875,29.40625,42.833332,41.40625,63.625,42.833332,124.4375,41.46875,50.65625,57.125,41.3125,49.46875,70.0625,43.21875,6.617188,38.625,49.125,33.6875,7.890625,35,NA,55.870426,47.75,29.585798,25.5,38.854168,51,33.28125,6.617188,79.395119,33.28125,364.21875,37.5625,53.685898,57.25,NA,23.841961
"1999-08-24",2.15625,43.144997,45.125,31.5,33.1875,47.96875,29.625,41.9375,40.8125,63.4375,42.541668,122,41.5625,51.59375,57.708332,41.0625,49.3125,69,46.09375,6.5625,39.0625,50.125,33.5625,7.710938,34.75,NA,56.544918,47.5625,29.400888,25,38.875,51,33.4375,6.5625,78.145561,33.4375,367.5,37.5,52.206608,57,NA,24.168369
"1999-08-25",2.191964,42.962643,44.3125,31.375,34.3125,47.53125,30.65625,39.9375,41.125,64,43.791668,122.375,41.84375,52.875,57,42.75,49.65625,70.5,47.65625,6.65625,40.375,51.3125,33.5,7.8125,35,NA,57.444241,48.375,29.462524,25,39.770832,52.125,33.0625,6.65625,76.127037,33.0625,367.5,39.125,50.295856,55.8125,NA,23.856153
"1999-08-26",2.21875,42.944405,44.375,31.5625,34.46875,46.34375,30.78125,39.375,40.15625,62.75,42,122.9375,40.53125,52.21875,56,42,49.25,68.8125,47.3125,6.421875,39.5625,50.125,33.625,7.726563,34.9375,NA,58.737019,47.3125,29.092703,24.5,39.645832,51.5,31.9375,6.421875,75.838676,31.9375,357.65625,38.375,50.788956,55,NA,23.302679
"1999-08-27",2.3125,42.196754,43.8125,30.8125,34.25,46.375,31.03125,39.9375,39.65625,61.5625,42.666668,124,41.5,51.09375,55.416668,42.375,48.84375,68.125,46.625,6.296875,38.625,49,33.3125,7.734375,34,NA,57.21941,46.6875,28.722879,24.5625,38.854168,50.875,31.875,6.296875,76.319283,31.875,352.5,37.5625,50.357494,54.375,NA,23.756811
"1999-08-30",2.216518,40.756157,44.75,29.75,33.375,45.65625,30.4375,39.270832,38.90625,59.3125,41.25,123.1875,41.125,51.1875,54.291668,42.0625,47.5,68.125,46.125,6.140625,38.875,49.25,32.375,7.507813,33.25,NA,55.645596,45.5,28.106508,23.9375,38.083332,50.125,30.03125,6.140625,76.992119,30.03125,335.625,37.75,49.18639,53.5625,NA,23.345255
"1999-08-31",2.330357,40.117916,45.3125,28.3125,33.90625,46.15625,29.90625,37.875,39.4375,59.8125,41,124.5625,41.09375,51.125,55.791668,41.375,47.25,67.1875,46.28125,5.84375,37.75,49.625,32.0625,7.601563,33.0625,NA,55.139725,44.3125,27.366863,23.1875,37.4375,48.0625,30.25,5.84375,77.328537,30.25,333.28125,37.4375,46.412724,56.125,NA,23.927113
"1999-09-01",2.450893,40.555565,45,29,34.46875,46.09375,30,38,39.15625,60.3125,40.833332,127.25,41.71875,50.75,55.145802,40.25,47.34375,68.875,46.1875,6.148438,38.625,49.75,33.125,7.882813,33.65625,NA,55.982841,45,27.675049,24.25,37.895832,49.75,29.90625,6.148438,77.472717,29.90625,336.5625,37.625,47.953648,57.125,NA,23.841961
"1999-09-02",2.520089,39.643795,44.9375,29.4375,34.125,46,29.75,38.416668,38.75,59.25,40.666668,125.875,42.65625,50,53.833332,40.5,48.15625,68.25,45.90625,6.117188,38,50.0625,32.9375,7.859375,33.65625,NA,55.420765,45.6875,27.366863,23.75,37.645832,47.8125,29.53125,6.117188,77.136299,29.53125,329.53125,36.875,48.878204,57.5625,NA,23.82777
"1999-09-03",2.625,41.430866,45.4375,29.59375,35.46875,46.84375,28.6875,38.458332,39.53125,63.125,42.375,128.859299,44.65625,50.6875,56.666668,41.8125,48.625,70.5,47.9375,6.265625,39.25,50.46875,33.75,7.992188,33.625,NA,57.331825,47.5625,27.551775,24.0625,38.802067,48.5,31.15625,6.265625,77.136299,31.15625,342.1875,39.25,49.802761,57.375,NA,24.885036
"1999-09-07",2.727679,41.175571,44.9375,29.1875,35.1875,46.59375,27.3125,38.25,39.75,62.5,42.291668,132,43.8125,50.90625,54.25,42.25,49.40625,68.8125,47.125,6.351563,38.875,51.4375,33.25,8,32.75,NA,57.669071,46.25,28.29142,23.9375,39.9375,48.1875,30.34375,6.351563,78.097504,30.34375,336.09375,37.25,50.110947,56.4375,NA,24.806993
"1999-09-08",2.660714,40.336742,44.5625,29.3125,34.46875,47.21875,27.625,38.083332,40.59375,62.5625,43.083332,130.75,42.96875,50.25,54.5,42.375,49.75,69.1875,46.125,6.789063,38.5625,51.375,32.625,7.9375,32.625,NA,57.893902,47.125,28.661243,24.1875,40.291668,46.625,29.6875,6.789063,78.481979,29.6875,330.9375,38.3125,49.679485,56.25,NA,24.934719
"1999-09-09",2.698661,40.446156,45.125,29.375,34.96875,48.78125,27.5,38.104168,40.625,61.75,44.125,134.75,43.875,50.40625,51.666668,42.5,49.25,69.1875,47.03125,7.15625,38.1875,50.9375,33.0625,7.742188,32.25,NA,56.263882,47.5,28.353058,23.9375,39.916668,47.5,28.96875,7.15625,78.578102,28.96875,328.125,38.6875,50.357494,55.25,NA,25.871367
"1999-09-10",2.765625,40.847332,45.25,28.375,35.375,47.9375,27.5625,37.708332,40.21875,63.0937,45.166668,135,43.6875,49.75,51.625,43.375,48.84375,69.8125,47.5,7.015625,37.25,51.5625,32.875,7.515625,31.4375,NA,56.207672,47.6875,27.490139,23.4375,39.729168,47.5,29.65625,7.015625,78.722282,29.65625,325.3125,38,50.604042,55.25,NA,25.488192
"1999-09-13",2.678571,40.920277,44.8125,29.71875,35.34375,46.84375,27.6875,38.791668,39.3125,62.125,45.583332,132.375,42.1875,49.65625,51.791668,44.375,49.25,69.625,46.9375,7,37.25,50.84375,32.625,7.585938,31.25,NA,57.781487,48,27.675049,23.875,39.520832,48.625,29.59375,7,78.385857,29.59375,325.3125,38.125,53.069527,55.4375,NA,25.175976
"1999-09-14",2.779018,40.664978,44.5625,29.21875,35.96875,46.375,27.375,38.020832,39.59375,59.375,45.333332,133.3125,42.90625,48.96875,51.583332,44.0625,48.53125,68.5625,47.53125,6.851563,36.4375,49.78125,31.625,7.703125,31.21875,NA,57.725281,46.9375,27.551775,24,38.916668,49,28.25,6.851563,78.385857,28.25,322.96875,36.6875,50.912228,53.1875,NA,25.161785
"1999-09-15",2.691964,40.008503,44.4375,29.34375,35.25,46.15625,27.03125,38.458332,38.625,58.3125,44,131.9375,41.5,48.59375,51.625,43.4375,48.8125,68.0625,46.3125,6.789063,36,49.25,31.9375,7.71875,30.9375,NA,56.769749,45.5,27.120316,25.0625,38.666668,48.25,27.75,6.789063,78.241676,27.75,322.96875,36.5625,50.48077,52.9375,NA,24.636694
"1999-09-16",2.743304,39.826149,43.9375,28.28125,35.25,46.0625,27.03125,38.0625,38.84375,57.6875,44,130,41.3125,47.875,52,42.8125,48.03125,69.4375,47,6.84375,36.25,50.0625,31.875,7.710938,30.5,NA,57.556656,45.3125,27.120316,24.9375,39.083332,48.4375,27.84375,6.84375,76.896004,27.84375,323.90625,36.4375,49.494576,52,NA,23.600704
"1999-09-17",2.747768,40.810863,43.625,29.15625,36.75,46.5,27,38.541668,39.9375,60.0625,44.791668,125.375,42.3125,48.03125,51.708332,42.8125,49.125,68.6875,48.21875,6.671875,36.4375,50.5625,32.5,7.617188,30.90625,NA,58.006317,46.625,27.859961,25.5625,40,50,27.96875,6.671875,78.481979,27.96875,327.65625,35.9375,50.295856,51.9375,NA,22.891121
"1999-09-20",2.823661,40.610271,42.875,28.53125,36.59375,46.0625,27.125,38.333332,39.09375,60.75,44.666668,130.125,42.03125,48.25,52.291668,42.625,49.09375,70.125,48.78125,6.742188,36.5625,50.46875,31.9375,7.25,30.28125,NA,57.21941,46.1875,27.798323,26.5,40.666668,49.8125,27.90625,6.742188,77.616898,27.90625,330.46875,36.4375,49.802761,51.9375,NA,23.629087
"1999-09-21",2.473214,40.190857,42.75,27.9375,35.5625,44.875,26.875,37.833332,38.375,59.125,43.791668,127.125,41,47,50.625,42.75,48.28125,68.75,47.3125,6.5625,36.0625,50.125,31.25,7.265625,30.4375,NA,58.062527,45.75,27.305227,24.9375,39.75,48.4375,27.1875,6.5625,74.829422,27.1875,320.625,35.625,49.494576,47.3125,NA,22.564714
"1999-09-22",2.511161,39.807915,43.5,28.09375,36.125,44.8125,26.21875,36.5,37.6875,61.3125,44.25,125.1875,41.40625,46.625,50.916668,43.5,47.8125,69.875,48.03125,6.53125,36.875,49,30.6875,7.5,29.3125,NA,60.367039,47.25,26.997042,24.875,39.666668,49.0625,26.75,6.53125,74.492996,26.75,321.5625,34.5,49.00148,45.4375,NA,22.408606
"1999-09-23",2.261161,39.497913,42.75,27.15625,34.6875,44.59375,25.46875,36.9375,37.40625,60.8125,44.25,122,38.75,45.5625,50.166668,43.1875,47.625,68.5625,45.59375,6.507813,35.625,48.21875,30.25,7.609375,28.03125,NA,58.568394,46.6875,26.257397,24.3125,38.916668,48.5625,27.34375,6.507813,72.570602,27.34375,323.4375,34.5,47.337276,44.25,NA,21.429382
"1999-09-24",2.319196,39.78968,42.0625,27.0625,34.5,44,25.5625,35.625,37.40625,61.9375,44.333332,125,37.835899,45,50.25,43,45.90625,66.0625,45.46875,6.726563,34.75,48.65625,28.875,7.3125,28.75,NA,57.893902,46.5,25.949211,24.5625,39.333332,49,28.875,6.726563,71.56134,28.875,328.125,34.3125,47.7071,44.25,NA,21.940281
"1999-09-27",2.189732,39.3885,41.6875,26.75,34.0625,44.59375,25.5,36.229168,37.5625,61.5625,43.916668,123,39.09375,46,49.416668,43,46.6875,65.9375,45.71875,7.046875,35.0625,49.6875,29.125,7.429688,28.25,NA,59.018055,46.3125,25.764299,24.375,40,50.75,27.90625,7.046875,73.387619,27.90625,321.5625,34.8125,48.754932,44.4375,NA,21.826748
"1999-09-28",2.129464,39.625561,41.875,26.53125,34.1875,43.8125,25.375,36.229168,37.34375,62.25,44.083332,123.5,38.75,45.75,49.208332,43.0625,46.34375,65.375,46.0625,7.078125,34.875,49.46875,28.8125,7.523438,28,NA,60.367039,46.9375,26.072485,24.0625,39.458332,52.9375,28.0625,7.078125,72.76284,28.0625,328.125,34.0625,47.830376,45,NA,21.613874
"1999-09-29",2.109375,38.969086,42.1875,27.3125,33.40625,44.09375,24.4375,36.708332,37.375,61.4375,44.666668,120.0625,37.59375,45.84375,48.666668,42.5,47.03125,64.3125,44.75,7.0625,34.125,47.90625,28.0625,7.5625,28.9375,NA,59.18668,45.625,25.825937,24.375,38.8125,50,27.1875,7.0625,73.339561,27.1875,320.15625,34.4375,46.844181,46.625,NA,20.265667
"1999-09-30",2.261161,39.3885,42.625,27.40625,34.28125,44.375,24.125,37.875,38,61,45.75,121,37.15625,45.9375,50.25,43.25,48.03125,64.8125,45.28125,7.109375,35.875,46.875,27.5,6.085938,29.65625,NA,60.535664,47.5625,25.641026,25.375,39.520832,51.0625,27.84375,7.109375,74.541061,27.84375,330,34.1875,47.398914,48.125,NA,20.606268
"1999-10-01",2.204239,38.330845,42.875,26.84375,34.4375,44.09375,24.53125,37.208332,37.3125,59.1875,46.375,117.75,37.46875,47,49.375,43.5,47.1875,68.125,44.992149,7.195313,37.3125,46.71875,28,5.71875,28.96875,NA,59.692547,48.3125,25.024654,24.6875,39.125,51.25,27.65625,7.195313,72.282242,27.65625,324.375,34,46.412724,49.125,NA,19.839918
