"","DD"
"2000-08-02",0.548696844993141
"2000-08-03",0.409276944065484
"2000-08-04",-0.543478260869565
"2000-08-07",2.86885245901639
"2000-08-08",3.32005312084993
"2000-08-09",-0.38560411311054
"2000-08-10",-2.19354838709677
"2000-08-11",4.22163588390501
"2000-08-14",1.13924050632911
"2000-08-15",-0.125156445556946
"2000-08-16",0.50125313283208
"2000-08-17",0.249376558603491
"2000-08-18",-1.61691542288557
"2000-08-21",1.01137800252845
"2000-08-22",-2.75344180225282
"2000-08-23",-1.54440154440154
"2000-08-24",-0.261437908496732
"2000-08-25",-1.31061598951507
"2000-08-28",-1.06241699867198
"2000-08-29",-1.87919463087248
"2000-08-30",-0.820793433652531
"2000-08-31",-0.96551724137931
"2000-09-01",1.39275766016713
"2000-09-05",1.37362637362637
"2000-09-06",1.8970189701897
"2000-09-07",-11.0372340425532
"2000-09-08",-2.09267563527653
"2000-09-11",-1.06870229007634
"2000-09-12",1.54320987654321
"2000-09-13",-1.21580547112462
"2000-09-14",0.153846153846154
"2000-09-15",-1.53609831029186
"2000-09-18",0.78003120124805
"2000-09-19",-1.54798761609907
"2000-09-20",-0.943396226415094
"2000-09-21",-0.634920634920635
"2000-09-22",1.91693290734824
"2000-09-25",-1.72413793103448
"2000-09-26",-1.75438596491228
"2000-09-27",0.974025974025974
"2000-09-28",3.05466237942122
"2000-09-29",3.43213728549142
"2000-10-02",0.452488687782805
"2000-10-03",6.60660660660661
"2000-10-04",2.25352112676056
"2000-10-05",-1.37741046831956
"2000-10-06",-0.418994413407821
"2000-10-09",0.841514726507714
"2000-10-10",-0.695410292072323
"2000-10-11",-2.38095238095238
"2000-10-12",-3.73027259684362
"2000-10-13",-3.27868852459016
"2000-10-16",2.00308166409861
"2000-10-17",-3.17220543806647
"2000-10-18",3.74414976599064
"2000-10-19",-2.40601503759399
"2000-10-20",0
"2000-10-23",0.308166409861325
"2000-10-24",5.99078341013825
"2000-10-25",-1.15942028985507
"2000-10-26",-1.61290322580645
"2000-10-27",0.894187779433681
"2000-10-30",6.35155096011817
"2000-10-31",0.833333333333333
"2000-11-01",-3.16804407713499
"2000-11-02",-0.42674253200569
"2000-11-03",-1.57142857142857
"2000-11-06",-1.01596516690856
"2000-11-07",1.61290322580645
"2000-11-08",2.74170274170274
"2000-11-09",-0.98314606741573
"2000-11-10",-3.12056737588652
"2000-11-13",-0.585651537335286
"2000-11-14",0.589101620029455
"2000-11-15",1.75695461200586
"2000-11-16",-4.1726618705036
"2000-11-17",2.25225225225225
"2000-11-20",-2.49632892804699
"2000-11-21",-0.753012048192771
"2000-11-22",-1.06221547799697
"2000-11-24",0.613496932515337
"2000-11-27",-0.76219512195122
"2000-11-28",-1.22887864823349
"2000-11-29",3.42146189735614
"2000-11-30",1.80451127819549
"2000-12-01",1.18168389955687
"2000-12-04",7.15328467153285
"2000-12-05",0.681198910081744
"2000-12-06",-4.7361299052774
"2000-12-07",-1.84659090909091
"2000-12-08",0.434153400868307
"2000-12-11",-3.31412103746398
"2000-12-12",0.596125186289121
"2000-12-13",2.37037037037037
"2000-12-14",2.89435600578871
"2000-12-15",-1.54711673699015
"2000-12-18",4
"2000-12-19",0.274725274725275
"2000-12-20",-2.46575342465753
"2000-12-21",4.49438202247191
"2000-12-22",3.2258064516129
"2000-12-26",0.651041666666667
"2000-12-27",0.517464424320828
"2000-12-28",1.54440154440154
"2000-12-29",-2.02788339670469
"2001-01-02",-0.646830530401035
"2001-01-03",-0.130208333333333
"2001-01-04",2.73794002607562
"2001-01-05",-2.66497461928934
"2001-01-08",0.782268578878748
"2001-01-09",-3.88098318240621
"2001-01-10",0.942126514131898
"2001-01-11",-4
"2001-01-12",-4.02777777777778
"2001-01-16",3.61794500723589
"2001-01-17",-0.977653631284916
"2001-01-18",-1.26939351198872
"2001-01-19",-2.57142857142857
"2001-01-22",-0.733137829912023
"2001-01-23",-0.590841949778434
"2001-01-24",-0.445765230312036
"2001-01-25",0.298507462686567
"2001-01-26",-2.5297619047619
"2001-01-29",0.128244274809165
"2001-01-30",5.4891436935838
"2001-01-31",1.08695652173913
"2001-02-01",-1.05239075726379
"2001-02-02",-2.3121387283237
"2001-02-05",3.52662721893492
"2001-02-06",-0.845907636031103
"2001-02-07",-0.876181692414101
"2001-02-08",-1.72133054198651
"2001-02-09",-0.615384615384611
"2001-02-12",1.07168373422242
"2001-02-13",0.942507068803029
"2001-02-14",-0.816993464052291
"2001-02-15",3.43610261237939
"2001-02-16",-1.70648464163823
"2001-02-20",-1.27314814814816
"2001-02-21",-0.515826494724499
"2001-02-22",2.02686778222955
"2001-02-23",-2.91060291060291
"2001-02-26",5.92433975731621
"2001-02-27",-0.673854447439363
"2001-02-28",-1.19855269109001
"2001-03-01",0.114442664225233
"2001-03-02",2.24051211705532
"2001-03-05",3.64490161001789
"2001-03-06",-0.690399137001079
"2001-03-07",3.84531827069302
"2001-03-08",0.41841004184101
"2001-03-09",-1.875
"2001-03-12",-3.43949044585988
"2001-03-13",-0.263852242744058
"2001-03-14",-3.63756613756613
"2001-03-15",-1.62434225577671
"2001-03-16",-1.53488372093022
"2001-03-19",3.07038261691072
"2001-03-20",-0.320806599450047
"2001-03-21",-1.51724137931034
"2001-03-22",-4.34173669467789
"2001-03-23",0.122010736944862
"2001-03-26",2.29100658055081
"2001-03-27",1.14367405289493
"2001-03-28",-2.26148409893993
"2001-03-29",0.530248252590983
"2001-03-30",-2.42148165907456
"2001-04-02",0.638820638820634
"2001-04-03",-1.7333984375
"2001-04-04",3.03105590062111
"2001-04-05",4.8951048951049
"2001-04-06",-2.02298850574713
"2001-04-09",1.97090567808541
"2001-04-10",4.97008743672342
"2001-04-11",-1.24945199473915
"2001-04-12",1.33185349611543
"2001-04-16",-0.56955093099671
"2001-04-17",-0.462656972901522
"2001-04-18",2.65604249667995
"2001-04-19",-0.948684777921528
"2001-04-20",-1.95907705703091
"2001-04-23",-2.02042628774422
"2001-04-24",1.51824155903013
"2001-04-25",-0.535714285714274
"2001-04-26",3.23159784560143
"2001-04-27",0.478260869565215
"2001-04-30",-2.22847252271744
"2001-05-01",0.19915910599691
"2001-05-02",0.441696113074195
"2001-05-03",-0.417766051011429
"2001-05-04",1.92095385294766
"2001-05-07",-0.888214904679369
"2001-05-08",0.109289617486333
"2001-05-09",0.305676855895198
"2001-05-10",2.2420548541576
"2001-05-11",-2.06514796678731
"2001-05-14",1.69565217391305
"2001-05-15",-0.0641299700726831
"2001-05-16",4.14973262032085
"2001-05-17",2.07434791538305
"2001-05-18",-1.04627766599598
"2001-05-21",0.935339568930461
"2001-05-22",-0.664786462530214
"2001-05-23",-3.89373352261205
"2001-05-24",-3.41844270943236
"2001-05-25",-0.327725584443971
"2001-05-29",2.63042525208243
"2001-05-30",-2.17855617257583
"2001-05-31",1.31004366812227
"2001-06-01",-0.71120689655172
"2001-06-04",0.998480573041026
"2001-06-05",0.365355684504624
"2001-06-06",-0.770877944325481
"2001-06-07",1.05740181268881
"2001-06-08",0.25624599615632
"2001-06-11",0.404685835995735
"2001-06-12",-0.721255833686897
"2001-06-13",0
"2001-06-14",-1.21794871794872
"2001-06-15",-1.01665585117889
"2001-06-18",0.895979020979029
"2001-06-19",1.8843404808317
"2001-06-20",1.16921768707484
"2001-06-21",1.28178188695104
"2001-06-22",-2.15767634854773
"2001-06-25",-1.35708227311279
"2001-06-26",0.838349097162497
"2001-06-27",0.277126412278837
"2001-06-28",0.276360544217693
"2001-06-29",2.26839092643629
"2001-07-02",-0.248756218905482
"2001-07-03",-1.91188694929342
"2001-07-05",-0.572033898305091
"2001-07-06",-1.57681653526529
"2001-07-09",0.627841524139422
"2001-07-10",-1.18330464716006
"2001-07-11",-1.00152405834966
"2001-07-12",0.175940180338681
"2001-07-13",-0.175631174533476
"2001-07-16",-1.3635363976248
"2001-07-17",-0.490523968784836
"2001-07-18",1.25476137127492
"2001-07-19",-0.177030316441687
"2001-07-20",0.0665041010862362
"2001-07-23",-2.01595037660612
"2001-07-24",-2.9617906398372
"2001-07-25",0.675675675675674
"2001-07-26",-0.0462855820412014
"2001-07-27",-2.45427182218105
"2001-07-30",-1.21053880845005
"2001-07-31",2.88322921672274
"2001-08-01",-1.84493227463802
"2001-08-02",1.52272186533429
"2001-08-03",-0.234356690883528
"2001-08-06",0.681230913789051
"2001-08-07",-0.513299113392438
"2001-08-08",-2.62664165103189
"2001-08-09",-0.289017341040473
"2001-08-10",1.61835748792271
"2001-08-13",-1.14095555027335
"2001-08-14",0.360663621062752
"2001-08-15",-0.551030186871116
"2001-08-16",-2.0958805107203
"2001-08-17",0.541338582677163
"2001-08-20",0
"2001-08-21",0.269211943220752
"2001-08-22",0.976324139614348
"2001-08-23",-0.555958423978721
"2001-08-24",2.69810403500243
"2001-08-27",-0.118343195266265
"2001-08-28",-1.32701421800948
"2001-08-29",-0.960614793467816
"2001-08-30",-1.72162948593599
"2001-08-31",1.08561559338761
"2001-09-04",0.463753966316812
"2001-09-05",0
"2001-09-06",-1.65208940719145
"2001-09-07",-4.32312252964427
"2001-09-10",-0.877872450296918
"2001-09-17",-10.2630893461839
"2001-09-18",2.64150943396225
"2001-09-19",-0.791855203619913
"2001-09-20",-2.79361459521094
"2001-09-21",-1.43695014662757
"2001-09-24",7.11097887533472
"2001-09-25",-1.44444444444445
"2001-09-26",0.620067643742971
"2001-09-27",1.26050420168066
"2001-09-28",3.78976486860306
"2001-10-01",0.586353944562897
"2001-10-02",-1.29835718071013
"2001-10-03",2.73825503355706
"2001-10-04",-0.705513457015947
"2001-10-05",-0.0526315789473766
"2001-10-08",-0.737230121116361
"2001-10-09",0.90185676392572
"2001-10-10",3.86435331230284
"2001-10-11",5.66945077195647
"2001-10-12",-1.58083832335329
"2001-10-15",-1.43587247505477
"2001-10-16",1.85185185185185
"2001-10-17",-1.01818181818182
"2001-10-18",-0.538819495469015
"2001-10-19",0.221620290568834
"2001-10-22",2.85012285012284
"2001-10-23",0.573339703774491
"2001-10-24",-1.92399049881236
"2001-10-25",-2.3976749818358
"2001-10-26",2.50620347394542
"2001-10-29",-1.21036068748487
"2001-10-30",-1.42122028914483
"2001-10-31",-0.59656972408649
"2001-11-01",3.40085021255314
"2001-11-02",0.677146311970982
"2001-11-05",0.936824405476821
"2001-11-06",2.40361732508329
"2001-11-07",0.418312805019753
"2001-11-08",0.046285582041185
"2001-11-09",-1.06407587323616
"2001-11-12",-1.028758475567
"2001-11-13",2.504134183794
"2001-11-14",-0.299608204655456
"2001-11-15",1.96486361534906
"2001-11-16",-0.430741328496934
"2001-11-19",1.93533697632059
"2001-11-20",0.915791824882726
"2001-11-21",-0.885347498893312
"2001-11-23",1.94283162125949
"2001-11-26",-2.51916757940854
"2001-11-27",-0.157303370786517
"2001-11-28",-0.945307224848079
"2001-11-29",-0.0454442172233493
"2001-11-30",0.795635371675384
"2001-12-03",-2.07487595850248
"2001-12-04",1.22063565177338
"2001-12-05",2.98065984072809
"2001-12-06",-0.640742377375164
"2001-12-07",-2.55726039581943
"2001-12-10",-1.41487905066179
"2001-12-11",1.55092592592591
"2001-12-12",-1.98313198085251
"2001-12-13",-3.44186046511627
"2001-12-14",-0.0722543352601183
"2001-12-17",1.51843817787418
"2001-12-18",2.61158594491928
"2001-12-19",-0.62471078204534
"2001-12-20",-1.49010477299185
"2001-12-21",-1.08721342472229
"2001-12-24",1.07526881720429
"2001-12-26",-0.118203309692665
"2001-12-27",0.473372781065095
"2001-12-28",0.447585394581856
"2001-12-31",-0.304878048780494
"2002-01-02",0.964478946130331
"2002-01-03",2.6328052190121
"2002-01-04",2.42905788876277
"2002-01-07",-1.04166666666666
"2002-01-08",-1.00783874580066
"2002-01-09",-0.226244343891406
"2002-01-10",-2.35827664399093
"2002-01-11",-0.0928936367858782
"2002-01-14",-2.46397024639703
"2002-01-15",0.73879885605339
"2002-01-16",-4.66051573219779
"2002-01-17",0.521091811414394
"2002-01-18",0.419649469266852
"2002-01-22",-0.589970501474931
"2002-01-23",2.05242334322454
"2002-01-24",4.28882965834746
"2002-01-25",2.20724907063198
"2002-01-28",-1.11388952034554
"2002-01-29",-2.57471264367816
"2002-01-30",1.72251061821613
"2002-01-31",2.45882625840873
"2002-02-01",-1.33574824541545
"2002-02-04",-0.803120697567695
"2002-02-05",-2.15128383067314
"2002-02-06",-0.236406619385329
"2002-02-07",-0.947867298578213
"2002-02-08",2.20095693779905
"2002-02-11",4.30711610486892
"2002-02-12",-0.157091561938959
"2002-02-13",-1.10137109462801
"2002-02-14",-1.13636363636364
"2002-02-15",3.2183908045977
"2002-02-19",1.35857461024499
"2002-02-20",1.8018018018018
"2002-02-21",0.712281459097773
"2002-02-22",1.39305615087871
"2002-02-25",-0.760938490805325
"2002-02-26",0.191693290734816
"2002-02-27",0.127551020408168
"2002-02-28",-0.552016985138
"2002-03-01",2.17762596071733
"2002-03-04",1.65064772252403
"2002-03-05",-2.01438848920863
"2002-03-06",0.671281728550452
"2002-03-07",-0.979370702229629
"2002-03-08",-0.925925925925936
"2002-03-11",0.318606627017839
"2002-03-12",0.021172983273354
"2002-03-13",-0.508044030482646
"2002-03-14",1.25531914893618
"2002-03-15",1.84912796806051
"2002-03-18",0
"2002-03-19",1.27914173715701
"2002-03-20",-0.325931961703002
"2002-03-21",-1.51236460249336
"2002-03-22",-0.809296534550738
"2002-03-25",-2.30125523012551
"2002-03-26",1.73447537473232
"2002-03-27",1.81014523258261
"2002-03-28",-2.52222451933016
"2002-04-01",-0.106044538706251
"2002-04-02",0.530785562632696
"2002-04-03",-1.43611404435058
"2002-04-04",-2.07842296978787
"2002-04-05",1.75054704595185
"2002-04-08",0.172043010752684
"2002-04-09",0.0858737655646182
"2002-04-10",2.14500214500215
"2002-04-11",-1.51196976060479
"2002-04-12",0.0852878464818745
"2002-04-15",-0.170430336599911
"2002-04-16",2.64618011096885
"2002-04-17",-0.249480249480259
"2002-04-18",-0.500208420175062
"2002-04-19",-0.795978215333059
"2002-04-22",-2.13260135135135
"2002-04-23",-3.25782092772384
"2002-04-24",-0.401427297056215
"2002-04-25",-1.09717868338557
"2002-04-26",-0.611274620783344
"2002-04-29",-1.43507972665147
"2002-04-30",2.84261613126877
"2002-05-01",0.29213483146068
"2002-05-02",1.65807752632757
"2002-05-03",0.0220409962530419
"2002-05-06",-1.38827677390922
"2002-05-07",2.16759776536313
"2002-05-08",0.918635170603678
"2002-05-09",-0.368443866493285
"2002-05-10",-1.23993909071133
"2002-05-13",0.550660792951542
"2002-05-14",1.86199342825849
"2002-05-15",0.279569892473124
"2002-05-16",-0.321681321037971
"2002-05-17",0.236660929432028
"2002-05-20",-0.922944837948072
"2002-05-21",-0.216637781629104
"2002-05-22",1.54146765089015
"2002-05-23",1.0262989095574
"2002-05-24",-1.5026455026455
"2002-05-28",-0.945423291792002
"2002-05-29",0.824295010845977
"2002-05-30",-0.968158347676411
"2002-05-31",-0.0651748859439521
"2002-06-03",-2.93478260869566
"2002-06-04",-1.56774916013437
"2002-06-05",1.61547212741751
"2002-06-06",-2.46305418719211
"2002-06-07",1.69880624426078
"2002-06-10",0.744920993228003
"2002-06-11",-2.39749047725745
"2002-06-12",1.90541781450872
"2002-06-13",-1.05879702635729
"2002-06-14",-1.68488160291439
"2002-06-17",3.56646595646132
"2002-06-18",0.29069767441861
"2002-06-19",-0.958751393534002
"2002-06-20",-0.945520036019815
"2002-06-21",-2.47727272727274
"2002-06-24",0.466091820088564
"2002-06-25",0.301554163767113
"2002-06-26",-0.115633672525449
"2002-06-27",2.96364899282242
"2002-06-28",-0.157409489543513
"2002-07-01",0.13513513513514
"2002-07-02",-1.102114260009
"2002-07-03",-1.13713895838071
"2002-07-05",3.40464688290776
"2002-07-08",0.378197997775294
"2002-07-09",-0.59840425531914
"2002-07-10",-1.73913043478261
"2002-07-11",-0.635352847742231
"2002-07-12",-1.16464946334779
"2002-07-15",-2.84195933456563
"2002-07-16",-2.14030915576694
"2002-07-17",-0.36452004860267
"2002-07-18",-2.17073170731707
"2002-07-19",-4.51259037646473
"2002-07-22",-3.86422976501305
"2002-07-23",0.624660510592061
"2002-07-24",8.71794871794873
"2002-07-25",3.27706057596822
"2002-07-26",0.673076923076926
"2002-07-29",4.94269340974212
"2002-07-30",-4.32309442548352
"2002-07-31",-0.33293697978597
"2002-08-01",-0.906704843712707
"2002-08-02",-5.87527088851432
"2002-08-05",-2.53261703760553
"2002-08-06",4.35695538057742
"2002-08-07",3.4708249496982
"2002-08-08",2.57656781720953
"2002-08-09",1.01895734597156
"2002-08-12",-0.562983814215346
"2002-08-13",-2.8072658645907
"2002-08-14",3.90776699029126
"2002-08-15",-2.49941602429339
"2002-08-16",-1.10206037374222
"2002-08-19",0.266472868217053
"2002-08-20",-1.78787146653782
"2002-08-21",1.13161131611316
"2002-08-22",1.14327414254439
"2002-08-23",-1.10630110630111
"2002-08-26",0.486381322957205
"2002-08-27",-0.435624394966117
"2002-08-28",-3.30578512396694
"2002-08-29",0.502765208647551
"2002-08-30",0.82541270635319
"2002-09-03",-3.5475068221285
"2002-09-04",-0.385802469135817
"2002-09-05",-3.82132713658662
"2002-09-06",5.15436241610739
"2002-09-09",1.60837375542506
"2002-09-10",2.53768844221107
"2002-09-11",0.735113942661106
"2002-09-12",-2.31087326684506
"2002-09-13",-0.199203187250992
"2002-09-16",-0.798403193612775
"2002-09-17",-0.628772635814889
"2002-09-18",0.784611490761838
"2002-09-19",-3.69161225514816
"2002-09-20",2.68578878748371
"2002-09-23",-2.53936008125952
"2002-09-24",-3.36112558624283
"2002-09-25",3.26233486114854
"2002-09-26",0.652741514360313
"2002-09-27",-4.0207522697795
"2002-09-30",-2.51351351351351
"2002-10-01",9.86969780981426
"2002-10-02",-5.85415089578602
"2002-10-03",1.15250603055481
"2002-10-04",0.847906730259672
"2002-10-07",-1.9968470835523
"2002-10-08",0.134048257372666
"2002-10-09",-3.29317269076306
"2002-10-10",6.28460686600222
"2002-10-11",3.25605626465225
"2002-10-14",-0.327951564076697
"2002-10-15",4.96076942546191
"2002-10-16",-2.04967446346757
"2002-10-17",3.5204332840965
"2002-10-18",-1.78359096313912
"2002-10-21",2.17917675544796
"2002-10-22",-1.06635071090048
"2002-10-23",-1.86826347305389
"2002-10-24",-0.659018794239678
"2002-10-25",2.33415233415232
"2002-10-28",-2.52100840336134
"2002-10-29",1.47783251231527
"2002-10-30",0.582524271844648
"2002-10-31",-0.458494208494203
"2002-11-01",1.59999999999999
"2002-11-04",-0.548795036984006
"2002-11-05",2.0873320537428
"2002-11-06",1.99764982373678
"2002-11-07",-0.990783410138248
"2002-11-08",-1.48941121712823
"2002-11-11",-2.69312544294827
"2002-11-12",2.16071862102452
"2002-11-13",-0.760456273764259
"2002-11-14",2.44252873563219
"2002-11-15",-0.350631136044877
"2002-11-18",-1.47783251231528
"2002-11-19",0.54761904761904
"2002-11-20",0.923514089509828
"2002-11-21",3.61332707648991
"2002-11-22",-2.40036231884057
"2002-11-25",1.39211136890952
"2002-11-26",-1.60183066361557
"2002-11-27",3.83720930232558
"2002-11-29",-0.0671892497200473
"2002-12-02",-1.38951142985208
"2002-12-03",0.636363636363639
"2002-12-04",-0.858175248419157
"2002-12-05",-1.79954441913439
"2002-12-06",1.60055671537926
"2002-12-09",-2.92237442922373
"2002-12-10",1.12888052681091
"2002-12-11",1.74418604651163
"2002-12-12",-1.57714285714285
"2002-12-13",-1.1611704598235
"2002-12-16",4.15883458646616
"2002-12-17",-0.563952176855403
"2002-12-18",-1.29310344827586
"2002-12-19",-2.25235578028039
"2002-12-20",1.01105102280743
"2002-12-23",-0.48882681564246
"2002-12-24",-0.233918128654974
"2002-12-26",-0.117233294255562
"2002-12-27",-0.680751173708918
"2002-12-30",0
"2002-12-31",0.212715670054352
"2003-01-02",2.45283018867924
"2003-01-03",0.506445672191526
"2003-01-06",2.40494732020157
"2003-01-07",-0.290762692909869
"2003-01-08",-2.24315836698071
"2003-01-09",1.62918770078018
"2003-01-10",-0.587039963874459
"2003-01-13",-0.681353622530103
"2003-01-14",0.617425108621091
"2003-01-15",-3.40909090909091
"2003-01-16",-0.282352941176465
"2003-01-17",-0.519112789051453
"2003-01-21",-1.20967741935483
"2003-01-22",-2.40096038415366
"2003-01-23",0.762607626076266
"2003-01-24",-2.5390625
"2003-01-27",-3.65731462925852
"2003-01-28",0.702028081123235
"2003-01-29",0
"2003-01-30",-3.92460624838625
"2003-01-31",1.77371674281106
"2003-02-03",0.765777660417215
"2003-02-04",-1.46750524109013
"2003-02-05",-0.531914893617029
"2003-02-06",-1.87165775401068
"2003-02-07",0.681198910081744
"2003-02-10",0
"2003-02-11",-1.48849797023005
"2003-02-12",-0.961538461538465
"2003-02-13",3.13453536754508
"2003-02-14",-0.242065626681001
"2003-02-18",2.18387705581018
"2003-02-19",-2.0844327176781
"2003-02-20",-0.646725949878744
"2003-02-21",1.81719555193925
"2003-02-24",-1.78476291955248
"2003-02-25",-1.5459723352319
"2003-02-26",1.5977961432507
"2003-02-27",-0.433839479392635
"2003-02-28",-0.13616557734204
"2003-03-03",-0.463594218707395
"2003-03-04",-2.54794520547945
"2003-03-05",0.281135788585891
"2003-03-06",-1.5699467339501
"2003-03-07",2.53489034463116
"2003-03-10",-1.47222222222223
"2003-03-11",-0.169157034113342
"2003-03-12",0
"2003-03-13",5.33747528946625
"2003-03-14",1.39410187667561
"2003-03-17",2.32681121099948
"2003-03-18",3.56589147286821
"2003-03-19",-0.598802395209568
"2003-03-20",-0.602409638554222
"2003-03-21",5.15151515151515
"2003-03-24",-3.93852065321806
"2003-03-25",0.600000000000005
"2003-03-26",0.447316103379721
"2003-03-27",-1.41019297377536
"2003-03-28",-0.552070263488077
"2003-03-31",-1.94297249558416
"2003-04-01",1.69840452907875
"2003-04-02",2.65688259109311
"2003-04-03",-1.01059896475229
"2003-04-04",0.796812749003985
"2003-04-07",0.0741106719367617
"2003-04-08",-1.75265366576154
"2003-04-09",-1.90954773869346
"2003-04-10",0.819672131147542
"2003-04-11",0.304878048780481
"2003-04-14",2.07700101317123
"2003-04-15",1.26550868486354
"2003-04-16",-1.37221269296742
"2003-04-17",0.944099378881994
"2003-04-21",-0.393797686438601
"2003-04-22",1.33432171979244
"2003-04-23",2.04828090709584
"2003-04-24",0
"2003-04-25",-1.74432497013143
"2003-04-28",1.48346303501945
"2003-04-29",1.53366882338845
"2003-04-30",0.37762567854615
"2003-05-01",-1.26969198213026
"2003-05-02",2.40533460347701
"2003-05-05",-0.465116279069774
"2003-05-06",0.607476635514031
"2003-05-07",-0.95215977705528
"2003-05-08",-1.07854630715123
"2003-05-09",1.68286323773406
"2003-05-12",1.72494172494173
"2003-05-13",-0.916590284142985
"2003-05-14",-0.855689176688262
"2003-05-15",-0.629811056682986
"2003-05-16",-0.962441314553999
"2003-05-19",-2.2280161175634
"2003-05-20",-0.436363636363636
"2003-05-21",-0.608716824933041
"2003-05-22",0.195982361587453
"2003-05-23",0.22004889975551
"2003-05-27",2.22005367162722
"2003-05-28",-0.167064439140812
"2003-05-29",-1.43437724121444
"2003-05-30",2.20713073005094
"2003-06-02",1.13906027527289
"2003-06-03",0.11731581417176
"2003-06-04",1.80454651980313
"2003-06-05",-0.575506445672192
"2003-06-06",0.138921046538556
"2003-06-09",-0.878612716763012
"2003-06-10",1.3062747842314
"2003-06-11",0.828920101312456
"2003-06-12",-0.159853847910482
"2003-06-13",-0.320219579139983
"2003-06-16",1.37677833868747
"2003-06-17",-0.362154821186049
"2003-06-18",-0.54520672421627
"2003-06-19",-1.4846962083143
"2003-06-20",-1.39114305587758
"2003-06-23",-1.57535857042088
"2003-06-24",-0.215002388915424
"2003-06-25",0.191525017955466
"2003-06-26",1.52927120669056
"2003-06-27",-1.55330666039069
"2003-06-30",-0.4542194597179
"2003-07-01",0.19212295869356
"2003-07-02",1.15052732502398
"2003-07-03",-1.46919431279622
"2003-07-07",1.39490139490139
"2003-07-08",-0.47438330170777
"2003-07-09",0.571973307912302
"2003-07-10",-1.09004739336493
"2003-07-11",0.479156684235735
"2003-07-14",0.572246065808302
"2003-07-15",-0.237079184447609
"2003-07-16",-0.285171102661591
"2003-07-17",-0.857959961868445
"2003-07-18",2.33173076923077
"2003-07-21",-1.33897110641297
"2003-07-22",2.02380952380953
"2003-07-23",-0.396732788798137
"2003-07-24",1.80412371134021
"2003-07-25",2.85385500575373
"2003-07-28",-0.671291116580884
"2003-07-29",-0.94615904482992
"2003-07-30",-0.227427791676146
"2003-07-31",0.159562343286985
"2003-08-01",-0.910332271279014
"2003-08-04",0.0689021589343159
"2003-08-05",-1.76727105806748
"2003-08-06",-0.0467289719626075
"2003-08-07",-0.116877045348304
"2003-08-08",0.538263515094791
"2003-08-11",0.628491620111723
"2003-08-12",1.06407587323618
"2003-08-13",-0.892652780956742
"2003-08-14",1.08545034642034
"2003-08-15",-0.319853781128628
"2003-08-18",2.5670410268164
"2003-08-19",0.60335195530727
"2003-08-20",0.0888494002665463
"2003-08-21",-0.421660008877064
"2003-08-22",-0.936037441497648
"2003-08-25",-0.292463442069747
"2003-08-26",0.0451263537906208
"2003-08-27",-0.248082995038355
"2003-08-28",0.678272665611586
"2003-08-29",0.471592185043793
"2003-09-02",1.07286544479213
"2003-09-03",-0.884564352056609
"2003-09-04",-0.825524319500217
"2003-09-05",-0.179977502812161
"2003-09-08",1.60018030200586
"2003-09-09",-1.2866015971606
"2003-09-10",-1.5505617977528
"2003-09-11",-1.027162748231
"2003-09-12",2.65221402214022
"2003-09-15",-0.988541900696468
"2003-09-16",-0.226911731336513
"2003-09-17",-3.41141687514214
"2003-09-18",-0.847657169766893
"2003-09-19",0.356209926383279
"2003-09-22",-2.34264079507808
"2003-09-23",0.654228252968248
"2003-09-24",-3.03322099181511
"2003-09-25",-1.63853028798412
"2003-09-26",0.908632004038363
"2003-09-29",1.25062531265633
"2003-09-30",-1.16106719367589
"2003-10-01",0.224943764058994
"2003-10-02",-0.349127182044889
"2003-10-03",2.05205205205205
"2003-10-06",-0.269740068661107
"2003-10-07",0.909761494959423
"2003-10-08",-0.146198830409362
"2003-10-09",-0.219619326500723
"2003-10-10",-1.14942528735632
"2003-10-13",0.197921820880748
"2003-10-14",-0.271604938271604
"2003-10-15",-0.792275315672197
"2003-10-16",1.29772897429499
"2003-10-17",0.0985464400098525
"2003-10-20",0.984494216096477
"2003-10-21",-0.194979283451129
"2003-10-22",-4.27350427350427
"2003-10-23",1.14795918367346
"2003-10-24",-1.46279949558638
"2003-10-27",0.79344765804966
"2003-10-28",1.54900964956831
"2003-10-29",-0.350087521880472
"2003-10-30",1.6060225846926
"2003-10-31",-0.222277105458146
"2003-11-03",-0.470297029702965
"2003-11-04",-0.696344192986822
"2003-11-05",-0.325569747057357
"2003-11-06",0.753768844221116
"2003-11-07",-0.049875311720706
"2003-11-10",0.848303393213581
"2003-11-11",1.06382978723404
"2003-11-12",-0.416156670746638
"2003-11-13",-0.491642084562446
"2003-11-14",-0.716403162055334
"2003-11-17",-1.14456332421
"2003-11-18",-0.755096904102686
"2003-11-19",0.355059599289882
"2003-11-20",-0.909780136467019
"2003-11-21",0.459066564651874
"2003-11-24",1.44706778370145
"2003-11-25",1.47647647647647
"2003-11-26",1.77558569667079
"2003-11-28",0.460382844681361
"2003-12-01",2.99083453931501
"2003-12-02",-0.843091334894612
"2003-12-03",1.93670288143598
"2003-12-04",1.85356811862837
"2003-12-05",-1.25113739763422
"2003-12-08",1.26698917300162
"2003-12-09",0
"2003-12-10",-0.0227479526842539
"2003-12-11",0.27303754266211
"2003-12-12",0.816882232811435
"2003-12-15",-0.832770650461394
"2003-12-16",0.953245574216965
"2003-12-17",0.31474820143885
"2003-12-18",0.246526221425369
"2003-12-19",0.156494522691706
"2003-12-22",1.20535714285716
