,Date,Closing.Price.0,MA.Price,,Price.1,Price.2,Price.3,Price.4,Price.5,Price.6,Price.7,Price.8,Price.9,Price.10,,Return.1,Return.2,Return.3,Return.4,Return.5,Return.6,Return.7,Return.8,Return.9,Return.10
99,22/06/07,1502.560059,1504.723796,,1497.73999,1492.890015,1506.339966,1505.709961,1503.349976,1519.430054,1524.869995,1525.400024,1530.439941,1531.849976,,-0.003207904,-0.006435712,0.002515645,0.002096357,0.000525714,0.011227501,0.01484795,0.0152007,0.01855492,0.019493342
100,10/07/07,1510.119995,1513.154395,,1518.76001,1547.699951,1552.5,1549.52002,1549.369995,1546.170044,1553.079956,1534.099976,1541.569946,1511.040039,,0.00572141,0.024885411,0.028063998,0.026090658,0.025991312,0.023872308,0.028448045,0.01587952,0.020826127,0.000609252
101,05/09/07,1472.290039,1487.728799,,1478.550049,1453.550049,1451.699951,1471.48999,1471.560059,1483.949951,1484.25,1476.650024,1519.780029,1529.030029,,0.004251886,-0.012728463,-0.013985076,-0.000543404,-0.000495813,0.007919575,0.008123373,0.002961363,0.032255866,0.038538595
102,01/11/07,1508.439941,1511.156802,,1509.650024,1502.170044,1520.27002,1475.619995,1474.77002,1453.699951,1439.180054,1481.050049,1470.579956,1451.150024,,0.000802208,-0.004156544,0.007842592,-0.021757542,-0.022321022,-0.036289141,-0.045914912,-0.018157761,-0.025098769,-0.037979581
103,11/12/07,1477.650024,1501.828398,,1486.589966,1488.410034,1467.949951,1445.900024,1454.97998,1453,1460.119995,1484.459961,1496.449951,1497.660034,,0.006050108,0.007281839,-0.006564527,-0.02148682,-0.015341958,-0.01668191,-0.011863451,0.004608626,0.012722855,0.013541779
104,27/12/07,1476.27002,1484.515598,,1478.48999,1468.359985,1447.160034,1447.160034,1411.630005,1416.180054,1390.189941,1409.130005,1420.329956,1401.02002,,0.00150377,-0.005358122,-0.019718605,-0.019718605,-0.043786038,-0.040703913,-0.05830917,-0.045479495,-0.03789284,-0.05097306
105,26/03/08,1341.130005,1342.8752,,1325.76001,1315.219971,1322.699951,1370.180054,1367.530029,1369.310059,1370.400024,1372.540039,1365.540039,1354.48999,,-0.011460481,-0.019319554,-0.013742183,0.021660875,0.01968491,0.021012172,0.021824893,0.023420574,0.018201095,0.009961737
106,11/04/08,1332.829956,1342.024209,,1328.319946,1334.430054,1364.709961,1365.560059,1390.329956,1388.170044,1375.939941,1379.930054,1388.819946,1397.839966,,-0.003383785,0.001200527,0.023919034,0.024556848,0.043141287,0.041520741,0.0323447,0.035338415,0.042008352,0.048775922
107,03/06/08,1377.650024,1380.2248,,1377.199951,1404.050049,1360.680054,1361.76001,1358.439941,1335.48999,1339.869995,1360.030029,1360.140015,1350.930054,,-0.000326696,0.019163085,-0.012318056,-0.011534144,-0.013944095,-0.030602862,-0.027423532,-0.012789892,-0.012710056,-0.019395325
108,12/08/08,1289.589966,1295.571003,,1285.829956,1292.930054,1298.199951,1278.599976,1266.689941,1274.540039,1277.719971,1292.199951,1266.839966,1271.51001,,-0.002915663,0.002590039,0.006676529,-0.008522081,-0.017757602,-0.01167032,-0.009204472,0.002023887,-0.017641266,-0.014019926
109,04/09/08,1236.829956,1272.048994,,1242.310059,1267.790039,1224.51001,1232.040039,1249.050049,1251.699951,1192.699951,1213.599976,1156.390015,1206.51001,,0.004430765,0.025031802,-0.009960905,-0.003872737,0.009880172,0.012022667,-0.035679929,-0.01878187,-0.065037187,-0.02451424
110,18/12/08,885.280029,900.5330005,,887.880005,871.630005,863.159973,868.150024,872.799988,869.419983,890.640015,903.25,931.799988,927.450012,,0.002936897,-0.015418877,-0.024986507,-0.019349815,-0.014097281,-0.017915287,0.006054566,0.020298629,0.052548298,0.047634626
111,12/01/09,870.26001,888.754801,,871.789978,842.619995,843.73999,850.119995,805.219971,840.23999,827.5,831.950012,836.570007,845.710022,,0.001758058,-0.03176064,-0.030473674,-0.023142526,-0.07473633,-0.034495461,-0.049134752,-0.044021324,-0.038712572,-0.028209946
112,29/01/09,845.140015,867.6435998,,825.880005,825.440002,838.51001,832.22998,845.849976,868.599976,869.890015,827.159973,833.73999,835.190002,,-0.022789135,-0.023309762,-0.00784486,-0.015275617,0.000840051,0.027758668,0.029285088,-0.021274631,-0.013488919,-0.011773213
113,30/03/09,787.530029,791.9373987,,797.869995,811.080017,834.380005,842.5,835.47998,815.549988,825.159973,856.559998,858.72998,841.5,,0.013129615,0.029903606,0.059489765,0.069800476,0.060886505,0.035579544,0.047782234,0.087653761,0.090409189,0.068530683
114,22/06/09,893.039978,897.8990003,,895.099976,900.940002,920.26001,918.900024,927.22998,919.320007,923.330017,896.419983,898.719971,881.030029,,0.002306725,0.008846215,0.030480194,0.028957322,0.038284962,0.029427606,0.033917898,0.003784831,0.00636029,-0.013448389
115,28/10/09,1042.630005,1049.222399,,1066.109985,1036.189941,1042.880005,1045.410034,1046.5,1066.630005,1069.300049,1093.079956,1093.01001,1098.51001,,0.022519954,-0.006176749,0.000239778,0.002666362,0.003711763,0.023018712,0.025579586,0.048387204,0.048320118,0.05359524
116,22/01/10,1091.76001,1114.608198,,1096.780029,1092.170044,1097.5,1084.530029,1073.869995,1089.189941,1103.319946,1097.280029,1063.109985,1066.189941,,0.004598098,0.000375572,0.005257557,-0.006622317,-0.016386399,-0.00235406,0.010588349,0.005056074,-0.026242054,-0.023420961
117,22/02/10,1108.01001,1108.557397,,1094.599976,1105.23999,1102.939941,1104.48999,1115.709961,1118.310059,1118.790039,1122.969971,1138.699951,1138.5,,-0.012102809,-0.002499995,-0.004575833,-0.003176885,0.006949351,0.009295989,0.00972918,0.013501648,0.027698252,0.027517793
118,05/05/10,1165.869995,1168.477793,,1128.150024,1110.880005,1159.72998,1155.790039,1171.670044,1157.439941,1135.680054,1136.939941,1120.800049,1115.050049,,-0.032353497,-0.047166485,-0.005266466,-0.008645866,0.004974868,-0.007230698,-0.025894775,-0.024814134,-0.03865778,-0.043589719
119,16/07/10,1064.880005,1092.230997,,1071.25,1083.47998,1069.589966,1093.670044,1102.660034,1115.01001,1113.839966,1106.130005,1101.530029,1101.599976,,0.00598189,0.017466733,0.004422997,0.027035947,0.035478203,0.047075731,0.045976975,0.038736759,0.034417046,0.034482731
120,12/08/10,1083.609985,1087.968597,,1079.25,1079.380005,1092.540039,1094.160034,1075.630005,1071.689941,1067.359985,1051.869995,1055.329956,1047.219971,,-0.004023574,-0.0039036,0.008241022,0.00973602,-0.007364255,-0.011000308,-0.01499617,-0.029290972,-0.026097977,-0.033582206
121,10/03/11,1295.109985,1300.125596,,1304.280029,1296.390015,1281.869995,1256.880005,1273.719971,1279.209961,1298.380005,1293.77002,1297.540039,1309.660034,,0.007080514,0.000988356,-0.010223062,-0.029518713,-0.016515983,-0.012276968,0.002524898,-0.001034634,0.00187633,0.011234605
122,12/04/11,1314.160034,1314.202795,,1314.410034,1314.52002,1319.680054,1305.140015,1312.619995,1330.359985,1337.380005,1335.25,1347.23999,1355.660034,,0.000190236,0.000273929,0.004200417,-0.006863714,-0.001171881,0.012327228,0.017669059,0.016048248,0.025171939,0.031579107
123,23/05/11,1317.369995,1325.354602,,1316.280029,1320.469971,1325.689941,1331.099976,1345.199951,1314.550049,1312.939941,1300.160034,1286.170044,1284.939941,,-0.00082738,0.002353155,0.006315573,0.010422266,0.021125391,-0.002140588,-0.003362802,-0.013063878,-0.023683514,-0.024617271
124,12/07/11,1313.640015,1316.435198,,1317.719971,1308.869995,1316.140015,1305.439941,1326.72998,1325.839966,1343.800049,1345.02002,1337.430054,1331.939941,,0.00310584,-0.003631147,0.001903109,-0.006242254,0.009964652,0.009287134,0.022959132,0.023887827,0.018110014,0.013930701
125,27/07/11,1304.890015,1311.166199,,1300.670044,1292.280029,1286.939941,1254.050049,1260.339966,1200.069946,1199.380005,1119.459961,1172.530029,1120.76001,,-0.003233967,-0.009663639,-0.013756005,-0.038961112,-0.034140846,-0.080328662,-0.080857397,-0.142103972,-0.101433825,-0.141107682
126,21/11/11,1192.97998,1206.783005,,1188.040039,1161.790039,1158.670044,1192.550049,1195.189941,1246.959961,1244.579956,1244.280029,1257.079956,1258.469971,,-0.004140841,-0.026144564,-0.028759859,-0.000360384,0.001852471,0.045248019,0.043253011,0.043001601,0.053730974,0.054896136
127,14/12/11,1211.819946,1224.483599,,1215.75,1219.660034,1205.349976,1241.300049,1243.719971,1254,1265.329956,1265.430054,1249.640015,1263.02002,,0.003243101,0.006469681,-0.005339052,0.024327131,0.026324063,0.034807196,0.044156733,0.044239335,0.031209314,0.042250562
128,10/04/12,1358.589966,1371.328799,,1368.709961,1387.569946,1370.26001,1369.569946,1390.780029,1385.140015,1376.920044,1378.530029,1366.939941,1371.969971,,0.007448896,0.021330925,0.008589821,0.008081894,0.023693729,0.019542356,0.013491987,0.014677028,0.00614606,0.00984845
129,04/05/12,1369.099976,1386.524194,,1369.579956,1363.719971,1354.579956,1357.98999,1353.390015,1338.349976,1330.660034,1324.800049,1304.859985,1295.219971,,0.000350581,-0.003929593,-0.010605522,-0.00811481,-0.011474663,-0.022460011,-0.028076797,-0.03235697,-0.046921329,-0.053962462
130,21/06/12,1325.51001,1346.844194,,1335.02002,1313.719971,1319.98999,1331.849976,1329.040039,1362.160034,1365.51001,1374.02002,1367.579956,1354.680054,,0.007174604,-0.008894719,-0.00416445,0.004783039,0.002663148,0.027649753,0.030177064,0.036597242,0.031738686,0.022006657
131,12/07/12,1334.76001,1335.966797,,1356.780029,1353.640015,1363.670044,1372.780029,1376.51001,1362.660034,1350.52002,1338.310059,1337.890015,1360.02002,,0.016497362,0.014144869,0.02165935,0.028484536,0.031279031,0.020902652,0.011807374,0.002659691,0.002344995,0.018924758
132,23/10/12,1413.109985,1434.034399,,1408.75,1412.969971,1411.939941,1412.160034,1427.589966,1414.199951,1417.26001,1428.390015,1394.530029,1377.51001,,-0.003085383,-9.91E-05,-0.000827992,-0.000672241,0.010246889,0.000771324,0.002936803,0.010813051,-0.013148273,-0.025192643
133,14/12/12,1413.579956,1415.730798,,1430.359985,1446.790039,1435.810059,1443.689941,1430.150024,1426.660034,1419.829956,1418.099976,1402.430054,1426.189941,,0.011870591,0.023493601,0.015726102,0.021300518,0.011722059,0.009253158,0.004421398,0.003197569,-0.007887705,0.008920603
134,18/04/13,1541.609985,1542.431191,,1555.25,1562.5,1578.780029,1578.790039,1585.160034,1582.23999,1593.609985,1597.569946,1582.699951,1597.589966,,0.008847903,0.013550778,0.024111185,0.024117679,0.028249719,0.026355567,0.03373097,0.036299688,0.026653931,0.036312674
135,20/06/13,1588.189941,1618.238203,,1592.430054,1573.089966,1588.030029,1603.26001,1613.199951,1606.280029,1614.959961,1614.079956,1615.410034,1631.890015,,0.002669777,-0.009507663,-0.000100688,0.009488833,0.015747493,0.011390381,0.016855679,0.016301586,0.017139066,0.027515647
136,16/08/13,1655.829956,1656.736201,,1646.060059,1652.349976,1642.800049,1656.959961,1663.5,1656.780029,1630.47998,1634.959961,1638.170044,1632.969971,,-0.005900302,-0.002101653,-0.007869109,0.00068244,0.004632145,0.000573774,-0.015309529,-0.012603948,-0.010665293,-0.013805756
137,03/10/13,1678.660034,1679.9852,,1690.5,1676.119995,1655.449951,1656.400024,1692.560059,1703.199951,1710.140015,1698.060059,1721.540039,1733.150024,,0.007053224,-0.001513135,-0.013826554,-0.013260583,0.008280429,0.014618753,0.018753041,0.011556852,0.025544187,0.032460408
138,24/01/14,1790.290039,1812.149397,,1781.560059,1792.5,1774.199951,1794.189941,1782.589966,1741.890015,1755.199951,1751.640015,1773.430054,1797.02002,,-0.004876294,0.001234415,-0.00898742,0.002178363,-0.00430102,-0.027034739,-0.019600225,-0.021588694,-0.00941746,0.003759157
139,10/04/14,1833.079956,1842.161802,,1815.689941,1830.609985,1842.97998,1862.310059,1864.849976,1871.890015,1879.550049,1875.390015,1878.609985,1863.400024,,-0.009486774,-0.001347443,0.00540076,0.015945896,0.017331497,0.021172049,0.025350827,0.023081404,0.024837994,0.016540505
140,31/07/14,1930.670044,1951.710791,,1925.150024,1938.98999,1920.209961,1920.23999,1909.569946,1931.589966,1936.920044,1933.75,1946.719971,1955.180054,,-0.002859121,0.004309357,-0.005417851,-0.005402298,-0.010928899,0.000476478,0.003237218,0.001595278,0.008313138,0.01269508
141,25/09/14,1965.98999,1976.579797,,1982.849976,1977.800049,1972.290039,1946.160034,1946.170044,1967.900024,1964.819946,1935.099976,1968.890015,1928.209961,,0.008575825,0.006007182,0.003204517,-0.010086499,-0.010081407,0.000971538,-0.000595142,-0.015712193,0.001475097,-0.019216796
142,15/12/14,1989.630005,2000.747803,,1972.73999,2012.890015,2061.22998,2070.649902,2078.540039,2082.169922,2081.879883,2088.77002,2090.570068,2080.350098,,-0.008489023,0.011690621,0.035986578,0.040721087,0.044686718,0.046511119,0.046365343,0.049828367,0.050733082,0.045596464
143,05/01/15,2020.579956,2037.6624,,2002.609985,2025.900024,2062.139893,2044.810059,2028.26001,2023.030029,2011.27002,1992.670044,2019.420044,2022.550049,,-0.008893472,0.002632941,0.020568321,0.011991658,0.003800916,0.001212559,-0.004607556,-0.013812822,-0.000574049,0.000975014
144,27/01/15,2029.550049,2047.236001,,2002.160034,2021.25,1994.98999,2020.849976,2050.030029,2041.51001,2062.52002,2055.469971,2046.73999,2068.590088,,-0.01349561,-0.004089601,-0.017028434,-0.0042867,0.010090897,0.005892913,0.016244966,0.012771265,0.008469829,0.01923581
145,10/03/15,2044.160034,2062.023804,,2040.23999,2065.949951,2053.399902,2081.189941,2074.280029,2099.5,2089.27002,2108.100098,2104.419922,2091.5,,-0.00191768,0.010659594,0.004520129,0.018114975,0.014734656,0.027072228,0.022067737,0.031279383,0.029479046,0.02315864
146,25/03/15,2061.050049,2066.769805,,2056.149902,2061.02002,2086.23999,2067.889893,2059.689941,2066.959961,2080.620117,2076.330078,2081.899902,2091.179932,,-0.0023775,-1.46E-05,0.012221897,0.003318621,-0.00065991,0.002867428,0.009495193,0.007413711,0.010116131,0.014618705
147,17/04/15,2081.179932,2084.185193,,2100.399902,2097.290039,2107.959961,2112.929932,2117.689941,2108.919922,2114.76001,2106.850098,2085.51001,2108.290039,,0.009235131,0.007740853,0.012867714,0.015255769,0.017542937,0.013328972,0.016135115,0.012334429,0.002080588,0.013026316
148,05/05/15,2089.459961,2090.578586,,2080.149902,2088,2116.100098,2105.330078,2099.120117,2098.47998,2121.100098,2122.72998,2129.199951,2127.830078,,-0.004455725,-0.000698726,0.012749771,0.00759532,0.004623279,0.004316914,0.015142734,0.015922784,0.019019264,0.018363653
149,04/06/15,2095.840088,2099.8048,,2092.830078,2079.280029,2080.149902,2105.199951,2108.860107,2094.110107,2084.429932,2096.290039,2100.439941,2121.23999,,-0.001436183,-0.007901394,-0.007486347,0.004465924,0.006212315,-0.000825436,-0.005444192,0.000214688,0.002194754,0.012119198
150,25/06/15,2102.310059,2106.873408,,2101.48999,2057.639893,2063.110107,2077.419922,2076.780029,2068.76001,2081.340088,2046.680054,2051.310059,2076.620117,,-0.00039008,-0.021248134,-0.018646133,-0.011839422,-0.012143799,-0.015958659,-0.009974728,-0.02646137,-0.024259029,-0.012219864
151,23/07/15,2102.149902,2102.574416,,2079.649902,2067.639893,2093.25,2108.570068,2108.629883,2103.840088,2098.040039,2093.320068,2099.840088,2083.560059,,-0.010703328,-0.016416531,-0.004233714,0.003054095,0.003082549,0.000804027,-0.001955076,-0.004200383,-0.001098787,-0.008843253
152,11/08/15,2084.070068,2096.23821,,2086.050049,2083.389893,2091.540039,2102.439941,2096.919922,2079.610107,2035.72998,1970.890015,1893.209961,1867.609985,,0.000950055,-0.000326369,0.003584319,0.008814422,0.00616575,-0.002140024,-0.02319504,-0.054307221,-0.091580466,-0.10386411
153,09/12/15,2047.619995,2048.528799,,2052.22998,2012.369995,2021.939941,2043.410034,2073.070068,2041.890015,2005.550049,2021.150024,2038.969971,2064.290039,,0.002251387,-0.017215108,-0.012541416,-0.002056027,0.0124291,-0.002798361,-0.020545778,-0.012927189,-0.004224428,0.008141181
154,24/12/15,2060.98999,2063.147202,,2056.5,2078.360107,2063.360107,2043.939941,2012.660034,2016.709961,1990.26001,1943.089966,1922.030029,1923.670044,,-0.00217856,0.008428045,0.00114999,-0.008272747,-0.023449874,-0.021484835,-0.034318449,-0.05720553,-0.067423889,-0.066628148
155,29/02/16,1932.22998,1944.019602,,1978.349976,1986.449951,1993.400024,1999.98999,2001.76001,1979.26001,1989.26001,1989.569946,2022.189941,2019.640015,,0.023868792,0.028060827,0.031657745,0.035068295,0.035984345,0.024339768,0.029515136,0.029675539,0.046557585,0.045237904
156,13/05/16,2046.609985,2053.595396,,2066.659912,2047.209961,2047.630005,2040.040039,2052.320068,2048.040039,2076.060059,2090.540039,2090.100098,2099.060059,,0.009796653,0.000293156,0.000498395,-0.00321016,0.00279002,0.000698743,0.014389685,0.02146479,0.021249829,0.025627782
157,14/06/16,2075.320068,2076.500198,,2071.5,2077.98999,2071.219971,2083.25,2088.899902,2085.449951,2113.320068,2037.410034,2000.540039,2036.089966,,-0.001840713,0.001286511,-0.001975646,0.003821065,0.006543489,0.004881118,0.018310429,-0.018267078,-0.03603301,-0.018903157
158,09/09/16,2127.810059,2162.690791,,2159.040039,2127.02002,2125.77002,2147.26001,2139.159912,2139.120117,2139.76001,2163.120117,2177.179932,2164.689941,,0.014677053,-0.000371292,-0.000958751,0.00914083,0.005334054,0.005315351,0.00561608,0.016594554,0.023202199,0.017332319
159,29/09/16,2151.129883,2168.706406,,2168.27002,2161.199951,2150.48999,2159.72998,2160.77002,2153.73999,2163.659912,2136.72998,2139.179932,2132.550049,,0.007967969,0.004681292,-0.000297468,0.003997944,0.00448143,0.001213366,0.005824859,-0.006694111,-0.005555197,-0.008637244
160,12/04/17,2344.929932,2349.600005,,2328.949951,2349.01001,2342.189941,2338.169922,2355.840088,2348.689941,2374.149902,2388.610107,2387.449951,2388.77002,,-0.006814694,0.001739957,-0.001168475,-0.00288282,0.004652658,0.001603463,0.012460914,0.018627497,0.018132746,0.018695692
161,17/05/17,2357.030029,2369.363579,,2365.719971,2381.72998,2394.02002,2398.419922,2404.389893,2415.070068,2415.820068,2412.909912,2411.800049,2430.060059,,0.003686819,0.010479269,0.015693475,0.017560189,0.020093025,0.024624226,0.024942423,0.023707752,0.023236878,0.03098392
162,06/07/17,2409.75,2413.117388,,2425.179932,2427.429932,2425.530029,2443.25,2447.830078,2459.27002,2459.139893,2460.610107,2473.830078,2473.449951,,0.006403126,0.007336832,0.006548409,0.013901857,0.015802502,0.020549858,0.020495858,0.021105968,0.026592002,0.026434257
163,10/08/17,2438.209961,2447.485801,,2441.320068,2465.840088,2464.610107,2468.110107,2430.01001,2425.550049,2428.370117,2452.51001,2444.040039,2438.969971,,0.00127557,0.011332136,0.010827675,0.012263155,-0.003363103,-0.005192298,-0.004035684,0.005864979,0.00239113,0.000311708
164,05/02/18,2648.939941,2715.148813,,2695.139893,2681.659912,2581,2619.550049,2656,2662.939941,2698.629883,2731.199951,2732.219971,2716.26001,,0.017440921,0.0123521,-0.025647973,-0.011094964,0.002665239,0.005285133,0.018758425,0.031053935,0.031439003,0.025413966
165,28/02/18,2713.830078,2734.817603,,2677.669922,2691.25,2720.939941,2728.120117,2726.800049,2738.969971,2786.570068,2783.02002,2765.310059,2749.47998,,-0.013324399,-0.008320373,0.002619863,0.005265635,0.004779213,0.009263621,0.026803443,0.025495311,0.018969493,0.01313638
166,19/03/18,2712.919922,2748.848599,,2716.939941,2711.929932,2643.689941,2588.26001,2658.550049,2612.620117,2605,2640.870117,2581.879883,2614.449951,,0.001481805,-0.000364917,-0.025518623,-0.045950458,-0.02004109,-0.036971163,-0.039779988,-0.026558029,-0.048302214,-0.036296674
167,20/04/18,2670.139893,2687.096997,,2670.290039,2634.560059,2639.399902,2666.939941,2669.909912,2648.050049,2654.800049,2635.669922,2629.72998,2663.419922,,5.62E-05,-0.013325082,-0.011512502,-0.001198421,-8.61E-05,-0.008272916,-0.005744959,-0.012909425,-0.015134006,-0.002516711
