"","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Fund-49491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00752576896925931,0.0187114671151143,-0.00824814901090637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00432016710666241,0.0199746738384747,-0.00831436705726847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00432016710666241,0.0199746738384747,-0.00831436705726847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0153605301285957,0.0112217808960666,0.0126641578259063,-0.0010519601176677,0.00713338171521911,0.0314774557470108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00725497249271998,0.0269536410099724,0.0029452545704811,-0.00842784590014046,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0189071362983154,0.0110342278096982,0.0158445249137638,0.0200901296041113,-0.0158270571681544,0.0286709241615665,0.0124315789672396,-0.0093946602945698,0.0058264367100535,0.0169510333819652,0.0215627424451143,0.0123271194401657,NA,NA,NA
"Fund-49508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0201249535250765,0.0108269544978675,-0.023199343624275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0626767627680888,0.00379006350864619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0603672577427434,0.00369696298522055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0563764900383921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0218820179604241,0.0340412852857679,-0.0184420416204086,0.046168941448473,0.00672204779050687,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0143654039148942,0.0213421636444092,-0.0203655007994546,0.0231638456844989,0.0137820273641406,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026183008169664,0.0201371561324609,0.0209796608019543,0.0117747383917678,-0.0194674481419243,0.0259346859448787,0.0100648990085236,-0.0103788288478413,0.0272291641491486,0.0205892088642104,0.0218211056533146,NA,NA,NA,NA
"Fund-49621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00956079928018316,0.0150254341187939,0.0138811201561224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0135119329207409,0.0159270234247584,0.0121004722996262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0192103698030178,-0.0040580693238992,0.03239347687148,0.0159230681235515,0.0245788160878744,0.0146583040005946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0082421715673485,0.0051200740644091,-0.00583040484634531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0164302201192407,0.0104741295873679,0.0175388806570993,0.0198610103146656,-0.000517754517105922,-0.014175931193597,0.003111749617837,NA,NA,NA,NA,NA,NA
"Fund-49646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0557135221233943,0.0374211561880421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0107755376786774,0.00224185555438392,0.00761504899685311,0.0180826079172799,0.000529936309214604,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0168812434932722,0.020805602890803,0.00656959331193032,0.0075786590140932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0329614104986176,-0.00903717147533103,0.0263664831006266,0.0739360029946146,0.0288788754234629,0.0141795526787455,0.0160277148461754,0.0223094745152615,0.00575602985756075,0.00307210399591457,0.00564546581967395,0.0198362106883603,0.000676928951901574,0.0225471292748333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00116007529044768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00532142152883768,0.0174976835804103,0.0403624911165242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00724516663369171,0.0208950664967336,0.0331359070377832,0.00468204442360539,-0.00611426987724802,0.0133750828129125,-0.00928451217527035,-0.0085570792737612,0.0270761511978565,-0.00760720487760943,-0.0117330034546809,NA,NA,NA
"Fund-49684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00352558021239853,0.0108194217913079,0.0176642697604564,0.0199777380514795,-0.00140820900088643,-0.00246668223964392,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00727765010494629,0.0138935586416134,0.0193566653860597,0.0198157947168313,-0.00260808799950047,-0.00261836470201719,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0244984658208655,0.0409001971853115,0.0308533371177475,0.0353302758631713,0.0168529051824929,-6.255977991564e-05,-0.0205252907158266,-0.000101616878527615,0.0156251042007637,0.0251872213337768,NA,NA,NA,NA,NA
"Fund-49710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0174927801463968,-0.00213620107079937,0.0228817466811848,0.0105177072876514,-0.000723513068339502,-0.00512479146052375,-0.0118264653981602,0.0183858532711924,0.0123112445528353,0.00799891447852063,-0.000411431048485401,NA,NA,NA
"Fund-49711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0163190702632602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0221236807194661,-0.00291387693626494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0211924433699565,0.0177808154973406,-0.0211083585852868,0.0531899676064415,0.011783063450974,-0.0104505202073507,0.0177097745103988,NA,0.00909311248857361,NA,NA,NA,NA
"Fund-49732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0269150514268659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0169114803597042,0.00183736978100725,0.0107403191009053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0276174864263146,0.00540264725581545,0.0114589110086063,0.0171103115101897,-0.00905330836565566,0.013799308101293,0.0108484045471787,-0.0097998498474619,-0.0011595152644254,0.0147709318044825,0.0232483700771619,0.0112650909902564,NA,NA,NA
"Fund-49772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0151406554388223,0.0177411825840375,0.00292581056869219,0.0150405130997003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0175852340047147,0.0207546444556737,0.00762627195893596,-0.0187999912141724,0.0152894751840105,0.00761891904087421,0.00598288515402567,0.0256456119820491,NA,NA,NA,NA,NA,NA
"Fund-49775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0253196392443856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0126328316563274,0.012065770188689,-0.00262583834947865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0180567826640088,0.0323208446786908,-0.0139000447360626,0.0148090354830845,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014436433965262,0.0338711642764374,-0.0147557952072888,0.013132649421151,0.00331908115026643,-0.0179803089420222,0.00829979989434711,-0.00384985603262825,0.0198493853679801,-0.00475351376640861,-0.00245928462123296,0.0306385376133104,NA
"Fund-49786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0218261903205331,-0.00593729339417284,0.0338293685697455,0.000531502947404607,0.00111752847293706,0.029105030998339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.89531739383408e-05,0.0276389518671824,0.00488485035165051,0.00669486117507393,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0302845205749756,-0.00419156870011113,0.0355407399907501,0.00174998351017467,0.00225850879407314,0.0271510478443536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0146224136659406,0.00861796105195688,0.00745477048592397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0298033564232531,0.0362658500142446,-0.0038032096195204,-0.00147032419862596,0.038896439425732,0.0027258930425695,0.0360523752178185,0.0114466658382336,0.00345643503981669,0.0058749408825727,-0.017630686354339,0.0134839425708779,NA
"Fund-49824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0247680446271695,0.0325858441811547,-0.00551567466752451,-0.00125312657915534,0.0450509567207125,0.00268646079833071,0.0251708829038037,0.0230827665881956,0.00428482682866964,0.0320623963466389,-0.0144296493745403,0.0160365647836289,NA
"Fund-49852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0427406099343897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0197771419779245,0.00320673599370174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018543392843634,0.0230649100588475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000579574940915169,0.00827106148909702,0.00875244985098112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0770162884904322,-0.00422922443753048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00484891876794294,0.00270148828713962,0.0737344503573465,0.0335129375238016,0.00549465240466407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00651852247179023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00112909598104606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000339899771772846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00357044486632425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00254247591564834,0.0312907715006567,0.0212645097704734,0.0118923572047172,0.0136164113844945,0.0176469014061635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251258618220291,0.190774094261843,0.0120265103680356,-0.0283211252244437,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0194184136330325,0.019854337723931,-0.0204862724255876,0.0291092445129795,0.0100461031616102,-0.0085069598225352,0.0214064961775699,0.0267051585618224,0.0149392815944851,0.00228427988252689,-0.00801287054477764,0.0217771384821145,NA
"Fund-49921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0101063451229402,0.031907341368839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012568751054698,0.0148547525699625,8.89394668502736e-06,0.0629686973476929,0.0116961919115617,-0.00944420571262442,0.0158499310342105,0.0243122782194337,0.0126920941975745,0.00503462610123454,0.0117431363684519,0.0305640897614005,NA
"Fund-49937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00985837886145105,0.0262326753564171,-0.00927193384022683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00604294848020463,0.0218187034311991,-0.00951203977457888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00846429132678416,0.0259946062309174,-0.00884340781534016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0145826887355223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0111648406709098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-49988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0110442581865511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-50015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0184254818411491,0.00495238927220783,0.0145930694221876,-0.0131591930194259,0.0143145803216111,0.00749076519076233,-0.0185472732411151,0.000949266255515259,NA,NA,NA,NA,NA,NA
"Fund-50016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019467750364587,0.00786250004489365,0.0181680963432351,-0.0131898874887821,0.0134163106324503,0.00814745282993039,-0.0197288925501296,0.0012513175810676,NA,NA,NA,NA,NA,NA
"Fund-50017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0338355244386876,0.01248209474527,0.0206740995092089,0.0188495750131267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-50023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0283826307842519,-0.00375514424330831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-50028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103344837017361,0.0112500835982547,0.00365323110191849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-50034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0834152698474459,0.109573508791203,0.0680193956068282,-0.0106294414517418,-0.0227344359963678,-0.0213815273269306,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-50054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0207733554011246,0.0149904469810825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-50061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013823250393189,0.00930183486101469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-50062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0149577354144534,0.0116584562687282,-0.0129932229159067,0.0422669712634436,NA,-0.0093252137037796,0.0174572982746246,NA,NA,NA,NA,NA,NA
"Fund-50063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0205156405630572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-50064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0114644294787228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-50066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01420877014542,0.0151039527961193,-0.0192639441208496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-50075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-50076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0140559056139556,0.00397601691460476,-0.00921119963515679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-50077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00996357701113771,0.0129656504702695,-0.0189211937648587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-50078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0134643320336081,0.0157647596328266,-0.0179244638454173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
