"","Year 1995","Sharpe.Ratios"," ","Year 1996","Sharpe.Ratios"," ","Year 1997","Sharpe.Ratios"," ","Year 1998","Sharpe.Ratios"," ","Year 1999","Sharpe.Ratios"," ","Year 2000","Sharpe.Ratios"," ","Year 2001","Sharpe.Ratios"," ","Year 2002","Sharpe.Ratios"," ","Year 2003","Sharpe.Ratios"," ","Year 2004","Sharpe.Ratios"," ","Year 2005","Sharpe.Ratios"," ","Year 2006","Sharpe.Ratios"," ","Year 2007","Sharpe.Ratios"," ","Year 2008","Sharpe.Ratios"," ","Year 2009","Sharpe.Ratios"," ","Year 2010","Sharpe.Ratios"," ","Year 2011","Sharpe.Ratios"," ","Year 2012","Sharpe.Ratios"," ","Year 2013","Sharpe.Ratios"," ","Year 2014","Sharpe.Ratios"," ","Year 2015","Sharpe.Ratios"," ","Year 2016","Sharpe.Ratios"," ","Years","Sharpe.Ratios","Spaces"
"801",NA,NA," ",NA,NA," ",NA,NA," ","Fund-2217",0.00476708600783235," ","Fund-2989",0.0286169363503782," ","Fund-4197",0.0183832230443663," ","Fund-71185",0.0201205904781354," ","Fund-2767",0.018595773532269," ","Fund-71129",0.0464897809916236," ","Fund-71777",0.0284492130910704," ","Fund-4128",0.0287196183929273," ","Fund-71020",0.0401017037002018," ","Fund-49778",0.0323208446786908," ","Fund-35737",0.00523149155957615," ","Fund-72013",0.0396396922311993," ","Fund-1689",0.0186782778475372," ","Fund-76791",0.000698303531093236," ","Fund-39121",0.0168470783267324," ","Fund-2018",0.0258004220188299," ","Fund-36220",0.00724546765529392," ","Fund-81959",0.000724607953177267," ",NA,NA," ",NA,NA," "
"802",NA,NA," ",NA,NA," ",NA,NA," ","Fund-3136",0.00476554906937442," ","Fund-1671",0.0286048436916288," ","Fund-2795",0.0183333900352067," ","Fund-3011",0.0200708588179806," ","Fund-70761",0.0185888167261367," ","Fund-4253",0.0463484082083945," ","Fund-945",0.0284341556402979," ","Fund-71983",0.0286947962606495," ","Fund-72418",0.0400979374398143," ","Fund-42967",0.0323184947227826," ","Fund-70720",0.00520556421811445," ","Fund-33715",0.0396364299643499," ","Fund-77344",0.0186712838023832," ","Fund-78307",0.000679023008954769," ","Fund-72418",0.0168318975030817," ","Fund-77969",0.0257896639771676," ","Fund-75986",0.0072075049342399," ","Fund-74498",0.000700773426866812," ",NA,NA," ",NA,NA," "
"803",NA,NA," ",NA,NA," ",NA,NA," ","Fund-55898",0.0047638833482532," ","Fund-47686",0.0286048436916288," ","Fund-4286",0.0183062596730612," ","Fund-3129",0.0200625644502941," ","Fund-2743",0.0185647913753716," ","Fund-51629",0.0463272422281313," ","Fund-47614",0.0284279805450207," ","Fund-450",0.0286901337094287," ","Fund-1242",0.040082597177023," ","Fund-78157",0.0323137079667753," ","Fund-57750",0.00520121075339419," ","Fund-76490",0.0396222210166082," ","Fund-77979",0.0186652386609392," ","Fund-57650",0.000629537734033554," ","Fund-76539",0.0168187379249993," ","Fund-5184",0.02576418369584," ","Fund-77123",0.00720556257588145," ","Fund-70614",0.000673597217005375," ",NA,NA," ",NA,NA," "
"804",NA,NA," ",NA,NA," ",NA,NA," ","Fund-592",0.00475690836928797," ","Fund-1725",0.0285845877720886," ","Fund-1986",0.0182192548154726," ","Fund-5203",0.0200505234804895," ","Fund-38129",0.0185519036550023," ","Fund-4055",0.0462656491132423," ","Fund-39345",0.0283951473139903," ","Fund-44877",0.0286455614713251," ","Fund-82997",0.0400707346580679," ","Fund-75065",0.0323122070250906," ","Fund-77141",0.00518828533722278," ","Fund-72011",0.0396192934977261," ","Fund-82630",0.0186426987129562," ","Fund-58111",0.000602941990732177," ","Fund-76026",0.01681738110419," ","Fund-70634",0.0257380122477485," ","Fund-944",0.00713640925786596," ","Fund-78385",0.000664837703820792," ",NA,NA," ",NA,NA," "
"805",NA,NA," ",NA,NA," ",NA,NA," ","Fund-1774",0.00474175449395078," ","Fund-2717",0.0285736441300881," ","Fund-4343",0.01820947833924," ","Fund-4628",0.0200461447766636," ","Fund-33537",0.0185511215131104," ","Fund-78944",0.0462292270445223," ","Fund-34577",0.0283848334666009," ","Fund-51019",0.0286191365635434," ","Fund-72664",0.0400323517650388," ","Fund-82566",0.0322933271866119," ","Fund-70617",0.00517324124442118," ","Fund-78561",0.0395880340694147," ","Fund-50619",0.0186311964556069," ","Fund-46601",0.000601408071175063," ","Fund-57958",0.0168098061543707," ","Fund-70819",0.0257187621795594," ","Fund-71121",0.0071345152177688," ","Fund-33710",0.000660797280075675," ",NA,NA," ",NA,NA," "
"806",NA,NA," ",NA,NA," ",NA,NA," ","Fund-4060",0.00470698637921726," ","Fund-1821",0.0285007251175826," ","Fund-3138",0.0182012542132832," ","Fund-52062",0.0200461447766636," ","Fund-5222",0.0185472220321371," ","Fund-46947",0.0462213315639503," ","Fund-57989",0.028371805895582," ","Fund-76831",0.0286136740426547," ","Fund-57831",0.040023839562384," ","Fund-41611",0.032293326834004," ","Fund-54451",0.00516400870606405," ","Fund-77942",0.0395462074012489," ","Fund-39479",0.0186031276693206," ","Fund-71655",0.000567941633600584," ","Fund-2287",0.0167964845095256," ","Fund-52585",0.0256972362815521," ","Fund-4881",0.00713074345414354," ","Fund-2110",0.000643759133958949," ",NA,NA," ",NA,NA," "
"807",NA,NA," ",NA,NA," ",NA,NA," ","Fund-71568",0.00470690010196881," ","Fund-57972",0.0284614418234315," ","Fund-3397",0.0181987437073586," ","Fund-4548",0.0199913298149372," ","Fund-2984",0.0185447527052987," ","Fund-70869",0.0462210697984687," ","Fund-74205",0.028371805895582," ","Fund-70743",0.0286098739686322," ","Fund-5089",0.0399640841837155," ","Fund-33818",0.0322669094300229," ","Fund-41084",0.00513887203523599," ","Fund-4169",0.03952812315768," ","Fund-80427",0.0186008237089177," ","Fund-82705",0.000561005319717108," ","Fund-56509",0.0167747711381941," ","Fund-4054",0.0256741979439606," ","Fund-76587",0.00711703125222194," ","Fund-83497",0.000629642757259191," ",NA,NA," ",NA,NA," "
"808",NA,NA," ",NA,NA," ",NA,NA," ","Fund-33409",0.00469240739789539," ","Fund-33818",0.0283824123139948," ","Fund-40055",0.0181787990427488," ","Fund-57897",0.0199154994593655," ","Fund-33519",0.0185403799633607," ","Fund-951",0.0461876415750024," ","Fund-74672",0.0283717067160102," ","Fund-71075",0.0285763132412437," ","Fund-43753",0.039960957768347," ","Fund-39826",0.0322646021478803," ","Fund-5209",0.00513428325638665," ","Fund-75911",0.0395199405268519," ","Fund-73065",0.0185743539707171," ","Fund-4834",0.000552028281343286," ","Fund-34739",0.0167724838506124," ","Fund-4194",0.0256670598819601," ","Fund-2252",0.00710913133018985," ","Fund-51106",0.000623059060802797," ",NA,NA," ",NA,NA," "
"809",NA,NA," ",NA,NA," ",NA,NA," ","Fund-38452",0.00467832798710531," ","Fund-3075",0.0283653992869494," ","Fund-4253",0.0181703455181018," ","Fund-35896",0.01991363559198," ","Fund-33579",0.0185310334744957," ","Fund-3220",0.0461837849963899," ","Fund-35855",0.0283708768995021," ","Fund-33804",0.028574582413597," ","Fund-75473",0.0399056046348077," ","Fund-48056",0.0322584686251754," ","Fund-74953",0.00513151441698474," ","Fund-77892",0.03949360388702," ","Fund-39115",0.0185585862488297," ","Fund-78807",0.000532948813273219," ","Fund-82050",0.0167705397238456," ","Fund-45537",0.0256602220633629," ","Fund-45587",0.00710614599175616," ","Fund-51533",0.000620562568738185," ",NA,NA," ",NA,NA," "
"810",NA,NA," ",NA,NA," ",NA,NA," ","Fund-2539",0.00465864840179242," ","Fund-1518",0.0283115248969826," ","Fund-2596",0.0181687862533137," ","Fund-4350",0.0198777042859295," ","Fund-1049",0.0185168413296089," ","Fund-36707",0.0461258256686701," ","Fund-35857",0.0283708768995021," ","Fund-58082",0.0285633568037845," ","Fund-73794",0.0398609169797251," ","Fund-56634",0.0322383627198375," ","Fund-44177",0.00512735905185909," ","Fund-70304",0.0394908211930315," ","Fund-35363",0.0185548985796123," ","Fund-71783",0.000519015745172562," ","Fund-58128",0.0167578817954428," ","Fund-4195",0.0256486403842691," ","Fund-71124",0.00709452567589092," ","Fund-58068",0.000619199016378638," ",NA,NA," ",NA,NA," "
"811",NA,NA," ",NA,NA," ",NA,NA," ","Fund-1275",0.00465158837559001," ","Fund-4217",0.0282611270522484," ","Fund-2335",0.0181532690062478," ","Fund-37814",0.0198760365105553," ","Fund-70748",0.0184942080620662," ","Fund-74889",0.0460701137862281," ","Fund-42210",0.0283638433575511," ","Fund-1468",0.028561235033326," ","Fund-74883",0.0398609169797251," ","Fund-34275",0.0321889060466916," ","Fund-82099",0.00511848048480942," ","Fund-75935",0.0394708532510836," ","Fund-70982",0.0185318094178835," ","Fund-82134",0.000500495295868003," ","Fund-42988",0.0167567332136043," ","Fund-80194",0.0256151052670476," ","Fund-77882",0.00708807309451487," ","Fund-76530",0.000596634649128591," ",NA,NA," ",NA,NA," "
"812",NA,NA," ",NA,NA," ",NA,NA," ","Fund-808",0.00464101481867507," ","Fund-4604",0.028257630912598," ","Fund-1704",0.0181196621276903," ","Fund-34030",0.0198539404038852," ","Fund-4581",0.0184929048293313," ","Fund-71553",0.0460599500570644," ","Fund-45766",0.0283611581461718," ","Fund-456",0.0285286892113618," ","Fund-1933",0.0398012892283717," ","Fund-71662",0.0321830472352902," ","Fund-77878",0.00508139597378505," ","Fund-78004",0.0394183968055244," ","Fund-83087",0.0185311988554011," ","Fund-40172",0.000485054003110372," ","Fund-70345",0.01674779843822," ","Fund-52354",0.0255717397681618," ","Fund-49389",0.00707733820439806," ","Fund-42982",0.000586972401846699," ",NA,NA," ",NA,NA," "
"813",NA,NA," ",NA,NA," ",NA,NA," ","Fund-1465",0.00464059635648509," ","Fund-2208",0.0282532571373498," ","Fund-2802",0.0180765579020233," ","Fund-3350",0.0198502000941406," ","Fund-4671",0.0184696469659918," ","Fund-71303",0.0460433129679317," ","Fund-2134",0.02834689183678," ","Fund-33937",0.0285196923751554," ","Fund-36803",0.0397891528318604," ","Fund-78400",0.032180039496716," ","Fund-75464",0.0050752472299813," ","Fund-78280",0.0393969084611031," ","Fund-71650",0.0185307755179647," ","Fund-72365",0.000482312204433472," ","Fund-1775",0.0167266291897246," ","Fund-72530",0.0255631690199269," ","Fund-42156",0.00706552855382994," ","Fund-75931",0.000583694543054429," ",NA,NA," ",NA,NA," "
"814",NA,NA," ",NA,NA," ",NA,NA," ","Fund-2232",0.00463555792727553," ","Fund-2559",0.0281317708077021," ","Fund-5138",0.0180296297051737," ","Fund-70924",0.0198102392732704," ","Fund-37312",0.018457104962357," ","Fund-1067",0.0460171169056996," ","Fund-71859",0.0283193819269169," ","Fund-46914",0.0285069154294068," ","Fund-37481",0.039775966202587," ","Fund-52504",0.0321566985539413," ","Fund-52511",0.00504600573912621," ","Fund-43494",0.0393347223733135," ","Fund-77345",0.0185246389554086," ","Fund-5159",0.000466281420538291," ","Fund-57917",0.0167175134428667," ","Fund-35775",0.0255550940398452," ","Fund-166",0.00703947396394075," ","Fund-49389",0.000564734370274039," ",NA,NA," ",NA,NA," "
"815",NA,NA," ",NA,NA," ",NA,NA," ","Fund-1084",0.00462385161115888," ","Fund-4344",0.0281066060018942," ","Fund-3053",0.0180281258639594," ","Fund-4558",0.0197808665809762," ","Fund-3166",0.0184563017084269," ","Fund-72612",0.0459992404621897," ","Fund-71814",0.028318623223853," ","Fund-4678",0.0284935381600258," ","Fund-71929",0.0397375284568784," ","Fund-72998",0.0321536503916664," ","Fund-73066",0.00503035809795283," ","Fund-35379",0.0393069877171939," ","Fund-76647",0.0185144540946443," ","Fund-54095",0.000465109536010728," ","Fund-70920",0.0167130583881136," ","Fund-49304",0.0254828032887759," ","Fund-70617",0.00703467974681604," ","Fund-76040",0.000535391354209115," ",NA,NA," ",NA,NA," "
"816",NA,NA," ",NA,NA," ",NA,NA," ","Fund-1324",0.00459302310682196," ","Fund-71024",0.0280074454954253," ","Fund-2302",0.0180214686627817," ","Fund-4626",0.0197525115138651," ","Fund-70044",0.0184516721041709," ","Fund-72999",0.0459407681711295," ","Fund-4244",0.0283018828180244," ","Fund-58002",0.0284590836215073," ","Fund-46539",0.0397034723086062," ","Fund-52502",0.0321483554215806," ","Fund-70977",0.00501806478290808," ","Fund-77950",0.0392910260109986," ","Fund-77988",0.0185116620073903," ","Fund-76040",0.000443793668135341," ","Fund-57119",0.0167097860633788," ","Fund-70528",0.0254333059163817," ","Fund-2261",0.00699990440664713," ","Fund-37728",0.000535180909361046," ",NA,NA," ",NA,NA," "
"817",NA,NA," ",NA,NA," ",NA,NA," ","Fund-2579",0.00458293190200497," ","Fund-2013",0.0279568827841408," ","Fund-4342",0.018003881742641," ","Fund-1425",0.01974633429586," ","Fund-3972",0.0184513284016857," ","Fund-34",0.0459078564166025," ","Fund-40703",0.028268853511732," ","Fund-36134",0.0284579022136166," ","Fund-70051",0.039701059883478," ","Fund-77518",0.032139712095999," ","Fund-72308",0.00501450086980972," ","Fund-80200",0.0392582943347874," ","Fund-70672",0.0184974830007335," ","Fund-82706",0.000428736609588559," ","Fund-58127",0.0166984890596303," ","Fund-71650",0.0253940209487029," ","Fund-33819",0.00699380724494078," ","Fund-74324",0.000525243588806734," ",NA,NA," ",NA,NA," "
"818",NA,NA," ",NA,NA," ",NA,NA," ","Fund-894",0.00455882955202791," ","Fund-2024",0.0279421678544283," ","Fund-70616",0.017923460927842," ","Fund-33880",0.0197307518727541," ","Fund-33513",0.0184505612780693," ","Fund-34141",0.0459071539567799," ","Fund-52378",0.028264423707996," ","Fund-75354",0.028438796271922," ","Fund-45838",0.0396966638265161," ","Fund-70231",0.0320821537719597," ","Fund-34628",0.00497625800758693," ","Fund-82856",0.0392206970892332," ","Fund-2759",0.0184381272088978," ","Fund-41024",0.000413461502567331," ","Fund-57731",0.0166905998347075," ","Fund-78171",0.0253892242803256," ","Fund-34215",0.00697037421798827," ","Fund-2212",0.000523490810162565," ",NA,NA," ",NA,NA," "
"819",NA,NA," ",NA,NA," ",NA,NA," ","Fund-576",0.00453962912530896," ","Fund-2177",0.0279388700643384," ","Fund-2577",0.0179043573909319," ","Fund-1030",0.0197250250902557," ","Fund-496",0.0184269602346863," ","Fund-70683",0.045904589667395," ","Fund-74843",0.0282361371809822," ","Fund-39042",0.0284227003980978," ","Fund-39235",0.0396809622212321," ","Fund-82703",0.0320418590396582," ","Fund-51343",0.00491192144954013," ","Fund-77946",0.0392063810368281," ","Fund-70896",0.0184324744130526," ","Fund-54462",0.000400728101436338," ","Fund-38989",0.016672627452536," ","Fund-74161",0.025381907737759," ","Fund-80199",0.0069626294588276," ","Fund-82632",0.000522263883636842," ",NA,NA," ",NA,NA," "
"820",NA,NA," ",NA,NA," ",NA,NA," ","Fund-4534",0.004537908571054," ","Fund-57876",0.027937932806776," ","Fund-54651",0.0178940782797452," ","Fund-2383",0.0197051041776907," ","Fund-34832",0.0183964615974342," ","Fund-74976",0.045801626156338," ","Fund-1644",0.0282304426542134," ","Fund-70896",0.0284225270130864," ","Fund-47058",0.0395751618798225," ","Fund-75479",0.0320338651690837," ","Fund-49790",0.00488485035165051," ","Fund-83285",0.0391957897359588," ","Fund-39348",0.0184292107883218," ","Fund-70694",0.000395139866876384," ","Fund-71265",0.0166591733600284," ","Fund-35296",0.0253735735886226," ","Fund-80644",0.00694386497717811," ","Fund-75596",0.000518154325764267," ",NA,NA," ",NA,NA," "
"821",NA,NA," ",NA,NA," ",NA,NA," ","Fund-51227",0.00451403170269059," ","Fund-1820",0.0279354178281443," ","Fund-33647",0.0178934711737685," ","Fund-2384",0.0196624716932505," ","Fund-54638",0.0183803960356886," ","Fund-36850",0.0457960722393173," ","Fund-4918",0.0282215551126502," ","Fund-34553",0.0284096395459681," ","Fund-35119",0.039566569332049," ","Fund-38851",0.0320306171906262," ","Fund-52756",0.00486690413714685," ","Fund-83145",0.0391748610758477," ","Fund-70046",0.0184248650260534," ","Fund-71784",0.00038596644831592," ","Fund-58124",0.0166263977372565," ","Fund-72200",0.0253655083057347," ","Fund-71475",0.00692445845749059," ",NA,NA," ",NA,NA," ",NA,NA," "
"822",NA,NA," ",NA,NA," ",NA,NA," ","Fund-71878",0.00444531986394961," ","Fund-1819",0.0278943239236891," ","Fund-73798",0.0178846035976393," ","Fund-39206",0.0196355227096942," ","Fund-44208",0.0183656338843323," ","Fund-82850",0.0457717291550404," ","Fund-35452",0.0282166720855895," ","Fund-4504",0.0284068888978125," ","Fund-40379",0.0395517168909742," ","Fund-56822",0.0320077416529132," ","Fund-72220",0.00486484703588444," ","Fund-82566",0.0391703637080664," ","Fund-44257",0.0183984070350306," ","Fund-33440",0.000385780690247629," ","Fund-33819",0.0166119025035887," ","Fund-4096",0.0253566992782212," ","Fund-2110",0.00691739408114397," ",NA,NA," ",NA,NA," ",NA,NA," "
"823",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-78097",0.0278885304972721," ","Fund-4767",0.0178757321755814," ","Fund-4648",0.0196310250222391," ","Fund-45793",0.0183590384573951," ","Fund-78296",0.0457523872671219," ","Fund-41333",0.028209438113734," ","Fund-70026",0.0283726119880749," ","Fund-36675",0.0395145928241018," ","Fund-52856",0.0319957933073619," ","Fund-73753",0.0048525451784082," ","Fund-53672",0.0391598833366127," ","Fund-57229",0.0183841583496433," ","Fund-39264",0.000384084279795766," ","Fund-72868",0.0165801064431172," ","Fund-36491",0.0253548857462864," ","Fund-71123",0.00690359532063347," ",NA,NA," ",NA,NA," ",NA,NA," "
"824",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-242",0.0278432964232708," ","Fund-2947",0.0178225565146459," ","Fund-34055",0.0196262091840679," ","Fund-74444",0.0183280139733932," ","Fund-72568",0.0457489812370283," ","Fund-57323",0.0281887070525077," ","Fund-442",0.0283492870822301," ","Fund-52224",0.0394475322333719," ","Fund-48834",0.0319917208928002," ","Fund-74948",0.0048264821978609," ","Fund-54298",0.0391457297963329," ","Fund-33513",0.0183801332556811," ","Fund-75604",0.000371267976036371," ","Fund-82885",0.0165791375570983," ","Fund-77802",0.0253529178268175," ","Fund-4882",0.0069004515577799," ",NA,NA," ",NA,NA," ",NA,NA," "
"825",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-71770",0.0278432964232708," ","Fund-3811",0.0178011555421259," ","Fund-1692",0.0196121250013349," ","Fund-44206",0.0183191998354925," ","Fund-39824",0.0457208500374939," ","Fund-39481",0.0281413348984259," ","Fund-2385",0.0283460762883862," ","Fund-35664",0.0394398063721859," ","Fund-48835",0.0319917208928002," ","Fund-1991",0.00479165470178282," ","Fund-78160",0.0391337502482937," ","Fund-82632",0.018375236625314," ","Fund-79511",0.000367793229656116," ","Fund-4075",0.0165761929701114," ","Fund-49303",0.0253523341511691," ","Fund-5217",0.00688738880711887," ",NA,NA," ",NA,NA," ",NA,NA," "
"826",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-1940",0.0278256144400389," ","Fund-3475",0.0177909071865002," ","Fund-34539",0.0195950079375447," ","Fund-70188",0.0183187666639738," ","Fund-72582",0.0457061810811857," ","Fund-76488",0.0281259529440852," ","Fund-71341",0.0283367027865143," ","Fund-70118",0.0394268516143419," ","Fund-2334",0.031988232625254," ","Fund-44775",0.00476075775387412," ","Fund-76598",0.0391000920649285," ","Fund-44138",0.0183392568902485," ","Fund-75724",0.00036539688769321," ","Fund-33818",0.0165637303938236," ","Fund-70039",0.0253401862684686," ","Fund-71476",0.00688048356572717," ",NA,NA," ",NA,NA," ",NA,NA," "
"827",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-4881",0.0277996204602325," ","Fund-79651",0.0177474338588225," ","Fund-2852",0.0195616127355552," ","Fund-76569",0.0182757824951109," ","Fund-1624",0.0456269050902728," ","Fund-5002",0.0281227149373266," ","Fund-70258",0.0283310335275348," ","Fund-57935",0.039423205433084," ","Fund-44835",0.0319829567554466," ","Fund-72224",0.00474606984099078," ","Fund-74505",0.039095985506659," ","Fund-39826",0.0183374905038864," ","Fund-37550",0.000357057036452509," ","Fund-57168",0.0165581355254134," ","Fund-44175",0.0253313344323684," ","Fund-80645",0.00686935478718348," ",NA,NA," ",NA,NA," ",NA,NA," "
"828",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-1791",0.0277833863930204," ","Fund-73395",0.0177474320950324," ","Fund-70736",0.0195331080198496," ","Fund-51463",0.0182334981188761," ","Fund-43554",0.0456084878451083," ","Fund-5184",0.0281110016292835," ","Fund-33837",0.0282825388494998," ","Fund-54020",0.0394205267691804," ","Fund-76718",0.03198245284568," ","Fund-49683",0.00468204442360539," ","Fund-70112",0.0390373672500585," ","Fund-78872",0.0183303429495004," ","Fund-52242",0.00035618336186169," ","Fund-50827",0.0165188525677202," ","Fund-70778",0.0253228910747688," ","Fund-82984",0.00686000808806234," ",NA,NA," ",NA,NA," ",NA,NA," "
"829",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-1963",0.0277742590707128," ","Fund-3062",0.0177364468440897," ","Fund-3516",0.0195099287880291," ","Fund-34261",0.0181837125504976," ","Fund-1451",0.0455601283102821," ","Fund-42887",0.0280630731521798," ","Fund-50849",0.0282613768086159," ","Fund-76834",0.0393410779765249," ","Fund-39495",0.0319638982808149," ","Fund-41132",0.00463515535839067," ","Fund-52613",0.0390363314272805," ","Fund-80422",0.0183146250287666," ","Fund-74889",0.000323103060486176," ","Fund-81021",0.0165188525677202," ","Fund-36062",0.0253016538041553," ","Fund-80077",0.00685200813314225," ",NA,NA," ",NA,NA," ",NA,NA," "
"830",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-70153",0.0277527019106146," ","Fund-458",0.0176765281982108," ","Fund-73354",0.0194987170909295," ","Fund-1188",0.0181802704968133," ","Fund-1540",0.0455039708042742," ","Fund-43540",0.0280432408249472," ","Fund-52453",0.0282226453710911," ","Fund-79806",0.0393293950080122," ","Fund-41676",0.0319543234366154," ","Fund-71847",0.00459362504343422," ","Fund-72095",0.0390313894410268," ","Fund-72975",0.0183025573305976," ","Fund-77456",0.000279303380655276," ","Fund-75988",0.0165090860225305," ","Fund-47112",0.0252731661547872," ","Fund-75920",0.00684241657133223," ",NA,NA," ",NA,NA," ",NA,NA," "
"831",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-41680",0.0277137065745346," ","Fund-4125",0.0176312375435497," ","Fund-34221",0.0194959575755441," ","Fund-40421",0.0181715566167472," ","Fund-33604",0.045503727053902," ","Fund-71207",0.0280415884729232," ","Fund-54597",0.0282174269685537," ","Fund-41023",0.0393259786021275," ","Fund-57314",0.0319408146632535," ","Fund-50544",0.00458368312092172," ","Fund-82906",0.0390294054914208," ","Fund-72973",0.0183015291100094," ","Fund-72909",0.000270975155096043," ","Fund-71122",0.0164881033483819," ","Fund-2076",0.0252708691682014," ","Fund-34909",0.00683505018554912," ",NA,NA," ",NA,NA," ",NA,NA," "
"832",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-1264",0.0276543790573957," ","Fund-2831",0.0176310784942722," ","Fund-1778",0.0194889948944616," ","Fund-4573",0.0181576601690786," ","Fund-2433",0.0454223342103316," ","Fund-5192",0.0280411915219429," ","Fund-4194",0.0282136271951197," ","Fund-35249",0.039310144992046," ","Fund-74211",0.0319272785646052," ","Fund-78406",0.00457404621823546," ","Fund-36736",0.0390166568410644," ","Fund-38728",0.0182986915407643," ","Fund-39128",0.000269940645560045," ","Fund-42613",0.0164806041573436," ","Fund-35363",0.0252294821059513," ","Fund-75724",0.00683366194563248," ",NA,NA," ",NA,NA," ",NA,NA," "
"833",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-4004",0.0276489870977345," ","Fund-73109",0.0176021075682583," ","Fund-1533",0.0194258067651199," ","Fund-34993",0.0181045520888844," ","Fund-38061",0.0454221237168032," ","Fund-2133",0.0280411082903998," ","Fund-70945",0.0282098316322757," ","Fund-1176",0.0392493410476866," ","Fund-71899",0.0319221601116669," ","Fund-78864",0.00452891563653247," ","Fund-78559",0.0389973503530795," ","Fund-36376",0.0182939604734535," ","Fund-39493",0.000267404571773906," ","Fund-71119",0.016474792404356," ","Fund-4019",0.0251947264756735," ","Fund-42157",0.00683099186345495," ",NA,NA," ",NA,NA," ",NA,NA," "
"834",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-1401",0.0276239722144618," ","Fund-71952",0.0175965891233256," ","Fund-70735",0.0194009399783861," ","Fund-33324",0.0180814402847869," ","Fund-70040",0.0454096858988674," ","Fund-70414",0.0280374442267359," ","Fund-4195",0.0281432531202526," ","Fund-34560",0.0392137072073714," ","Fund-48060",0.0319150747216037," ","Fund-83146",0.00451018680741825," ","Fund-72010",0.0389904465261319," ","Fund-75528",0.0182930138397077," ","Fund-83018",0.000258981082335051," ","Fund-37240",0.0164498297357191," ","Fund-76544",0.0251905714229368," ","Fund-76534",0.00681305710592397," ",NA,NA," ",NA,NA," ",NA,NA," "
"835",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-2992",0.0276193839877553," ","Fund-3045",0.0175840305813638," ","Fund-70751",0.0193909154977432," ","Fund-987",0.0180567419799448," ","Fund-72098",0.0454053257692958," ","Fund-230",0.0280319940783866," ","Fund-35221",0.0281196544331341," ","Fund-77088",0.0391865380407865," ","Fund-71350",0.0318965820343126," ","Fund-54276",0.00446603244972875," ","Fund-70998",0.0389865855708026," ","Fund-70418",0.0182863808684206," ","Fund-82233",0.000250929392993758," ","Fund-78216",0.0164457991334549," ","Fund-49687",0.0251872213337768," ","Fund-71120",0.00679527198957082," ",NA,NA," ",NA,NA," ",NA,NA," "
"836",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-2071",0.0275614281278786," ","Fund-4601",0.0175668134789875," ","Fund-38759",0.0193337603245439," ","Fund-71045",0.0180526881548828," ","Fund-36641",0.045399875592777," ","Fund-1930",0.0279922778001398," ","Fund-70025",0.0280916857690879," ","Fund-70759",0.0391559532761511," ","Fund-51533",0.0318529475114843," ","Fund-70783",0.00446556018682034," ","Fund-82636",0.0389693195458761," ","Fund-79261",0.018282318025801," ","Fund-79383",0.000248764144501811," ","Fund-53085",0.016416442328494," ","Fund-70619",0.0251740624233182," ","Fund-78817",0.00679130705355546," ",NA,NA," ",NA,NA," ",NA,NA," "
"837",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-4031",0.0275478321131198," ","Fund-1580",0.0175236551433749," ","Fund-1026",0.0193099156367577," ","Fund-35076",0.0180495247203007," ","Fund-38526",0.0453976122081114," ","Fund-74457",0.0279520884984223," ","Fund-2185",0.0280819044301372," ","Fund-50093",0.0391320655073477," ","Fund-74342",0.031850471813546," ","Fund-40714",0.00443965793341193," ","Fund-4382",0.038966904393437," ","Fund-35149",0.0182797862250814," ","Fund-80179",0.000232751997735625," ","Fund-61",0.0163947525310448," ","Fund-4372",0.0251541985189195," ","Fund-72594",0.00678708007511363," ",NA,NA," ",NA,NA," ",NA,NA," "
"838",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-2018",0.0275194464162732," ","Fund-39866",0.0175111411206829," ","Fund-3161",0.0193081827562496," ","Fund-4314",0.0180321831928538," ","Fund-4461",0.0453914159091411," ","Fund-38022",0.0279518844509166," ","Fund-39334",0.0280728805851226," ","Fund-39400",0.0391058744667596," ","Fund-57548",0.0318427508295376," ","Fund-35602",0.00441534307803412," ","Fund-44730",0.0389523072792206," ","Fund-77669",0.0182512792347441," ","Fund-56931",0.00016964903336627," ","Fund-71031",0.0163818833821871," ","Fund-39825",0.0251507737729528," ","Fund-72421",0.00677950896768667," ",NA,NA," ",NA,NA," ",NA,NA," "
