"","Date","Close.price","Return"
"104","20/04/1992",410.179993,-0.0146536129880215
"105","22/04/1992",409.809998,-0.000902030831133271
"106","24/04/1992",409.019989,-0.00192774457396228
"107","28/04/1992",409.109985,0.00022002836638868
"108","30/04/1992",414.950012,0.0142749559143613
"109","04/05/1992",416.910004,0.00472344124188151
"110","06/05/1992",416.790009,-0.00028781991040927
"111","08/05/1992",416.049988,-0.00177552480630605
"112","12/05/1992",416.290009,0.000576904234882436
"113","14/05/1992",413.140015,-0.00756682584712232
"114","18/05/1992",412.809998,-0.000798801829931639
"115","20/05/1992",415.390015,0.00624988981008157
"116","22/05/1992",414.019989,-0.00329816786761228
"117","27/05/1992",412.170013,-0.00446832532039898
"118","29/05/1992",415.350006,0.00771524589296124
"119","02/06/1992",413.5,-0.00445408925791613
"120","04/06/1992",413.26001,-0.000580386940749689
"121","08/06/1992",413.359985,0.000241917915067447
"122","10/06/1992",407.25,-0.0147812686803731
"123","12/06/1992",409.76001,0.00616331491712718
"124","16/06/1992",408.320007,-0.00351425948081185
"125","18/06/1992",400.959991,-0.0180251172458468
"126","22/06/1992",403.399994,0.00608540267051239
"127","24/06/1992",403.839996,0.00109073377923741
"128","26/06/1992",403.450012,-0.000965689391498437
"129","30/06/1992",408.140015,0.01162474373653
"130","02/07/1992",411.769989,0.00889394292789447
"131","07/07/1992",409.160004,-0.00633845367492281
"132","09/07/1992",414.230011,0.0123912575775613
"133","13/07/1992",414.869995,0.00154499669991326
"134","15/07/1992",417.100006,0.00537520434564076
"135","17/07/1992",415.619995,-0.00354833607938143
"136","21/07/1992",413.76001,-0.00447520577059823
"137","23/07/1992",412.079987,-0.00406038031563272
"138","27/07/1992",411.540009,-0.00131037181381011
"139","29/07/1992",422.230011,0.0259756081212508
"140","31/07/1992",424.209991,0.00468933981104436
"141","04/08/1992",424.359985,0.000353584317159594
"142","06/08/1992",420.589996,-0.0088839408362219
"143","10/08/1992",419.420013,-0.0027817661169478
"144","12/08/1992",417.779999,-0.00391019491003641
"145","14/08/1992",419.910004,0.00509838911651683
"146","18/08/1992",421.339996,0.0034054725688315
"147","20/08/1992",418.26001,-0.00730997775962372
"148","24/08/1992",410.720001,-0.0180270855920459
"149","26/08/1992",413.51001,0.00679297086386588
"150","28/08/1992",414.839996,0.00321633326361304
"151","01/09/1992",416.070007,0.00296502509849605
"152","03/09/1992",417.980011,0.00459058323807526
"153","08/09/1992",414.440002,-0.00846932606066653
"154","10/09/1992",419.950012,0.013295072805255
"155","14/09/1992",425.269989,0.012668119652298
"156","16/09/1992",419.920013,-0.012580187030315
"157","18/09/1992",422.929993,0.00716798415606834
"158","22/09/1992",417.140015,-0.0136901569901192
"159","24/09/1992",418.470001,0.00318834432606518
"160","28/09/1992",416.619995,-0.00442088081721304
"161","30/09/1992",417.799988,0.00283230045163818
"162","02/10/1992",410.470001,-0.0175442489481353
"163","06/10/1992",407.179993,-0.00801522155574041
"164","08/10/1992",407.75,0.00139988950783243
"165","12/10/1992",407.440002,-0.000760264868179039
"166","14/10/1992",409.369995,0.004736876572075
"167","16/10/1992",411.730011,0.0057649950627181
"168","20/10/1992",415.480011,0.00910791028055513
"169","22/10/1992",414.899994,-0.00139601661847455
"170","26/10/1992",418.160004,0.00785733923148735
"171","28/10/1992",420.130005,0.00471111770890453
"172","30/10/1992",418.679993,-0.00345134121044266
"173","03/11/1992",419.920013,0.00296173693687818
"174","05/11/1992",418.339996,-0.00376266181912122
"175","09/11/1992",418.589996,0.000597600043960478
"176","11/11/1992",422.200012,0.00862422904153703
"177","13/11/1992",422.429993,0.00054472049612353
"178","17/11/1992",419.269989,-0.00748053891144995
"179","19/11/1992",423.609985,0.0103513156530743
"180","23/11/1992",425.119995,0.00356462324654605
"181","25/11/1992",429.190002,0.00957378398538977
"182","30/11/1992",431.350006,0.0050327453806811
"183","02/12/1992",429.890015,-0.0033847014714079
"184","04/12/1992",432.059998,0.0050477632052004
"185","08/12/1992",436.98999,0.0114104337888739
"186","10/12/1992",434.640015,-0.00537764034366095
"187","14/12/1992",432.839996,-0.004141401936957
"188","16/12/1992",431.519989,-0.00304964192819179
"189","18/12/1992",441.279999,0.0226177471468187
"190","22/12/1992",440.309998,-0.00219815310505378
"191","24/12/1992",439.769989,-0.00122642911233639
"192","29/12/1992",437.980011,-0.00407025955561513
"193","31/12/1992",435.709991,-0.00518293059725961
"194","05/01/1993",434.339996,-0.00314428181198168
"195","07/01/1993",430.730011,-0.00831142660875284
"196","11/01/1993",430.950012,0.000510763110026291
"197","13/01/1993",433.029999,0.00482651570270742
"198","15/01/1993",437.149994,0.00951434082976776
"199","19/01/1993",435.130005,-0.00462081442920026
"200","21/01/1993",435.48999,0.000827304474211088
"201","25/01/1993",440.01001,0.0103791593464642
"202","27/01/1993",438.109985,-0.00431814039866962
"203","29/01/1993",438.779999,0.00152932830325692
"204","02/02/1993",442.549988,0.00859198005513462
"205","04/02/1993",449.559998,0.0158400411028823
"206","08/02/1993",447.850006,-0.00380370141384334
"207","10/02/1993",446.230011,-0.00361727135937562
"208","12/02/1993",444.579987,-0.00369769840513923
"209","17/02/1993",433.299988,-0.0253722599528531
"210","19/02/1993",434.220001,0.00212327031036064
"211","23/02/1993",434.799988,0.00133569849077486
"212","25/02/1993",442.339996,0.0173413252256116
"213","01/03/1993",442.01001,-0.000746000820599502
"214","03/03/1993",449.26001,0.0164023434672893
"215","05/03/1993",446.109985,-0.0070115855626679
"216","09/03/1993",454.399994,0.0185828815286437
"217","11/03/1993",453.720001,-0.00149646348806942
"218","15/03/1993",451.429993,-0.00504718327372122
"219","17/03/1993",448.309998,-0.00691135956489275
"220","19/03/1993",450.179993,0.00417120967264273
"221","23/03/1993",448.76001,-0.00315425612439424
"222","25/03/1993",450.880005,0.00472411746314028
"223","29/03/1993",450.769989,-0.000244002836186974
"224","31/03/1993",451.670013,0.00199663691453056
"225","02/04/1993",441.390015,-0.0227599745480557
"226","06/04/1993",441.160004,-0.00052110603362876
"227","08/04/1993",441.839996,0.00154137273060684
"228","13/04/1993",449.220001,0.0167028903377051
"229","15/04/1993",448.399994,-0.0018254018035142
"230","19/04/1993",447.459991,-0.00209634926979951
"231","21/04/1993",443.630005,-0.00855939319053001
"232","23/04/1993",437.029999,-0.0148772759407921
"233","27/04/1993",438.01001,0.00224243416296921
"234","29/04/1993",438.890015,0.00200909791993098
"235","03/05/1993",442.459991,0.00813410166098216
"236","05/05/1993",444.519989,0.00465578366835895
"237","07/05/1993",442.309998,-0.00497163469514983
"238","11/05/1993",444.359985,0.00463472905715312
"239","13/05/1993",439.230011,-0.0115446353703518
"240","17/05/1993",440.369995,0.00259541463800383
"241","19/05/1993",447.570007,0.0163499150299737
"242","21/05/1993",445.839996,-0.00386534167379982
"243","25/05/1993",448.850006,0.0067513234052694
"244","27/05/1993",452.410004,0.00793137563197455
"245","01/06/1993",453.829987,0.00313870822361384
"246","03/06/1993",452.48999,-0.00295264094128722
"247","07/06/1993",447.690002,-0.010607942951401
"248","09/06/1993",445.779999,-0.0042663516975302
"249","11/06/1993",447.26001,0.00332004801319052
"250","15/06/1993",446.269989,-0.00221352452234669
"251","17/06/1993",448.540009,0.00508665170402023
"252","21/06/1993",446.220001,-0.00517235464718591
"253","23/06/1993",443.190002,-0.0067903702057498
"254","25/06/1993",447.600006,0.00995059450822189
"255","29/06/1993",450.690002,0.00690347622560128
"256","01/07/1993",449.019989,-0.00370545828083402
"257","06/07/1993",441.429993,-0.0169034701927268
"258","08/07/1993",448.640015,0.0163333305718536
"259","12/07/1993",448.980011,0.000757836993207084
"260","14/07/1993",450.079987,0.00244994425820888
"261","16/07/1993",445.75,-0.00962048330311571
"262","20/07/1993",447.309998,0.00349971508693225
"263","22/07/1993",444.51001,-0.00625961416583398
"264","26/07/1993",449.089996,0.0103034485095173
"265","28/07/1993",447.190002,-0.00423076447242876
"266","30/07/1993",448.130005,0.00210202150270788
"267","03/08/1993",449.269989,0.00254386893821135
"268","05/08/1993",448.130005,-0.00253741408932617
"269","09/08/1993",450.720001,0.00577956390132828
"270","11/08/1993",450.459991,-0.000576876995525222
"271","13/08/1993",450.140015,-0.00071033167516088
"272","17/08/1993",453.130005,0.0066423554902133
"273","19/08/1993",456.429993,0.00728265169727615
"274","23/08/1993",455.230011,-0.00262906035625055
"275","25/08/1993",460.130005,0.0107637762924202
"276","27/08/1993",460.540009,0.000891061212145994
"277","31/08/1993",463.559998,0.00655749542055539
"278","02/09/1993",461.299988,-0.00487533438983234
"279","07/09/1993",458.519989,-0.00602644498659721
"280","09/09/1993",457.5,-0.00222452461063805
"281","13/09/1993",462.059998,0.00996720874316948
"282","15/09/1993",461.600006,-0.000995524395080882
"283","17/09/1993",458.829987,-0.00600090763430361
"284","21/09/1993",452.950012,-0.01281514976483
"285","23/09/1993",457.73999,0.0105750698158718
"286","27/09/1993",461.799988,0.00886965982587617
"287","29/09/1993",460.109985,-0.00365959948877259
"288","01/10/1993",461.279999,0.00254290069362439
"289","05/10/1993",461.200012,-0.000173402272314771
"290","07/10/1993",459.179993,-0.00437991966053974
"291","11/10/1993",460.880005,0.00370227803021894
"292","13/10/1993",461.48999,0.00132352237758715
"293","15/10/1993",469.5,0.0173568445114054
"294","19/10/1993",466.209991,-0.00700747390841316
"295","21/10/1993",465.359985,-0.0018232256202334
"296","25/10/1993",464.200012,-0.00249263588918158
"297","27/10/1993",464.609985,0.00088318179535074
"298","29/10/1993",467.829987,0.00693054842547136
"299","02/11/1993",468.440002,0.00130392453872341
"300","04/11/1993",457.48999,-0.0233754844873389
"301","08/11/1993",460.209991,0.00594548746301538
"302","10/11/1993",463.720001,0.00762697479116659
"303","12/11/1993",465.390015,0.00360134131889644
"304","16/11/1993",466.73999,0.00290073907150745
"305","18/11/1993",463.619995,-0.00668465326915735
"306","22/11/1993",459.130005,-0.00968463407191922
"307","24/11/1993",462.359985,0.00703500090350229
"308","29/11/1993",461.899994,-0.000994876319152072
"309","01/12/1993",461.890015,-2.16042436232966e-05
"310","03/12/1993",464.890015,0.00649505272375284
"311","07/12/1993",466.76001,0.00402244604027469
"312","09/12/1993",464.179993,-0.00552750223824872
"313","13/12/1993",465.700012,0.00327463273497863
"314","15/12/1993",461.839996,-0.00828863195305229
"315","17/12/1993",466.380005,0.0098302638128378
"316","21/12/1993",465.299988,-0.0023157446469001
"317","23/12/1993",467.380005,0.00447027090832419
"318","28/12/1993",470.940002,0.00761692190918617
"319","30/12/1993",468.640015,-0.00488382169752488
"320","03/01/1994",465.440002,-0.0068282965550861
"321","05/01/1994",467.549988,0.00453331469348006
"322","07/01/1994",469.899994,0.00502621336822706
"323","11/01/1994",474.130005,0.00900193882530664
"324","13/01/1994",472.470001,-0.00350115787335581
"325","17/01/1994",473.299988,0.00175669777603504
"326","19/01/1994",474.299988,0.00211282490038855
"327","21/01/1994",474.720001,0.000885542927738792
"328","25/01/1994",470.920013,-0.0080046932760266
"329","27/01/1994",477.049988,0.0130170195166457
"330","31/01/1994",481.609985,0.00955874041443217
"331","02/02/1994",482,0.000809815020757831
"332","04/02/1994",469.809998,-0.0252904605809129
"333","08/02/1994",471.049988,0.00263934357565532
"334","10/02/1994",468.929993,-0.00450057330221176
"335","14/02/1994",470.230011,0.00277230720876487
"336","16/02/1994",472.790009,0.0054441399742986
"337","18/02/1994",467.690002,-0.0107870447829197
"338","23/02/1994",470.690002,0.0064145053072997
"339","25/02/1994",466.070007,-0.00981536676022288
"340","01/03/1994",464.440002,-0.0034973394029193
"341","03/03/1994",463.01001,-0.00307895959401006
"342","07/03/1994",466.910004,0.0084231310679439
"343","09/03/1994",467.059998,0.000321248203540403
"344","11/03/1994",466.440002,-0.00132744401716034
"345","15/03/1994",467.01001,0.00122203927098008
"346","17/03/1994",470.899994,0.00832955165136595
"347","21/03/1994",468.540009,-0.00501164797211695
"348","23/03/1994",468.540009,0
"349","25/03/1994",460.579987,-0.0169889910084497
"350","29/03/1994",452.480011,-0.0175864697308267
"351","31/03/1994",445.769989,-0.0148294329846097
"352","05/04/1994",448.290009,0.00565318451709396
"353","07/04/1994",450.880005,0.0057775010551262
"354","11/04/1994",449.869995,-0.00224008602909764
"355","13/04/1994",446.26001,-0.00802450716901004
"356","15/04/1994",446.179993,-0.000179305781846772
"357","19/04/1994",442.540009,-0.00815810672174189
"358","21/04/1994",448.730011,0.0139874403988633
"359","25/04/1994",452.709991,0.00886943128927475
"360","28/04/1994",449.100006,-0.00797416684360297
"361","02/05/1994",453.019989,0.00872853027750797
"362","04/05/1994",451.720001,-0.00286960406067205
"363","06/05/1994",447.820007,-0.00863365357160717
"364","10/05/1994",446.01001,-0.0040417957476383
"365","12/05/1994",443.75,-0.00506717326815154
"366","16/05/1994",444.48999,0.0016675830985915
"367","18/05/1994",453.690002,0.0206979059303452
"368","20/05/1994",454.920013,0.00271112652819716
"369","24/05/1994",454.809998,-0.000241833722096518
"370","26/05/1994",457.059998,0.00494712079746318
"371","31/05/1994",456.5,-0.00122521770106865
"372","02/06/1994",457.649994,0.00251915443592554
"373","06/06/1994",458.880005,0.00268766746667981
"374","08/06/1994",457.059998,-0.0039661937329345
"375","10/06/1994",458.670013,0.00352254628942594
"376","14/06/1994",462.369995,0.00806676236756743
"377","16/06/1994",461.929993,-0.000951623169232696
"378","20/06/1994",455.480011,-0.0139631158351738
"379","22/06/1994",453.089996,-0.0052472445382461
"380","24/06/1994",442.799988,-0.0227107375815907
"381","28/06/1994",446.070007,0.00738486695713281
"382","30/06/1994",444.269989,-0.00403528139474296
"383","05/07/1994",446.369995,0.00472686891303842
"384","07/07/1994",448.380005,0.00450301324577151
"385","11/07/1994",448.059998,-0.000713695964207783
"386","13/07/1994",448.730011,0.00149536446679166
"387","15/07/1994",454.160004,0.0121008019675333
"388","19/07/1994",453.859985,-0.000660601984669773
"389","21/07/1994",452.609985,-0.00275415335414508
"390","25/07/1994",454.25,0.00362346182000373
"391","27/07/1994",452.570007,-0.00369838855255922
"392","29/07/1994",458.26001,0.0125726471308119
"393","02/08/1994",460.559998,0.00501895856022871
"394","04/08/1994",458.399994,-0.0046899513839237
"395","08/08/1994",457.890015,-0.00111251964806958
"396","10/08/1994",460.299988,0.00526321369991001
"397","12/08/1994",461.940002,0.00356292427276794
"398","16/08/1994",465.01001,0.00664590203642956
"399","18/08/1994",463.170013,-0.00395689761603202
"400","22/08/1994",462.320007,-0.00183519221051132
"401","24/08/1994",469.029999,0.0145137391815275
"402","26/08/1994",473.799988,0.0101699017337269
"403","30/08/1994",476.070007,0.00479109129905675
"404","01/09/1994",473.170013,-0.00609152846715666
"405","06/09/1994",471.859985,-0.00276862008159418
"406","08/09/1994",473.140015,0.00271273267641048
"407","12/09/1994",466.209991,-0.014646877838054
"408","14/09/1994",468.799988,0.00555543006370263
"409","16/09/1994",471.190002,0.00509815286087423
"410","20/09/1994",463.359985,-0.0166175363797298
"411","22/09/1994",461.269989,-0.0045105232813748
"412","26/09/1994",460.820007,-0.0009755284556352
"413","28/09/1994",464.839996,0.00872355570273675
"414","30/09/1994",462.709991,-0.00458223263559265
"415","04/10/1994",454.589996,-0.0175487781935533
"416","06/10/1994",452.359985,-0.0049055434999058
"417","10/10/1994",459.040009,0.0147670532794806
"418","12/10/1994",465.470001,0.0140074761980062
"419","14/10/1994",469.100006,0.00779857991320898
"420","18/10/1994",467.660004,-0.00306971217561658
"421","20/10/1994",466.850006,-0.00173202324995059
"422","24/10/1994",460.829987,-0.0128949746655889
"423","26/10/1994",462.619995,0.00388431319683202
"424","28/10/1994",473.769989,0.0241018419448127
"425","01/11/1994",468.420013,-0.0112923488701603
"426","03/11/1994",467.910004,-0.00108878567491943
"427","07/11/1994",463.070007,-0.0103438630476471
"428","09/11/1994",465.399994,0.00503160853602869
"429","11/11/1994",462.350006,-0.00655347666377493
"430","15/11/1994",465.029999,0.00579645931701345
"431","17/11/1994",463.570007,-0.00313956519609393
"432","21/11/1994",458.299988,-0.0113683347076421
"433","23/11/1994",449.929993,-0.0182631359789605
"434","28/11/1994",454.160004,0.00940148704423005
"435","30/11/1994",453.690002,-0.00103488197080437
"436","02/12/1994",453.299988,-0.000859648654986223
"437","06/12/1994",453.109985,-0.000419155096028745
"438","08/12/1994",445.450012,-0.0169053281842817
"439","12/12/1994",449.470001,0.00902455694624615
"440","14/12/1994",454.970001,0.0122366342309017
"441","16/12/1994",458.799988,0.00841810886779748
"442","20/12/1994",457.100006,-0.00370527908557827
"443","22/12/1994",459.679993,0.00564425063691654
"444","27/12/1994",462.470001,0.00606945710600026
"445","29/12/1994",461.170013,-0.00281096719179419
"446","03/01/1995",459.109985,-0.00446695999724511
"447","05/01/1995",460.339996,0.00267912055975006
"448","09/01/1995",460.829987,0.00106441109670619
"449","11/01/1995",461.660004,0.00180113495956147
"450","13/01/1995",465.970001,0.00933586830710165
"451","17/01/1995",470.049988,0.00875590057566811
"452","19/01/1995",466.950012,-0.00659499219049009
"453","23/01/1995",465.820007,-0.00241996995601323
"454","25/01/1995",467.440002,0.00347772739610996
"455","27/01/1995",470.390015,0.00631099817597547
"456","31/01/1995",470.420013,6.37726121801574e-05
"457","02/02/1995",472.790009,0.00503804246100392
"458","06/02/1995",481.140015,0.0176611303983796
"459","08/02/1995",481.190002,0.000103892834604435
"460","10/02/1995",481.459991,0.000561086055150373
"461","14/02/1995",482.549988,0.00226394097199245
"462","16/02/1995",485.220001,0.00553313245549192
"463","21/02/1995",482.720001,-0.00515230203793682
"464","23/02/1995",486.910004,0.00867998630949618
"465","27/02/1995",483.809998,-0.00636669194416473
"466","01/03/1995",485.649994,0.00380313761105855
"467","03/03/1995",485.420013,-0.000473552976096636
"468","07/03/1995",482.119995,-0.00679827347785922
"469","09/03/1995",483.160004,0.00215715799134197
"470","13/03/1995",490.049988,0.0142602532141711
"471","15/03/1995",491.880005,0.00373434760700375
"472","17/03/1995",495.519989,0.00740014630194219
"473","21/03/1995",495.070007,-0.000908100601366479
"474","23/03/1995",495.950012,0.00177753648485535
"475","27/03/1995",503.200012,0.0146184087601151
"476","29/03/1995",503.119995,-0.000159016291915393
"477","31/03/1995",500.709991,-0.00479011771336979
"478","04/04/1995",505.23999,0.00904715120813315
"479","06/04/1995",506.079987,0.0016625702965436
"480","10/04/1995",507.01001,0.00183769962039615
"481","12/04/1995",507.170013,0.000315581540490717
"482","17/04/1995",506.130005,-0.0020506101964668
"483","19/04/1995",504.920013,-0.00239067430906414
"484","21/04/1995",508.48999,0.00707038126452719
"485","25/04/1995",512.099976,0.00709942392376295
"486","27/04/1995",513.549988,0.00283150179253289
"487","01/05/1995",514.26001,0.00138257621768267
"488","03/05/1995",520.47998,0.0120949906254619
"489","05/05/1995",520.119995,-0.000691640435430241
"490","09/05/1995",523.559998,0.00661386417186272
"491","11/05/1995",524.369995,0.00154709489474802
"492","15/05/1995",527.73999,0.00642675025675343
"493","17/05/1995",527.070007,-0.0012695323695292
"494","19/05/1995",519.190002,-0.0149505851126907
"495","23/05/1995",528.590027,0.018105173373504
"496","25/05/1995",528.590027,0
"497","30/05/1995",523.580017,-0.00947806380009508
"498","01/06/1995",533.48999,0.0189273323622663
"499","05/06/1995",535.599976,0.00395506202468754
"500","07/06/1995",533.130005,-0.00461159654719623
"501","09/06/1995",527.940002,-0.00973496698989951
"502","13/06/1995",536.049988,0.0153615675441845
"503","15/06/1995",537.119995,0.00199609555816282
"504","19/06/1995",545.219971,0.0150803844120531
"505","21/06/1995",543.97998,-0.00227429490105757
"506","23/06/1995",549.710022,0.0105335530914208
"507","27/06/1995",542.429993,-0.0132433987168602
"508","29/06/1995",543.869995,0.00265472414612589
"509","03/07/1995",547.090027,0.00592059137220824
"510","06/07/1995",553.98999,0.012612116213919
"511","10/07/1995",557.190002,0.00577629931544443
"512","12/07/1995",560.890015,0.00664048706315423
"513","14/07/1995",559.890015,-0.00178288073108235
"514","18/07/1995",558.460022,-0.00255406055062435
"515","20/07/1995",553.539978,-0.00881002006621701
"516","24/07/1995",556.630005,0.0055823014105767
"517","26/07/1995",561.609985,0.0089466610769573
"518","28/07/1995",562.929993,0.00235039980637075
"519","01/08/1995",559.640015,-0.0058443821450459
"520","03/08/1995",558.75,-0.00159033481549731
"521","07/08/1995",560.030029,0.00229087964205821
"522","09/08/1995",559.710022,-0.000571410430564634
"523","11/08/1995",555.109985,-0.00821860752745274
"524","15/08/1995",558.570007,0.00623303866530156
"525","17/08/1995",559.039978,0.000841382448234507
"526","21/08/1995",558.109985,-0.00166355365733784
"527","23/08/1995",557.140015,-0.00173795493015616
"528","25/08/1995",560.099976,0.00531277761479765
"529","29/08/1995",560,-0.000178496704666853
"530","31/08/1995",561.880005,0.00335715178571427
"531","05/09/1995",569.169983,0.0129742612926758
"532","07/09/1995",570.289978,0.00196776891517847
"533","11/09/1995",573.909973,0.00634763916542114
"534","13/09/1995",578.77002,0.00846830901821605
"535","15/09/1995",583.349976,0.00791325715177837
"536","19/09/1995",584.200012,0.00145716299815191
"537","21/09/1995",583,-0.00205411156342117
"538","25/09/1995",581.809998,-0.00204116981132085
"539","27/09/1995",581.039978,-0.00132349049113445
"540","29/09/1995",584.409973,0.00579993654068334
"541","03/10/1995",582.340027,-0.00354194160885768
"542","05/10/1995",582.630005,0.000497953062738699
"543","09/10/1995",578.369995,-0.00731169003216714
"544","11/10/1995",579.460022,0.00188465343884237
"545","13/10/1995",584.5,0.00869771478385095
"546","17/10/1995",586.780029,0.00390081950384946
"547","19/10/1995",590.650024,0.00659530796676111
"548","23/10/1995",585.059998,-0.00946419330036308
"549","25/10/1995",582.469971,-0.00442694255094156
"550","27/10/1995",579.700012,-0.00475553957785058
"551","31/10/1995",581.5,0.00310503357381342
"552","02/11/1995",589.719971,0.0141358056749785
"553","06/11/1995",588.460022,-0.00213652082676374
"554","08/11/1995",591.710022,0.00552289004944506
"555","10/11/1995",592.719971,0.00170683098553304
"556","14/11/1995",589.289978,-0.00578686929379668
"557","16/11/1995",597.340027,0.0136605903723683
"558","20/11/1995",596.849976,-0.000820388686258222
"559","22/11/1995",598.400024,0.00259704793889459
"560","27/11/1995",601.320007,0.00487965053958628
"561","29/11/1995",607.640015,0.0105102240511348
"562","01/12/1995",606.97998,-0.00108622701551342
"563","05/12/1995",617.679993,0.0176282799310779
"564","07/12/1995",616.169983,-0.00244464774173114
"565","11/12/1995",619.52002,0.00543687146798266
"566","13/12/1995",621.690002,0.00350268260903008
"567","15/12/1995",616.340027,-0.00860553488521454
"568","19/12/1995",611.929993,-0.0071551964935096
"569","21/12/1995",610.48999,-0.00235321526395571
"570","26/12/1995",614.299988,0.00624088529281197
"571","28/12/1995",614.119995,-0.000293005052117934
"572","02/01/1996",620.72998,0.0107633443851636
"573","04/01/1996",617.700012,-0.00488129798402837
