Dates,Daily.Returns,200.MA,Close,200.D.MA.Price,50.D.MA.Price,100.D.MA.Price
05/12/02,-0.012,-0.0755,906.549988,980.554,879.3036047,884.6246039
06/12/02,0.006,-0.0689,912.22998,979.682,880.641405,884.6807037
09/12/02,-0.022,-0.0887,892,978.794,881.7870044,884.7426038
10/12/02,0.014,-0.0749,904.450012,977.707,883.0796045,884.8470038
11/12/02,0.001,-0.0734,904.960022,976.682,884.8630041,885.4140039
12/12/02,-0.004,-0.0759,901.580017,975.658,886.0040051,886.2651044
13/12/02,-0.013,-0.0874,889.47998,974.632,887.477406,887.3039044
16/12/02,0.024,-0.0647,910.400024,973.42,888.8880053,887.7644043
17/12/02,-0.008,-0.0712,902.98999,972.203,891.0844055,888.4816046
18/12/02,-0.013,-0.0823,891.119995,970.987,893.4386047,888.9831042
19/12/02,-0.008,-0.0881,884.25,969.629,895.2900048,888.9047039
20/12/02,0.013,-0.0749,895.76001,968.263,897.4398046,888.7194037
23/12/02,0.002,-0.0719,897.380005,966.92,899.2766052,888.5608038
24/12/02,-0.005,-0.0757,892.469971,965.566,900.5178051,888.6880041
26/12/02,-0.003,-0.0773,889.659973,964.2,901.5384045,888.9703039
27/12/02,-0.016,-0.0909,875.400024,962.878,901.7062036,889.5209039
30/12/02,0.005,-0.0854,879.390015,961.49,902.0138037,889.6792041
31/12/02,0,-0.0836,879.820007,960.056,902.0176037,889.705404
02/01/03,0.033,-0.0517,909.030029,958.627,901.9262036,889.4490039
03/01/03,0,-0.0509,908.590027,957.321,902.1124047,889.452904
06/01/03,0.022,-0.0283,929.01001,956.105,902.4810058,889.5008044
07/01/03,-0.007,-0.0336,922.929993,954.982,903.1384057,889.9488043
08/01/03,-0.014,-0.046,909.929993,953.853,903.9470056,889.9819043
09/01/03,0.019,-0.0264,927.570007,952.743,904.1926049,889.7787042
10/01/03,0,-0.0253,927.570007,951.689,904.9394055,889.7667041
13/01/03,-0.001,-0.0256,926.26001,950.604,905.8478051,889.535404
14/01/03,0.006,-0.0188,931.659973,949.498,906.5588049,889.4237042
15/01/03,-0.014,-0.0318,918.219971,948.423,907.4768042,889.2467041
16/01/03,-0.004,-0.0346,914.599976,947.331,907.8220031,888.8019037
17/01/03,-0.014,-0.047,901.780029,946.277,907.9470031,888.5393036
21/01/03,-0.016,-0.0609,887.619995,945.154,907.6748034,888.0776037
22/01/03,-0.01,-0.0695,878.359985,943.978,906.9520031,887.6056036
23/01/03,0.01,-0.0588,887.340027,942.744,906.4662023,887.2105035
24/01/03,-0.029,-0.0852,861.400024,941.591,906.3182031,886.9059039
27/01/03,-0.016,-0.0987,847.47998,940.246,906.0224035,886.3592041
28/01/03,0.013,-0.0857,858.539978,938.965,905.3130029,886.0538037
29/01/03,0.007,-0.0782,864.359985,937.703,904.8332019,885.7052032
30/01/03,-0.023,-0.0981,844.609985,936.512,904.0350012,885.5573028
31/01/03,0.013,-0.0849,855.700012,935.093,902.7306005,885.0642028
03/02/03,0.005,-0.0786,860.320007,933.741,901.8374011,884.5916027
04/02/03,-0.014,-0.0903,848.200012,932.42,901.1090014,884.0990026
05/02/03,-0.005,-0.0939,843.590027,931.036,899.7900012,883.4865026
06/02/03,-0.006,-0.0985,838.150024,929.714,897.9866015,883.0533032
07/02/03,-0.01,-0.1063,829.690002,928.4,896.1386022,882.5367034
10/02/03,0.008,-0.0983,835.969971,927.083,894.0750024,881.9226037
11/02/03,-0.008,-0.1043,829.200012,925.805,892.5282018,881.5471032
12/02/03,-0.013,-0.1145,818.679993,924.57,890.3348022,881.1445031
13/02/03,-0.002,-0.1148,817.369995,923.336,887.9822021,880.898103
14/02/03,0.021,-0.0945,834.890015,922.038,885.6390014,880.6179028
18/02/03,0.019,-0.0756,851.169983,920.78,883.9218017,880.6298028
19/02/03,-0.007,-0.081,845.130005,919.613,882.593601,880.9486029
20/02/03,-0.01,-0.0886,837.099976,918.472,881.3652013,881.0033032
21/02/03,0.013,-0.0755,848.169983,917.394,879.8626013,880.8248028
24/02/03,-0.018,-0.0915,832.580017,916.388,878.9860009,881.0328027
25/02/03,0.007,-0.0836,838.570007,915.106,877.548601,881.2058026
26/02/03,-0.013,-0.0945,827.549988,913.934,876.2208007,881.1124029
27/02/03,0.012,-0.0827,837.280029,912.797,874.7402001,881.1088031
28/02/03,0.005,-0.0773,841.150024,911.61,873.6962011,881.2921032
03/03/03,-0.008,-0.083,834.809998,910.33,872.3112011,881.6978033
04/03/03,-0.015,-0.0958,821.98999,909.048,870.9476013,882.193103
05/03/03,0.01,-0.0857,829.849976,907.667,869.5650012,882.427503
06/03/03,-0.009,-0.0929,822.099976,906.284,868.4770007,882.9584027
07/03/03,0.008,-0.084,828.890015,904.935,867.0038,883.1402026
10/03/03,-0.026,-0.1065,807.47998,903.68,865.6340002,883.0759027
11/03/03,-0.008,-0.1126,800.72998,902.287,863.9342004,882.7363025
12/03/03,0.004,-0.1073,804.190002,900.805,862.1556005,881.9309021
13/03/03,0.034,-0.0751,831.900024,899.407,860.7314001,881.3726019
14/03/03,0.002,-0.0723,833.27002,898.194,859.7816003,880.899602
17/03/03,0.035,-0.0382,862.789978,897.022,858.8506005,880.3884021
18/03/03,0.004,-0.033,866.450012,896.013,857.9257995,880.0191021
19/03/03,0.009,-0.0235,874.02002,895.009,857.0829992,879.7820025
20/03/03,0.002,-0.0207,875.669983,894.176,855.9831994,879.5608026
21/03/03,0.023,0.0027,895.789978,893.351,855.0379992,879.4925024
24/03/03,-0.035,-0.0318,864.22998,892.58,854.7551989,879.4739019
25/03/03,0.012,-0.0191,874.73999,891.756,853.4883984,879.2139019
26/03/03,-0.005,-0.0236,869.950012,890.992,852.431798,879.1398016
27/03/03,-0.002,-0.0243,868.52002,890.188,851.3055981,878.9322015
28/03/03,-0.006,-0.0292,863.5,889.462,850.042799,878.7598016
31/03/03,-0.018,-0.0456,848.179993,888.678,848.9483996,878.3852014
01/04/03,0.012,-0.0331,858.47998,887.872,847.6199999,877.7835015
02/04/03,0.026,-0.007,880.900024,887.128,846.753999,877.2144012
03/04/03,-0.005,-0.0112,876.450012,886.351,846.6195995,876.7858013
04/04/03,0.003,-0.0076,878.849976,885.548,846.5814001,876.5238012
07/04/03,0.001,-0.0056,879.929993,884.842,846.4115991,876.3649011
08/04/03,-0.002,-0.0067,878.289978,884.21,846.7821984,876.402301
09/04/03,-0.014,-0.02,865.98999,883.656,847.3983984,876.3557006
10/04/03,0.006,-0.013,871.580017,883.022,847.5473986,876.1903003
11/04/03,-0.004,-0.0161,868.299988,882.5,847.6917993,875.8634002
14/04/03,0.019,0.0037,885.22998,881.973,848.1655993,875.4480999
15/04/03,0.006,0.0106,890.809998,881.446,848.7561987,875.2967999
16/04/03,-0.012,-0.0012,879.909973,880.951,849.3659985,875.2375
17/04/03,0.016,0.0148,893.580017,880.508,850.0001977,874.8950995
21/04/03,-0.002,0.0134,892.01001,880.235,850.9999975,874.4932995
22/04/03,0.022,0.0357,911.369995,879.925,852.0771973,874.1078997
23/04/03,0.008,0.0449,919.02002,879.537,853.7107971,873.8928997
24/04/03,-0.008,0.0366,911.429993,879.247,855.3717981,873.95
25/04/03,-0.014,0.0225,898.809998,879.04,857.0163977,873.6755999
28/04/03,0.018,0.0409,914.840027,878.932,858.6189978,873.3005999
29/04/03,0.003,0.0443,917.840027,878.869,860.5683985,873.1036999
30/04/03,-0.001,0.0433,916.919983,878.851,862.2273987,873.0746002
01/05/03,-0.001,0.0426,916.299988,878.846,863.5423987,873.0679999
02/05/03,0.015,0.0582,930.080017,878.923,864.9657984,873.1654999
05/05/03,-0.004,0.054,926.549988,879.043,866.8253992,873.3440002
06/05/03,0.008,0.0627,934.390015,879.268,868.3929993,873.6895001
07/05/03,-0.005,0.0567,929.619995,879.701,870.4291992,873.9889001
08/05/03,-0.01,0.0455,920.27002,880.25,872.250199,874.2354999
09/05/03,0.014,0.0597,933.409973,880.863,874.1045996,874.4223999
12/05/03,0.013,0.0724,945.109985,881.313,876.0271985,874.8616998
13/05/03,-0.003,0.0686,942.299988,881.845,878.1063977,875.2087994
14/05/03,-0.003,0.0646,939.280029,882.293,880.2561975,875.6018994
15/05/03,0.008,0.0727,946.669983,882.494,882.6019983,876.0834998
16/05/03,-0.003,0.0698,944.299988,882.714,884.9383985,876.7076996
19/05/03,-0.025,0.0429,920.77002,882.877,887.3823987,877.1930994
20/05/03,-0.001,0.0415,919.72998,883.058,889.2199988,877.4269995
21/05/03,0.004,0.0454,923.419983,883.335,891.4649988,877.6995996
22/05/03,0.009,0.0544,931.869995,883.779,893.9187989,878.0371997
23/05/03,0.001,0.0555,933.219971,884.141,896.4723987,878.6018994
27/05/03,0.02,0.0758,951.47998,884.423,898.4987977,879.140199
28/05/03,0.002,0.0775,953.219971,884.653,900.8629969,879.8567987
29/05/03,-0.004,0.0732,949.640015,884.876,902.6715967,880.2986981
30/05/03,0.015,0.0887,963.590027,885.105,904.3353968,880.709198
02/06/03,0.004,0.092,967,885.502,906.1267969,881.0549982
03/06/03,0.005,0.0969,971.559998,885.739,907.9533973,881.4956982
04/06/03,0.015,0.1132,986.23999,885.945,909.4687977,882.1119983
05/06/03,0.004,0.1172,990.140015,886.233,911.9089979,882.6986981
06/06/03,-0.002,0.1143,987.76001,886.43,914.2169984,883.3243982
09/06/03,-0.012,0.1007,975.929993,886.682,916.5731983,883.9393982
10/06/03,0.009,0.1105,984.840027,886.814,918.7213978,884.3820984
11/06/03,0.013,0.1246,997.47998,886.925,921.1481983,885.048299
12/06/03,0.001,0.1255,998.51001,887.208,924.1341981,885.877099
13/06/03,-0.01,0.114,988.609985,887.461,926.9347987,886.8443988
16/06/03,0.022,0.1386,1010.73999,887.73,929.0889979,887.8542987
17/06/03,0.001,0.139,1011.659973,888.194,931.7747974,889.1780988
18/06/03,-0.002,0.1366,1010.090027,888.664,934.4309974,890.4212982
19/06/03,-0.015,0.1187,994.700012,889.134,937.0341981,891.9081983
20/06/03,0.001,0.1191,995.690002,889.717,939.3623987,893.3803986
23/06/03,-0.014,0.1027,981.640015,890.229,941.956399,894.7518988
24/06/03,0.002,0.1041,983.450012,890.741,944.1575989,895.9246991
25/06/03,-0.008,0.0944,975.320007,891.189,946.4605994,897.3130994
26/06/03,0.011,0.1057,985.820007,891.55,948.2624,898.5092993
27/06/03,-0.01,0.0945,976.219971,891.932,950.1626001,899.7642993
30/06/03,-0.002,0.0922,974.5,892.266,952.0888001,901.0444989
01/07/03,0.008,0.1004,982.320007,892.703,953.7071998,902.3535987
02/07/03,0.012,0.1126,993.75,893.166,955.5133997,903.7952985
03/07/03,-0.008,0.103,985.700012,893.679,957.1609998,905.4358985
07/07/03,0.019,0.1232,1004.419983,894.24,958.4945996,906.9331989
08/07/03,0.003,0.1262,1007.840027,894.915,960.3543994,908.6853986
09/07/03,-0.006,0.1189,1002.210022,895.738,962.535,910.5769989
10/07/03,-0.013,0.1028,988.700012,896.522,964.2823999,912.4253992
11/07/03,0.01,0.1124,998.140015,897.297,965.6995996,913.9634992
14/07/03,0.006,0.1176,1003.859985,898.191,967.3240003,915.4331995
15/07/03,-0.003,0.1128,1000.419983,899.012,969.0752002,917.0204993
16/07/03,-0.006,0.1049,994.090027,899.739,970.4819995,918.6536994
17/07/03,-0.012,0.0901,981.72998,900.573,971.8328003,920.1128998
18/07/03,0.012,0.102,993.320007,901.405,972.7795996,921.6043994
21/07/03,-0.015,0.085,978.799988,902.132,974.0535998,923.1518994
22/07/03,0.01,0.0944,988.109985,902.887,975.2241992,924.6643994
23/07/03,0.001,0.0939,988.609985,903.732,976.3181994,926.172699
24/07/03,-0.007,0.085,981.599976,904.673,977.1881994,927.6472986
25/07/03,0.017,0.1027,998.679993,905.654,977.9741992,929.1151984
28/07/03,-0.002,0.0991,996.52002,906.655,979.1621985,930.8820984
29/07/03,-0.007,0.0898,989.280029,907.754,980.1591992,932.5487988
30/07/03,-0.002,0.0867,987.48999,908.68,981.0588,934.2205994
31/07/03,0.003,0.0889,990.309998,909.441,982.3931994,935.8065991
01/08/03,-0.01,0.0769,980.150024,910.186,983.8047998,937.6348993
04/08/03,0.003,0.0792,982.820007,910.68,984.9394006,939.4290997
05/08/03,-0.018,0.0594,965.460022,911.294,985.9584009,941.2153998
06/08/03,0.002,0.0607,967.080017,911.725,986.6032019,942.5509998
07/08/03,0.007,0.068,974.119995,912.139,986.9152026,943.8890997
08/08/03,0.004,0.0713,977.590027,912.511,987.3332031,945.0023999
11/08/03,0.003,0.0741,980.590027,912.948,987.8922033,946.1138001
12/08/03,0.01,0.0843,990.349976,913.37,988.2322033,947.1795001
13/08/03,-0.006,0.0767,984.030029,913.909,988.6992029,948.3263001
14/08/03,0.007,0.0833,990.51001,914.341,988.9486035,949.2087006
15/08/03,0,0.0829,990.669983,914.843,989.0340039,950.4715009
18/08/03,0.009,0.0922,999.73999,915.385,989.0446032,951.6308008
19/08/03,0.003,0.0944,1002.349976,915.93,989.2842028,952.9287006
20/08/03,-0.002,0.0914,1000.299988,916.513,989.8126025,954.2670001
21/08/03,0.003,0.0941,1003.27002,917.01,990.1218017,955.635
22/08/03,-0.01,0.0824,993.059998,917.485,990.2376025,957.1859003
25/08/03,0.001,0.0826,993.710022,917.873,990.1286023,958.5317005
26/08/03,0.003,0.0855,996.72998,918.223,990.230603,959.6598005
27/08/03,0,0.085,996.789978,918.693,989.9504028,960.8626001
28/08/03,0.006,0.091,1002.840027,919.203,989.6530029,962.0420002
29/08/03,0.005,0.0959,1008.01001,919.837,989.5080029,963.2711005
02/09/03,0.014,0.1103,1021.98999,920.462,989.7742029,964.5683008
03/09/03,0.004,0.1141,1026.27002,921.159,990.3002026,966.1283008
04/09/03,0.002,0.1152,1027.969971,921.769,991.1928027,967.6752008
05/09/03,-0.006,0.1074,1021.390015,922.36,992.0832019,969.2719007
08/09/03,0.01,0.1177,1031.640015,922.965,993.0046021,970.633501
09/09/03,-0.008,0.1078,1023.169983,923.64,993.9210022,972.0418012
10/09/03,-0.012,0.0939,1010.919983,924.185,994.8600025,973.4744013
11/09/03,0.005,0.0993,1016.419983,924.571,995.5884021,974.647801
12/09/03,0.002,0.1012,1018.630005,925,996.2704017,975.8919007
15/09/03,-0.004,0.0966,1014.809998,925.429,996.7680018,976.9645008
16/09/03,0.014,0.1117,1029.319946,925.936,997.3502015,977.9224006
17/09/03,-0.003,0.1075,1025.969971,926.388,997.8482007,979.1013001
18/09/03,0.013,0.1216,1039.579956,926.837,998.2107996,980.3728998
19/09/03,-0.003,0.1175,1036.300049,927.362,998.9581983,981.6202991
22/09/03,-0.013,0.1022,1022.820007,927.94,999.910199,982.8048993
23/09/03,0.006,0.1083,1029.030029,928.466,1000.403799,983.8638996
24/09/03,-0.019,0.0864,1009.380005,929.078,1000.9072,984.9912
25/09/03,-0.006,0.0793,1003.27002,929.564,1001.0864,985.7841999
26/09/03,-0.006,0.0717,996.849976,930.12,1001.27,986.5514002
29/09/03,0.01,0.0817,1006.580017,930.582,1001.5724,987.1759998
30/09/03,-0.011,0.0697,995.969971,931.091,1001.8376,987.9456
01/10/03,0.022,0.093,1018.219971,931.562,1002.181,988.7025995
02/10/03,0.002,0.0944,1020.23999,932.206,1002.7832,989.5506995
03/10/03,0.009,0.1041,1029.849976,932.755,1003.4158,990.3019996
06/10/03,0.004,0.1082,1034.349976,933.39,1004.3808,991.1774994
07/10/03,0.005,0.1126,1039.25,934.106,1005.094199,992.1281989
08/10/03,-0.005,0.1058,1033.780029,934.881,1005.948799,993.0539991
09/10/03,0.005,0.1103,1038.72998,935.571,1006.838799,993.9487995
10/10/03,-0.001,0.1087,1038.060059,936.278,1007.863599,995.1283991
13/10/03,0.007,0.1156,1045.349976,937.006,1008.8186,996.3116999
14/10/03,0.004,0.1191,1049.47998,937.784,1010.122599,997.5309998
15/10/03,-0.003,0.1152,1046.76001,938.654,1011.455798,998.7070997
16/10/03,0.003,0.1177,1050.069946,939.491,1013.081798,999.8425
17/10/03,-0.01,0.1053,1039.319946,940.343,1014.741597,1000.8284
20/10/03,0.005,0.1102,1044.680054,940.994,1016.045596,1001.689399
21/10/03,0.001,0.1108,1046.030029,941.674,1017.387396,1002.6398
22/10/03,-0.015,0.0935,1030.359985,942.26,1018.696196,1003.4642
23/10/03,0.003,0.0965,1033.77002,942.797,1019.496397,1004.0978
24/10/03,-0.005,0.0906,1028.910034,943.416,1020.491196,1004.7199
27/10/03,0.002,0.0924,1031.130005,943.923,1021.259197,1005.1466
28/10/03,0.015,0.1084,1046.790039,944.44,1022.068397,1005.5565
29/10/03,0.001,0.1091,1048.109985,945.043,1023.009398,1006.146801
30/10/03,-0.001,0.1071,1046.939941,945.625,1023.924598,1006.8686
31/10/03,0.004,0.1104,1050.709961,946.269,1024.857398,1007.4896
03/11/03,0.008,0.1183,1059.02002,946.949,1025.806196,1008.021899
04/11/03,-0.005,0.1113,1053.25,947.736,1027.125397,1008.627
05/11/03,-0.001,0.1088,1051.810059,948.564,1028.316196,1009.2734
06/11/03,0.006,0.1144,1058.050049,949.431,1029.417798,1009.6841
07/11/03,-0.005,0.1083,1053.209961,950.285,1030.642999,1010.148001
10/11/03,-0.006,0.1008,1047.109985,951.244,1031.650398,1010.5792
11/11/03,-0.001,0.0991,1046.569946,952.242,1032.432398,1011.1033
12/11/03,0.011,0.1105,1058.530029,953.182,1032.923997,1011.6121
13/11/03,0,0.1093,1058.410034,954.153,1033.569197,1012.381
14/11/03,-0.008,0.0996,1050.349976,955.222,1034.177998,1013.1306
17/11/03,-0.006,0.0914,1043.630005,956.195,1034.757197,1013.8809
18/11/03,-0.009,0.0805,1034.150024,957.112,1034.996997,1014.459
19/11/03,0.008,0.0881,1042.439941,958.041,1035.216598,1015.0383
20/11/03,-0.008,0.0778,1033.650024,959.036,1035.846997,1015.7177
21/11/03,0.002,0.0784,1035.280029,960.013,1036.191598,1016.231
24/11/03,0.016,0.0947,1052.079956,961.041,1036.524598,1016.6463
25/11/03,0.002,0.0954,1053.890015,962.122,1037.269998,1017.3101
26/11/03,0.004,0.0988,1058.449951,963.245,1037.761399,1017.8048
28/11/03,0,0.0972,1058.199951,964.444,1038.410999,1018.310899
01/12/03,0.011,0.1082,1070.119995,965.648,1038.783398,1018.870798
02/12/03,-0.003,0.1032,1066.619995,966.824,1039.459797,1019.684998
03/12/03,-0.002,0.1,1064.72998,967.901,1040.335797,1020.369798
04/12/03,0.005,0.1039,1069.719971,968.999,1041.049796,1020.978498
05/12/03,-0.008,0.0941,1061.5,970.163,1042.256595,1021.671498
08/12/03,0.007,0.101,1069.300049,971.229,1043.421195,1022.345598
09/12/03,-0.009,0.0903,1060.180054,972.413,1044.870197,1023.221298
10/12/03,-0.001,0.0879,1059.050049,973.521,1045.942197,1023.889899
11/12/03,0.011,0.099,1071.209961,974.678,1047.203799,1024.692399
12/12/03,0.003,0.1007,1074.140015,975.848,1048.263599,1025.523399
15/12/03,-0.006,0.0932,1068.040039,977.013,1049.341599,1026.378699
16/12/03,0.007,0.0991,1075.130005,978.179,1050.1054,1027.2431
17/12/03,0.001,0.0991,1076.47998,979.445,1050.921001,1028.0076
18/12/03,0.012,0.1106,1089.180054,980.678,1051.665601,1028.8072
19/12/03,0,0.1086,1088.660034,982.013,1052.773601,1029.8062
22/12/03,0.004,0.1115,1092.939941,983.312,1053.772202,1030.8179
23/12/03,0.003,0.113,1096.02002,984.74,1054.8698,1031.8442
24/12/03,-0.002,0.1093,1094.040039,986.216,1055.883201,1033.0029
26/12/03,0.002,0.1096,1095.890015,987.665,1056.774402,1034.1151
29/12/03,0.012,0.1218,1109.47998,988.985,1057.757002,1035.4194
30/12/03,0,0.1204,1109.640015,990.366,1058.945203,1036.8434
31/12/03,0.002,0.1213,1111.920044,991.6,1060.351604,1038.1986
02/01/04,-0.003,0.1165,1108.47998,992.828,1061.696404,1039.5419
05/01/04,0.012,0.129,1122.219971,994,1062.945403,1040.8208
06/01/04,0.001,0.1291,1123.670044,995.233,1064.782603,1042.1395
07/01/04,0.002,0.1304,1126.329956,996.372,1066.580603,1043.5359
08/01/04,0.005,0.1345,1131.920044,997.683,1068.529001,1044.894099
09/01/04,-0.009,0.123,1121.859985,998.969,1070.544802,1046.3066
12/01/04,0.005,0.127,1127.22998,1000.228,1072.046201,1047.5278
13/01/04,-0.005,0.1195,1121.219971,1001.522,1073.628601,1048.7766
14/01/04,0.008,0.1274,1130.52002,1002.81,1075.114202,1049.9858
15/01/04,0.001,0.1273,1132.050049,1004.222,1076.710403,1051.2583
16/01/04,0.007,0.1335,1139.829956,1005.59,1078.171003,1052.6482
20/01/04,-0.001,0.131,1138.77002,1006.885,1079.902603,1054.109399
21/01/04,0.008,0.1383,1147.619995,1008.196,1081.641802,1055.5298
22/01/04,-0.003,0.1331,1143.939941,1009.54,1083.433201,1057.0381
23/01/04,-0.002,0.1293,1141.550049,1010.86,1085.2478,1058.449099
26/01/04,0.012,0.1415,1155.369995,1012.176,1087.136602,1059.7845
27/01/04,-0.01,0.1287,1144.050049,1013.623,1089.312603,1061.1183
28/01/04,-0.014,0.1118,1128.47998,1014.986,1091.023003,1062.2961
29/01/04,0.005,0.1159,1134.109985,1016.287,1092.424402,1063.3012
30/01/04,-0.003,0.1116,1131.130005,1017.531,1094.099602,1064.4284
02/02/04,0.004,0.1144,1135.26001,1018.733,1095.849602,1065.4233
03/02/04,0.001,0.1137,1136.030029,1020.009,1097.871802,1066.5442
04/02/04,-0.008,0.1031,1126.52002,1021.222,1099.743604,1067.7953
05/02/04,0.002,0.1039,1128.589966,1022.394,1101.601003,1068.896301
06/02/04,0.013,0.1165,1142.76001,1023.48,1103.467202,1069.9959
09/02/04,-0.003,0.1124,1139.810059,1024.599,1105.280803,1071.2754
10/02/04,0.005,0.1168,1145.540039,1025.741,1106.999204,1072.380302
11/02/04,0.011,0.1274,1157.76001,1026.974,1108.741006,1073.576002
12/02/04,-0.005,0.1205,1152.109985,1028.189,1110.732207,1074.757803
13/02/04,-0.005,0.1131,1145.810059,1029.36,1112.372007,1075.915902
17/02/04,0.01,0.1227,1156.98999,1030.505,1113.955808,1077.145803
18/02/04,-0.004,0.1164,1151.819946,1031.708,1115.801008,1078.425402
19/02/04,-0.004,0.1106,1147.060059,1032.817,1117.443008,1079.849802
20/02/04,-0.003,0.1066,1144.109985,1033.92,1119.154209,1081.287702
23/02/04,-0.003,0.1024,1140.98999,1034.968,1120.650408,1082.760302
24/02/04,-0.002,0.0995,1139.089966,1036.025,1122.266606,1084.104402
25/02/04,0.004,0.1027,1143.670044,1037.119,1123.867405,1085.535602
26/02/04,0.001,0.1028,1144.910034,1038.17,1125.316606,1086.790103
27/02/04,0,0.1018,1144.939941,1039.169,1126.732007,1088.036803
01/03/04,0.01,0.1113,1155.969971,1040.183,1128.270005,1089.187703
02/03/04,-0.006,0.1036,1149.099976,1041.266,1129.886804,1090.403903
03/03/04,0.002,0.1043,1151.030029,1042.278,1131.339204,1091.502402
04/03/04,0.003,0.1069,1154.869995,1043.312,1132.576204,1092.674902
05/03/04,0.002,0.1076,1156.859985,1044.482,1133.900403,1093.836302
08/03/04,-0.008,0.0971,1147.199951,1045.668,1135.178804,1095.024302
09/03/04,-0.006,0.0896,1140.579956,1046.787,1136.202402,1096.042801
10/03/04,-0.015,0.0726,1123.890015,1047.83,1137.133201,1096.953801
11/03/04,-0.015,0.0553,1106.780029,1048.784,1137.693201,1097.725101
12/03/04,0.012,0.0677,1120.569946,1049.56,1137.639202,1098.292202
15/03/04,-0.014,0.0515,1104.48999,1050.397,1137.8578,1099.104702
16/03/04,0.006,0.0566,1110.699951,1051.171,1137.709199,1099.702801
17/03/04,0.012,0.0683,1123.75,1051.907,1137.753599,1100.349501
18/03/04,-0.001,0.0661,1122.319946,1052.691,1137.784199,1101.283401
19/03/04,-0.011,0.0535,1109.780029,1053.444,1137.757197,1102.1689
22/03/04,-0.013,0.0392,1095.400024,1054.062,1137.426199,1102.9776
23/03/04,-0.001,0.0373,1093.949951,1054.588,1136.695798,1103.6203
24/03/04,-0.002,0.0343,1091.329956,1055.119,1136.137598,1104.091899
25/03/04,0.016,0.0507,1109.189941,1055.696,1135.419597,1104.524099
26/03/04,-0.001,0.049,1108.060059,1056.318,1135.178997,1105.146599
29/03/04,0.013,0.0621,1122.469971,1056.871,1134.729797,1105.7201
30/03/04,0.004,0.0657,1127,1057.491,1134.538196,1106.3546
31/03/04,-0.001,0.0643,1126.209961,1058.183,1134.281597,1107.0921
01/04/04,0.005,0.0693,1132.170044,1058.76,1134.030395,1107.836099
02/04/04,0.009,0.0778,1141.810059,1059.363,1133.721396,1108.577299
05/04/04,0.008,0.0854,1150.569946,1060.021,1133.678799,1109.4633
06/04/04,-0.002,0.0824,1148.160034,1060.801,1133.859197,1110.497899
07/04/04,-0.007,0.0744,1140.530029,1061.563,1133.714998,1111.5138
08/04/04,-0.001,0.0724,1139.319946,1062.357,1133.644597,1112.3338
12/04/04,0.005,0.0772,1145.199951,1063.137,1133.861396,1113.142899
13/04/04,-0.014,0.0615,1129.439941,1063.986,1134.083196,1114.091399
14/04/04,-0.001,0.0596,1128.170044,1064.704,1134.049394,1114.949498
15/04/04,0.001,0.0595,1128.839966,1065.464,1133.907595,1115.889698
16/04/04,0.005,0.0641,1134.609985,1066.236,1133.763794,1116.753699
19/04/04,0.001,0.0645,1135.819946,1066.997,1133.925593,1117.763298
20/04/04,-0.016,0.0472,1118.150024,1067.707,1134.070193,1118.768697
21/04/04,0.005,0.0522,1124.089966,1068.37,1133.577993,1119.429398
22/04/04,0.014,0.0664,1139.930054,1068.968,1133.263591,1120.131398
23/04/04,0.001,0.0664,1140.599976,1069.629,1133.151392,1120.946199
26/04/04,-0.004,0.0609,1135.530029,1070.32,1132.808191,1121.770199
27/04/04,0.002,0.0626,1138.109985,1071.055,1132.476592,1122.424299
28/04/04,-0.014,0.0473,1122.410034,1071.754,1132.32259,1123.139199
29/04/04,-0.008,0.0387,1113.890015,1072.347,1131.630991,1123.716
30/04/04,-0.006,0.032,1107.300049,1072.915,1130.872393,1124.1577
03/05/04,0.009,0.041,1117.48999,1073.481,1130.077192,1124.615701
04/05/04,0.002,0.0423,1119.550049,1074.159,1129.544792,1125.0976
05/05/04,0.002,0.0435,1121.530029,1074.791,1129.115994,1125.6913
06/05/04,-0.007,0.0358,1113.98999,1075.504,1128.764795,1126.3161
07/05/04,-0.014,0.021,1098.699951,1076.134,1128.171194,1126.7439
10/05/04,-0.011,0.0097,1087.119995,1076.684,1127.246992,1126.989499
11/05/04,0.008,0.0169,1095.449951,1077.212,1126.090593,1127.180299
12/05/04,0.002,0.0182,1097.280029,1077.696,1124.880193,1127.383498
13/05/04,-0.001,0.0169,1096.439941,1078.199,1123.843794,1127.591499
14/05/04,-0.001,0.0157,1095.699951,1078.735,1122.751992,1127.664098
17/05/04,-0.011,0.0045,1084.099976,1079.276,1121.568591,1127.734497
18/05/04,0.007,0.0109,1091.48999,1079.745,1120.113391,1127.646097
19/05/04,-0.003,0.0078,1088.680054,1080.302,1118.999192,1127.600797
20/05/04,0,0.0077,1089.189941,1080.831,1117.961194,1127.547197
21/05/04,0.004,0.0112,1093.560059,1081.45,1117.267192,1127.480196
24/05/04,0.002,0.0123,1095.410034,1082.082,1117.002793,1127.320997
25/05/04,0.016,0.028,1113.050049,1082.689,1116.499595,1127.178697
26/05/04,0.002,0.0291,1114.939941,1083.366,1116.670796,1127.189998
27/05/04,0.006,0.0344,1121.280029,1084.038,1116.755596,1127.254597
28/05/04,-0.001,0.0332,1120.680054,1084.692,1116.706196,1127.245198
01/06/04,0,0.033,1121.199951,1085.376,1116.673398,1127.215298
02/06/04,0.003,0.0359,1124.98999,1086.029,1116.901797,1127.163998
