"","Date","Lead.Contract","CL0","CL1","CL2","CL3","CL4","CL5"
"3473","20031016","SSAX03.b01","SSAX03.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01"
"3474","20031017","SSAX03.b01","SSAX03.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01"
"3475","20031020","SSAX03.b01","SSAX03.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01"
"3476","20031021","SSAX03.b01","SSAX03.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01"
"3477","20031022","SSAX03.b01","SSAX03.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01"
"3478","20031023","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3479","20031024","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3480","20031027","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3481","20031028","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3482","20031029","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3483","20031030","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3484","20031031","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3485","20031103","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3486","20031104","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3487","20031105","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3488","20031106","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3489","20031107","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3490","20031110","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3491","20031111","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3492","20031112","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3493","20031113","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3494","20031114","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3495","20031117","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3496","20031118","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3497","20031119","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3498","20031120","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3499","20031121","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3500","20031124","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3501","20031125","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3502","20031126","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3503","20031128","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3504","20031201","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3505","20031202","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3506","20031203","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3507","20031204","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3508","20031205","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3509","20031208","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3510","20031209","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3511","20031210","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3512","20031211","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3513","20031212","SSAF04.b01","SSAF04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01"
"3514","20031215","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3515","20031216","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3516","20031217","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3517","20031218","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3518","20031219","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3519","20031222","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3520","20031223","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3521","20031224","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3522","20031226","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3523","20031229","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3524","20031230","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3525","20031231","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3526","20040102","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3527","20040105","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3528","20040106","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3529","20040107","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3530","20040108","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3531","20040109","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3532","20040112","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3533","20040113","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3534","20040114","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3535","20040115","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3536","20040116","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3537","20040120","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3538","20040121","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3539","20040122","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3540","20040123","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3541","20040126","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3542","20040127","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3543","20040128","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3544","20040129","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3545","20040130","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3546","20040202","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3547","20040203","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3548","20040204","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3549","20040205","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3550","20040206","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3551","20040209","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3552","20040210","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3553","20040211","SSAH04.b01","SSAH04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01"
"3554","20040212","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3555","20040213","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3556","20040217","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3557","20040218","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3558","20040219","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3559","20040220","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3560","20040223","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3561","20040224","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3562","20040225","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3563","20040226","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3564","20040227","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3565","20040301","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3566","20040302","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3567","20040303","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3568","20040304","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3569","20040305","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3570","20040308","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3571","20040309","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3572","20040310","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3573","20040311","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3574","20040312","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3575","20040315","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3576","20040316","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3577","20040317","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3578","20040318","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3579","20040319","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3580","20040322","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3581","20040323","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3582","20040324","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3583","20040325","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3584","20040326","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3585","20040329","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3586","20040330","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3587","20040331","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3588","20040401","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3589","20040402","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3590","20040405","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3591","20040406","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3592","20040407","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3593","20040408","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3594","20040412","SSAK04.b01","SSAK04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01"
"3595","20040413","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3596","20040414","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3597","20040415","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3598","20040416","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3599","20040419","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3600","20040420","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3601","20040421","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3602","20040422","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3603","20040423","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3604","20040426","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3605","20040427","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3606","20040428","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3607","20040429","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3608","20040430","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3609","20040503","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3610","20040504","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3611","20040505","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3612","20040506","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3613","20040507","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3614","20040510","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3615","20040511","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3616","20040512","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3617","20040513","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3618","20040514","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3619","20040517","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3620","20040518","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3621","20040519","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3622","20040520","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3623","20040521","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3624","20040524","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3625","20040525","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3626","20040526","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3627","20040527","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3628","20040528","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3629","20040601","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3630","20040602","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3631","20040603","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3632","20040604","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3633","20040607","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3634","20040608","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3635","20040609","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3636","20040610","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3637","20040614","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3638","20040615","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3639","20040616","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3640","20040617","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3641","20040618","SSAN04.b01","SSAN04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01"
"3642","20040621","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3643","20040622","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3644","20040623","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3645","20040624","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3646","20040625","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3647","20040628","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3648","20040629","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3649","20040630","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3650","20040701","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3651","20040702","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3652","20040706","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3653","20040707","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3654","20040708","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3655","20040709","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3656","20040712","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3657","20040713","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3658","20040714","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3659","20040715","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3660","20040716","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3661","20040719","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3662","20040720","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3663","20040721","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3664","20040722","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
"3665","20040723","SSAX04.b01","SSAX04.b01","SSAF05.b01","SSAH05.b01","SSAK05.b01","SSAN05.b01","SSAX05.b01"
