,,,,TICKERS,,,,,,,,,,CLOSING PRICES - 1315 PM Chicago Time,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
YYYYMMDD,Lead Contract,,C0,C1,C2,C3,C4,C5,,,,C0,C1,C2,C3,C4,C5,,
20030214,CH03,,CH03,,,,,,,,,2.404,,,,,,,
20030218,CH03,,CH03,,,,,,,,,2.382,,,,,,,
20030219,CH03,,CH03,,,,,,,,,2.352,,,,,,,
20030220,CH03,,CH03,,,,,,,,,2.354,,,,,,,
20030221,CH03,,CH03,,,,,,,,,2.316,,,,,,,
20030224,CK03,,CK03,,,,,,,,,2.326,,,,,,,
20030225,CK03,,CK03,,,,,,,,,2.336,,,,,,,
20030226,CK03,,CK03,,,,,,,,,2.336,,,,,,,
20030227,CK03,,CK03,,,,,,,,,2.322,,,,,,,
20030228,CK03,,CK03,,,,,,,,,2.332,,,,,,,
20030303,CK03,,CK03,,,,,,,,,2.344,,,,,,,
20030304,CK03,,CK03,,,,,,,,,2.364,,,,,,,
20030305,CK03,,CK03,,,,,,,,,2.372,,,,,,,
20030306,CK03,,CK03,,,,,,,,,2.402,,,,,,,
20030307,CK03,,CK03,,,,,,,,,2.396,,,,,,,
20030310,CK03,,CK03,,,,,,,,,2.37,,,,,,,
20030311,CK03,,CK03,,,,,,,,,2.35,,,,,,,
20030312,CK03,,CK03,,,,,,,,,2.354,,,,,,,
20030313,CK03,,CK03,,,,,,,,,2.354,,,,,,,
20030314,CK03,,CK03,,,,,,,,,2.33,,,,,,,
20030317,CK03,,CK03,,,,,,,,,2.296,,,,,,,
20030318,CK03,,CK03,,,,,,,,,2.296,,,,,,,
20030319,CK03,,CK03,,,,,,,,,2.314,,,,,,,
20030320,CK03,,CK03,,,,,,,,,2.336,,,,,,,
20030321,CK03,,CK03,,,,,,,,,2.314,,,,,,,
20030324,CK03,,CK03,,,,,,,,,2.29,,,,,,,
20030325,CK03,,CK03,,,,,,,,,2.282,,,,,,,
20030326,CK03,,CK03,,,,,,,,,2.28,,,,,,,
20030327,CK03,,CK03,,,,,,,,,2.286,,,,,,,
20030328,CK03,,CK03,,,,,,,,,2.276,,,,,,,
20030331,CK03,,CK03,,,,,,,,,2.364,,,,,,,
20030401,CK03,,CK03,,,,,,,,,2.394,,,,,,,
20030402,CK03,,CK03,,,,,,,,,2.402,,,,,,,
20030403,CK03,,CK03,,,,,,,,,2.386,,,,,,,
20030404,CK03,,CK03,,,,,,,,,2.39,,,,,,,
20030407,CK03,,CK03,,,,,,,,,2.432,,,,,,,
20030408,CK03,,CK03,,,,,,,,,2.426,,,,,,,
20030409,CK03,,CK03,,,,,,,,,2.42,,,,,,,
20030410,CK03,,CK03,,,,,,,,,2.386,,,,,,,
20030411,CK03,,CK03,,,,,,,,,2.392,,,,,,,
20030414,CN03,,CN03,,,,,,,,,2.396,,,,,,,
20030415,CN03,,CN03,,,,,,,,,2.424,,,,,,,
20030416,CN03,,CN03,,,,,,,,,2.396,,,,,,,
20030417,CN03,,CN03,,,,,,,,,2.414,,,,,,,
20030421,CN03,,CN03,,,,,,,,,2.392,,,,,,,
20030422,CN03,,CN03,,,,,,,,,2.39,,,,,,,
20030423,CN03,,CN03,,,,,,,,,2.386,,,,,,,
20030424,CN03,,CN03,,,,,,,,,2.364,,,,,,,
20030425,CN03,,CN03,,,,,,,,,2.34,,,,,,,
20030428,CN03,,CN03,,,,,,,,,2.312,,,,,,,
20030429,CN03,,CN03,,,,,,,,,2.312,,,,,,,
20030430,CN03,,CN03,,,,,,,,,2.312,,,,,,,
20030501,CN03,,CN03,,,,,,,,,2.314,,,,,,,
20030502,CN03,,CN03,,,,,,,,,2.324,,,,,,,
20030505,CN03,,CN03,,,,,,,,,2.372,,,,,,,
20030506,CN03,,CN03,,,,,,,,,2.374,,,,,,,
20030507,CN03,,CN03,,,,,,,,,2.424,,,,,,,
20030508,CN03,,CN03,,,,,,,,,2.424,,,,,,,
20030509,CN03,,CN03,,,,,,,,,2.52,,,,,,,
20030512,CN03,,CN03,,,,,,,,,2.522,,,,,,,
20030513,CN03,,CN03,,,,,,,,,2.526,,,,,,,
20030514,CN03,,CN03,,,,,,,,,2.512,,,,,,,
20030515,CN03,,CN03,,,,,,,,,2.556,,,,,,,
20030516,CN03,,CN03,,,,,,,,,2.542,,,,,,,
20030519,CN03,,CN03,,,,,,,,,2.466,,,,,,,
20030520,CN03,,CN03,,,,,,,,,2.466,,,,,,,
20030521,CN03,,CN03,,,,,,,,,2.454,,,,,,,
20030522,CN03,,CN03,,,,,,,,,2.436,,,,,,,
20030523,CN03,,CN03,,,,,,,,,2.436,,,,,,,
20030527,CN03,,CN03,,,,,,,,,2.42,,,,,,,
20030528,CN03,,CN03,,,,,,,,,2.412,,,,,,,
20030529,CN03,,CN03,,,,,,,,,2.45,,,,,,,
20030530,CN03,,CN03,,,,,,,,,2.442,,,,,,,
20030602,CN03,,CN03,,,,,,,,,2.414,,,,,,,
20030603,CN03,,CN03,,,,,,,,,2.4,,,,,,,
20030604,CN03,,CN03,,,,,,,,,2.374,,,,,,,
20030605,CN03,,CN03,,,,,,,,,2.356,,,,,,,
20030606,CN03,,CN03,,,,,,,,,2.386,,,,,,,
20030609,CN03,,CN03,,,,,,,,,2.362,,,,,,,
20030610,CN03,,CN03,,,,,,,,,2.392,,,,,,,
20030611,CN03,,CN03,,,,,,,,,2.44,,,,,,,
20030612,CN03,,CN03,,,,,,,,,2.47,,,,,,,
20030613,CN03,,CN03,,,,,,,,,2.416,,,,,,,
20030616,CN03,,CN03,,,,,,,,,2.404,,,,,,,
20030617,CN03,,CN03,,,,,,,,,2.42,,,,,,,
20030618,CN03,,CN03,,,,,,,,,2.442,,,,,,,
20030619,CN03,,CN03,,,,,,,,,2.444,,,,,,,
20030620,CN03,,CN03,,,,,,,,,2.426,,,,,,,
20030623,CZ03,,CZ03,,,,,,,,,2.364,,,,,,,
20030624,CZ03,,CZ03,,,,,,,,,2.35,,,,,,,
20030625,CZ03,,CZ03,,,,,,,,,2.352,,,,,,,
20030626,CZ03,,CZ03,,,,,,,,,2.282,,,,,,,
20030627,CZ03,,CZ03,,,,,,,,,2.3,,,,,,,
20030630,CZ03,,CZ03,,,,,,,,,2.236,,,,,,,
20030701,CZ03,,CZ03,,,,,,,,,2.254,,,,,,,
20030702,CZ03,,CZ03,,,,,,,,,2.236,,,,,,,
20030703,CZ03,,CZ03,,,,,,,,,2.222,,,,,,,
20030707,CZ03,,CZ03,,,,,,,,,2.2,,,,,,,
20030708,CZ03,,CZ03,,,,,,,,,2.24,,,,,,,
20030709,CZ03,,CZ03,,,,,,,,,2.214,,,,,,,
20030710,CZ03,,CZ03,,,,,,,,,2.17,,,,,,,
20030711,CZ03,,CZ03,,,,,,,,,2.152,,,,,,,
20030714,CZ03,,CZ03,,,,,,,,,2.146,,,,,,,
20030715,CZ03,,CZ03,,,,,,,,,2.122,,,,,,,
20030716,CZ03,,CZ03,,,,,,,,,2.116,,,,,,,
20030717,CZ03,,CZ03,,,,,,,,,2.116,,,,,,,
20030718,CZ03,,CZ03,,,,,,,,,2.11,,,,,,,
20030721,CZ03,,CZ03,,,,,,,,,2.136,,,,,,,
20030722,CZ03,,CZ03,,,,,,,,,2.134,,,,,,,
20030723,CZ03,,CZ03,,,,,,,,,2.114,,,,,,,
20030724,CZ03,,CZ03,,,,,,,,,2.114,,,,,,,
20030725,CZ03,,CZ03,,,,,,,,,2.122,,,,,,,
20030728,CZ03,,CZ03,,,,,,,,,2.152,,,,,,,
20030729,CZ03,,CZ03,,,,,,,,,2.152,,,,,,,
20030730,CZ03,,CZ03,,,,,,,,,2.136,,,,,,,
20030731,CZ03,,CZ03,,,,,,,,,2.12,,,,,,,
20030801,CZ03,,CZ03,,,,,,,,,2.14,,,,,,,
20030804,CZ03,,CZ03,,,,,,,,,2.172,,,,,,,
20030805,CZ03,,CZ03,,,,,,,,,2.17,,,,,,,
20030806,CZ03,,CZ03,,,,,,,,,2.19,,,,,,,
20030807,CZ03,,CZ03,,,,,,,,,2.202,,,,,,,
20030808,CZ03,,CZ03,,,,,,,,,2.214,,,,,,,
20030811,CZ03,,CZ03,,,,,,,,,2.182,,,,,,,
20030812,CZ03,,CZ03,,,,,,,,,2.296,,,,,,,
20030813,CZ03,,CZ03,,,,,,,,,2.294,,,,,,,
20030814,CZ03,,CZ03,,,,,,,,,2.294,,,,,,,
20030815,CZ03,,CZ03,,,,,,,,,2.294,,,,,,,
20030818,CZ03,,CZ03,,,,,,,,,2.382,,,,,,,
20030819,CZ03,,CZ03,,,,,,,,,2.324,,,,,,,
20030820,CZ03,,CZ03,,,,,,,,,2.362,,,,,,,
20030821,CZ03,,CZ03,,,,,,,,,2.324,,,,,,,
20030822,CZ03,,CZ03,,,,,,,,,2.352,,,,,,,
20030825,CZ03,,CZ03,,,,,,,,,2.354,,,,,,,
20030826,CZ03,,CZ03,,,,,,,,,2.356,,,,,,,
20030827,CZ03,,CZ03,,,,,,,,,2.37,,,,,,,
20030828,CZ03,,CZ03,,,,,,,,,2.386,,,,,,,
20030829,CZ03,,CZ03,,,,,,,,,2.416,,,,,,,
20030902,CZ03,,CZ03,,,,,,,,,2.4,,,,,,,
20030903,CZ03,,CZ03,,,,,,,,,2.442,,,,,,,
20030904,CZ03,,CZ03,,,,,,,,,2.47,,,,,,,
20030905,CZ03,,CZ03,,,,,,,,,2.43,,,,,,,
20030908,CZ03,,CZ03,,,,,,,,,2.402,,,,,,,
20030909,CZ03,,CZ03,,,,,,,,,2.426,,,,,,,
20030910,CZ03,,CZ03,,,,,,,,,2.422,,,,,,,
20030911,CZ03,,CZ03,,,,,,,,,2.33,,,,,,,
20030912,CZ03,,CZ03,,,,,,,,,2.28,,,,,,,
20030915,CZ03,,CZ03,,,,,,,,,2.27,,,,,,,
20030916,CZ03,,CZ03,,,,,,,,,2.242,,,,,,,
20030917,CZ03,,CZ03,,,,,,,,,2.236,,,,,,,
20030918,CZ03,,CZ03,,,,,,,,,2.236,,,,,,,
20030919,CZ03,,CZ03,,,,,,,,,2.26,,,,,,,
20030922,CZ03,,CZ03,,,,,,,,,2.276,,,,,,,
20030923,CZ03,,CZ03,,,,,,,,,2.236,,,,,,,
20030924,CZ03,,CZ03,,,,,,,,,2.242,,,,,,,
20030925,CZ03,,CZ03,,,,,,,,,2.262,,,,,,,
20030926,CZ03,,CZ03,,,,,,,,,2.262,,,,,,,
20030929,CZ03,,CZ03,,,,,,,,,2.26,,,,,,,
20030930,CZ03,,CZ03,,,,,,,,,2.202,,,,,,,
20031001,CZ03,,CZ03,,,,,,,,,2.202,,,,,,,
20031002,CZ03,,CZ03,,,,,,,,,2.202,,,,,,,
20031003,CZ03,,CZ03,,,,,,,,,2.23,,,,,,,
20031006,CZ03,,CZ03,,,,,,,,,2.212,,,,,,,
20031007,CZ03,,CZ03,,,,,,,,,2.234,,,,,,,
20031008,CZ03,,CZ03,,,,,,,,,2.214,,,,,,,
20031009,CZ03,,CZ03,,,,,,,,,2.216,,,,,,,
20031010,CZ03,,CZ03,,,,,,,,,2.162,,,,,,,
20031013,CZ03,,CZ03,,,,,,,,,2.174,,,,,,,
20031014,CZ03,,CZ03,,,,,,,,,2.184,,,,,,,
20031015,CZ03,,CZ03,,,,,,,,,2.164,,,,,,,
20031016,CZ03,,CZ03,,,,,,,,,2.146,,,,,,,
20031017,CZ03,,CZ03,,,,,,,,,2.142,,,,,,,
20031020,CZ03,,CZ03,,,,,,,,,2.136,,,,,,,
20031021,CZ03,,CZ03,,,,,,,,,2.156,,,,,,,
20031022,CZ03,,CZ03,,,,,,,,,2.202,,,,,,,
20031023,CZ03,,CZ03,,,,,,,,,2.35,,,,,,,
20031024,CZ03,,CZ03,,,,,,,,,2.35,,,,,,,
20031027,CZ03,,CZ03,,,,,,,,,2.352,,,,,,,
20031028,CZ03,,CZ03,,,,,,,,,2.402,,,,,,,
20031029,CZ03,,CZ03,,,,,,,,,2.482,,,,,,,
20031030,CZ03,,CZ03,,,,,,,,,2.476,,,,,,,
20031031,CZ03,,CZ03,,,,,,,,,2.472,,,,,,,
20031103,CZ03,,CZ03,,,,,,,,,2.4,,,,,,,
20031104,CZ03,,CZ03,,,,,,,,,2.322,,,,,,,
20031105,CZ03,,CZ03,,,,,,,,,2.366,,,,,,,
20031106,CZ03,,CZ03,,,,,,,,,2.342,,,,,,,
20031107,CZ03,,CZ03,,,,,,,,,2.352,,,,,,,
20031110,CZ03,,CZ03,,,,,,,,,2.326,,,,,,,
20031111,CZ03,,CZ03,,,,,,,,,2.324,,,,,,,
20031112,CZ03,,CZ03,,,,,,,,,2.402,,,,,,,
20031113,CZ03,,CZ03,,,,,,,,,2.406,,,,,,,
20031114,CZ03,,CZ03,,,,,,,,,2.404,,,,,,,
20031117,CZ03,,CZ03,,,,,,,,,2.382,,,,,,,
20031118,CZ03,,CZ03,,,,,,,,,2.356,,,,,,,
20031119,CZ03,,CZ03,,,,,,,,,2.312,,,,,,,
20031120,CZ03,,CZ03,,,,,,,,,2.352,,,,,,,
20031121,CZ03,,CZ03,,,,,,,,,2.36,,,,,,,
20031124,CH04,,CH04,,,,,,,,,2.394,,,,,,,
20031125,CH04,,CH04,,,,,,,,,2.444,,,,,,,
20031126,CH04,,CH04,,,,,,,,,2.472,,,,,,,
20031128,CH04,,CH04,,,,,,,,,2.486,,,,,,,
20031201,CH04,,CH04,,,,,,,,,2.492,,,,,,,
20031202,CH04,,CH04,,,,,,,,,2.482,,,,,,,
20031203,CH04,,CH04,,,,,,,,,2.522,,,,,,,
20031204,CH04,,CH04,,,,,,,,,2.49,,,,,,,
20031205,CH04,,CH04,,,,,,,,,2.484,,,,,,,
20031208,CH04,,CH04,,,,,,,,,2.48,,,,,,,
20031209,CH04,,CH04,,,,,,,,,2.496,,,,,,,
20031210,CH04,,CH04,,,,,,,,,2.496,,,,,,,
20031211,CH04,,CH04,,,,,,,,,2.51,,,,,,,
20031212,CH04,,CH04,,,,,,,,,2.524,,,,,,,
20031215,CH04,,CH04,,,,,,,,,2.534,,,,,,,
20031216,CH04,,CH04,,,,,,,,,2.52,,,,,,,
20031217,CH04,,CH04,,,,,,,,,2.514,,,,,,,
20031218,CH04,,CH04,,,,,,,,,2.494,,,,,,,
20031219,CH04,,CH04,,,,,,,,,2.492,,,,,,,
20031222,CH04,,CH04,,,,,,,,,2.462,,,,,,,
20031223,CH04,,CH04,,,,,,,,,2.436,,,,,,,
20031224,CH04,,CH04,,,,,,,,,2.356,,,,,,,
20031226,CH04,,CH04,,,,,,,,,2.396,,,,,,,
20031229,CH04,,CH04,,,,,,,,,2.426,,,,,,,
20031230,CH04,,CH04,,,,,,,,,2.424,,,,,,,
20031231,CH04,,CH04,,,,,,,,,2.46,,,,,,,
20040102,CH04,,CH04,,,,,,,,,2.532,,,,,,,
20040105,CH04,,CH04,,,,,,,,,2.53,,,,,,,
20040106,CH04,,CH04,,,,,,,,,2.514,,,,,,,
20040107,CH04,,CH04,,,,,,,,,2.5,,,,,,,
20040108,CH04,,CH04,,,,,,,,,2.516,,,,,,,
20040109,CH04,,CH04,,,,,,,,,2.51,,,,,,,
20040112,CH04,,CH04,,,,,,,,,2.654,,,,,,,
20040113,CH04,,CH04,,,,,,,,,2.684,,,,,,,
20040114,CH04,,CH04,,,,,,,,,2.686,,,,,,,
20040115,CH04,,CH04,,,,,,,,,2.686,,,,,,,
20040116,CH04,,CH04,,,,,,,,,2.724,,,,,,,
20040120,CH04,,CH04,,,,,,,,,2.752,,,,,,,
20040121,CH04,,CH04,,,,,,,,,2.772,,,,,,,
20040122,CH04,,CH04,,,,,,,,,2.76,,,,,,,
20040123,CH04,,CH04,,,,,,,,,2.77,,,,,,,
20040126,CH04,,CH04,,,,,,,,,2.812,,,,,,,
20040127,CH04,,CH04,,,,,,,,,2.762,,,,,,,
20040128,CH04,,CH04,,,,,,,,,2.706,,,,,,,
20040129,CH04,,CH04,,,,,,,,,2.7,,,,,,,
20040130,CH04,,CH04,,,,,,,,,2.762,,,,,,,
20040202,CH04,,CH04,,,,,,,,,2.712,,,,,,,
20040203,CH04,,CH04,,,,,,,,,2.73,,,,,,,
20040204,CH04,,CH04,,,,,,,,,2.702,,,,,,,
20040205,CH04,,CH04,,,,,,,,,2.752,,,,,,,
20040206,CH04,,CH04,,,,,,,,,2.79,,,,,,,
20040209,CH04,,CH04,,,,,,,,,2.842,,,,,,,
20040210,CH04,,CH04,,,,,,,,,2.8,,,,,,,
20040211,CH04,,CH04,,,,,,,,,2.842,,,,,,,
20040212,CH04,,CH04,,,,,,,,,2.812,,,,,,,
20040213,CH04,,CH04,,,,,,,,,2.824,,,,,,,
20040217,CH04,,CH04,,,,,,,,,2.84,,,,,,,
20040218,CH04,,CH04,,,,,,,,,2.796,,,,,,,
20040219,CH04,,CH04,,,,,,,,,2.846,,,,,,,
20040220,CH04,,CH04,,,,,,,,,2.846,,,,,,,
20040223,CK04,,CK04,,,,,,,,,2.94,,,,,,,
20040224,CK04,,CK04,,,,,,,,,2.976,,,,,,,
20040225,CK04,,CK04,,,,,,,,,2.984,,,,,,,
20040226,CK04,,CK04,,,,,,,,,3.02,,,,,,,
20040227,CK04,,CK04,,,,,,,,,3.03,,,,,,,
20040301,CK04,,CK04,,,,,,,,,3.026,,,,,,,
20040302,CK04,,CK04,,,,,,,,,2.956,,,,,,,
20040303,CK04,,CK04,,,,,,,,,2.976,,,,,,,
20040304,CK04,,CK04,,,,,,,,,2.97,,,,,,,
20040305,CK04,,CK04,,,,,,,,,2.972,,,,,,,
20040308,CK04,,CK04,,,,,,,,,2.924,,,,,,,
20040309,CK04,,CK04,,,,,,,,,3.014,,,,,,,
20040310,CK04,,CK04,,,,,,,,,2.982,,,,,,,
20040311,CK04,,CK04,,,,,,,,,2.99,,,,,,,
20040312,CK04,,CK04,,,,,,,,,3.012,,,,,,,
20040315,CK04,,CK04,,,,,,,,,3.074,,,,,,,
20040316,CK04,,CK04,,,,,,,,,3.052,,,,,,,
20040317,CK04,,CK04,,,,,,,,,3.082,,,,,,,
20040318,CK04,,CK04,,,,,,,,,3.12,,,,,,,
20040319,CK04,,CK04,,,,,,,,,3.12,,,,,,,
20040322,CK04,,CK04,,,,,,,,,3.184,,,,,,,
20040323,CK04,,CK04,,,,,,,,,3.156,,,,,,,
20040324,CK04,,CK04,,,,,,,,,3.094,,,,,,,
20040325,CK04,,CK04,,,,,,,,,3.066,,,,,,,
20040326,CK04,,CK04,,,,,,,,,3.054,,,,,,,
20040329,CK04,,CK04,,,,,,,,,3.05,,,,,,,
20040330,CK04,,CK04,,,,,,,,,3.122,,,,,,,
20040331,CK04,,CK04,,,,,,,,,3.2,,,,,,,
20040401,CK04,,CK04,,,,,,,,,3.256,,,,,,,
20040402,CK04,,CK04,,,,,,,,,3.304,,,,,,,
20040405,CK04,,CK04,,,,,,,,,3.294,,,,,,,
20040406,CK04,,CK04,,,,,,,,,3.266,,,,,,,
20040407,CK04,,CK04,,,,,,,,,3.3,,,,,,,
20040408,CK04,,CK04,,,,,,,,,3.304,,,,,,,
20040412,CN04,,CN04,,,,,,,,,3.294,,,,,,,
20040413,CN04,,CN04,,,,,,,,,3.184,,,,,,,
20040414,CN04,,CN04,,,,,,,,,3.242,,,,,,,
20040415,CN04,,CN04,,,,,,,,,3.162,,,,,,,
20040416,CN04,,CN04,,,,,,,,,3.21,,,,,,,
20040419,CN04,,CN04,,,,,,,,,3.176,,,,,,,
20040420,CN04,,CN04,,,,,,,,,3.15,,,,,,,
20040421,CN04,,CN04,,,,,,,,,3.09,,,,,,,
20040422,CN04,,CN04,,,,,,,,,3.096,,,,,,,
20040423,CN04,,CN04,,,,,,,,,3.096,,,,,,,
20040426,CN04,,CN04,,,,,,,,,3.072,,,,,,,
20040427,CN04,,CN04,,,,,,,,,3.154,,,,,,,
20040428,CN04,,CN04,,,,,,,,,3.142,,,,,,,
20040429,CN04,,CN04,,,,,,,,,3.196,,,,,,,
20040430,CN04,,CN04,,,,,,,,,3.202,,,,,,,
20040503,CN04,,CN04,,,,,,,,,3.24,,,,,,,
20040504,CN04,,CN04,,,,,,,,,3.236,,,,,,,
20040505,CN04,,CN04,,,,,,,,,3.196,,,,,,,
20040506,CN04,,CN04,,,,,,,,,3.102,,,,,,,
20040507,CN04,,CN04,,,,,,,,,3.11,,,,,,,
20040510,CN04,,CN04,,,,,,,,,2.984,,,,,,,
20040511,CN04,,CN04,,,,,,,,,2.992,,,,,,,
20040512,CN04,,CN04,,,,,,,,,2.974,,,,,,,
20040513,CN04,,CN04,,,,,,,,,2.952,,,,,,,
20040514,CN04,,CN04,,,,,,,,,2.922,,,,,,,
20040517,CN04,,CN04,,,,,,,,,2.952,,,,,,,
20040518,CN04,,CN04,,,,,,,,,2.92,,,,,,,
20040519,CN04,,CN04,,,,,,,,,2.984,,,,,,,
20040520,CN04,,CN04,,,,,,,,,2.922,,,,,,,
20040521,CN04,,CN04,,,,,,,,,2.9,,,,,,,
20040524,CN04,,CN04,,,,,,,,,2.96,,,,,,,
20040525,CN04,,CN04,,,,,,,,,3.036,,,,,,,
20040526,CN04,,CN04,,,,,,,,,3.006,,,,,,,
20040527,CN04,,CN04,,,,,,,,,2.986,,,,,,,
20040528,CN04,,CN04,,,,,,,,,3.04,,,,,,,
20040601,CN04,,CN04,,,,,,,,,3.24,,,,,,,
20040602,CN04,,CN04,,,,,,,,,3.216,,,,,,,
20040603,CN04,,CN04,,,,,,,,,3.106,,,,,,,
20040604,CN04,,CN04,,,,,,,,,3.082,,,,,,,
20040607,CN04,,CN04,,,,,,,,,3.002,,,,,,,
20040608,CN04,,CN04,,,,,,,,,2.97,,,,,,,
20040609,CN04,,CN04,,,,,,,,,2.974,,,,,,,
20040610,CN04,,CN04,,,,,,,,,2.856,,,,,,,
20040614,CZ04,,CZ04,,,,,,,,,2.944,,,,,,,
20040615,CZ04,,CZ04,,,,,,,,,2.842,,,,,,,
20040616,CZ04,,CZ04,,,,,,,,,2.862,,,,,,,
20040617,CZ04,,CZ04,,,,,,,,,2.832,,,,,,,
20040618,CZ04,,CZ04,,,,,,,,,2.8,,,,,,,
20040621,CZ04,,CZ04,,,,,,,,,2.822,,,,,,,
20040622,CZ04,,CZ04,,,,,,,,,2.772,,,,,,,
20040623,CZ04,,CZ04,,,,,,,,,2.842,,,,,,,
20040624,CZ04,,CZ04,,,,,,,,,2.824,,,,,,,
20040625,CZ04,,CZ04,,,,,,,,,2.854,,,,,,,
20040628,CZ04,,CZ04,,,,,,,,,2.79,,,,,,,
20040629,CZ04,,CZ04,,,,,,,,,2.774,,,,,,,
20040630,CZ04,,CZ04,,,,,,,,,2.67,,,,,,,
20040701,CZ04,,CZ04,,,,,,,,,2.672,,,,,,,
20040702,CZ04,,CZ04,,,,,,,,,2.63,,,,,,,
20040706,CZ04,,CZ04,,,,,,,,,2.584,,,,,,,
20040707,CZ04,,CZ04,,,,,,,,,2.584,,,,,,,
20040708,CZ04,,CZ04,,,,,,,,,2.536,,,,,,,
20040709,CZ04,,CZ04,,,,,,,,,2.522,,,,,,,
20040712,CZ04,,CZ04,,,,,,,,,2.542,,,,,,,
20040713,CZ04,,CZ04,,,,,,,,,2.516,,,,,,,
20040714,CZ04,,CZ04,,,,,,,,,2.54,,,,,,,
20040715,CZ04,,CZ04,,,,,,,,,2.502,,,,,,,
20040716,CZ04,,CZ04,,,,,,,,,2.474,,,,,,,
20040719,CZ04,,CZ04,,,,,,,,,2.45,,,,,,,
20040720,CZ04,,CZ04,,,,,,,,,2.42,,,,,,,
20040721,CZ04,,CZ04,,,,,,,,,2.344,,,,,,,
20040722,CZ04,,CZ04,,,,,,,,,2.276,,,,,,,
20040723,CZ04,,CZ04,,,,,,,,,2.32,,,,,,,
20040726,CZ04,,CZ04,,,,,,,,,2.316,,,,,,,
20040727,CZ04,,CZ04,,,,,,,,,2.306,,,,,,,
20040728,CZ04,,CZ04,,,,,,,,,2.266,,,,,,,
20040729,CZ04,,CZ04,,,,,,,,,2.27,,,,,,,
20040730,CZ04,,CZ04,,,,,,,,,2.254,,,,,,,
20040802,CZ04,,CZ04,,,,,,,,,2.276,,,,,,,
20040803,CZ04,,CZ04,,,,,,,,,2.286,,,,,,,
20040804,CZ04,,CZ04,,,,,,,,,2.312,,,,,,,
20040805,CZ04,,CZ04,,,,,,,,,2.346,,,,,,,
20040806,CZ04,,CZ04,,,,,,,,,2.366,,,,,,,
20040809,CZ04,,CZ04,,,,,,,,,2.38,,,,,,,
20040810,CZ04,,CZ04,,,,,,,,,2.356,,,,,,,
20040811,CZ04,,CZ04,,,,,,,,,2.32,,,,,,,
20040812,CZ04,,CZ04,,,,,,,,,2.29,,,,,,,
20040813,CZ04,,CZ04,,,,,,,,,2.282,,,,,,,
20040816,CZ04,,CZ04,,,,,,,,,2.33,,,,,,,
20040817,CZ04,,CZ04,,,,,,,,,2.396,,,,,,,
20040818,CZ04,,CZ04,,,,,,,,,2.362,,,,,,,
20040819,CZ04,,CZ04,,,,,,,,,2.402,,,,,,,
20040820,CZ04,,CZ04,,,,,,,,,2.416,,,,,,,
20040823,CZ04,,CZ04,,,,,,,,,2.442,,,,,,,
20040824,CZ04,,CZ04,,,,,,,,,2.42,,,,,,,
20040825,CZ04,,CZ04,,,,,,,,,2.37,,,,,,,
20040826,CZ04,,CZ04,,,,,,,,,2.34,,,,,,,
20040827,CZ04,,CZ04,,,,,,,,,2.29,,,,,,,
20040830,CZ04,,CZ04,,,,,,,,,2.352,,,,,,,
20040831,CZ04,,CZ04,,,,,,,,,2.376,,,,,,,
20040901,CZ04,,CZ04,,,,,,,,,2.426,,,,,,,
20040902,CZ04,,CZ04,,,,,,,,,2.362,,,,,,,
20040903,CZ04,,CZ04,,,,,,,,,2.31,,,,,,,
20040907,CZ04,,CZ04,,,,,,,,,2.264,,,,,,,
20040908,CZ04,,CZ04,,,,,,,,,2.266,,,,,,,
20040909,CZ04,,CZ04,,,,,,,,,2.264,,,,,,,
20040910,CZ04,,CZ04,,,,,,,,,2.222,,,,,,,
20040913,CZ04,,CZ04,,,,,,,,,2.204,,,,,,,
20040914,CZ04,,CZ04,,,,,,,,,2.18,,,,,,,
20040915,CZ04,,CZ04,,,,,,,,,2.184,,,,,,,
20040916,CZ04,,CZ04,,,,,,,,,2.162,,,,,,,
20040917,CZ04,,CZ04,,,,,,,,,2.152,,,,,,,
20040920,CZ04,,CZ04,,,,,,,,,2.126,,,,,,,
20040921,CZ04,,CZ04,,,,,,,,,2.126,,,,,,,
20040922,CZ04,,CZ04,,,,,,,,,2.102,,,,,,,
20040923,CZ04,,CZ04,,,,,,,,,2.076,,,,,,,
20040924,CZ04,,CZ04,,,,,,,,,2.052,,,,,,,
20040927,CZ04,,CZ04,,,,,,,,,2.076,,,,,,,
20040928,CZ04,,CZ04,,,,,,,,,2.084,,,,,,,
20040929,CZ04,,CZ04,,,,,,,,,2.072,,,,,,,
20040930,CZ04,,CZ04,,,,,,,,,2.054,,,,,,,
20041001,CZ04,,CZ04,,,,,,,,,2.06,,,,,,,
20041004,CZ04,,CZ04,,,,,,,,,2.026,,,,,,,
20041005,CZ04,,CZ04,,,,,,,,,2.044,,,,,,,
20041006,CZ04,,CZ04,,,,,,,,,2.072,,,,,,,
20041007,CZ04,,CZ04,,,,,,,,,2.06,,,,,,,
20041008,CZ04,,CZ04,,,,,,,,,2.044,,,,,,,
20041011,CZ04,,CZ04,,,,,,,,,2.046,,,,,,,
20041012,CZ04,,CZ04,,,,,,,,,2.024,,,,,,,
20041013,CZ04,,CZ04,,,,,,,,,2.052,,,,,,,
20041014,CZ04,,CZ04,,,,,,,,,2.042,,,,,,,
